行业名称,类型,排名,股票名称,代码,数值,展示
仪器仪表,3日动能,3,荣旗科技,301360,6.294856459330145,荣旗科技 +6.3%
仪器仪表,5日趋势,1,先锋电子,002767,19.590114526823378,先锋电子 +19.6%
仪器仪表,5日趋势,2,柯力传感,603662,13.137557959814528,柯力传感 +13.1%
仪器仪表,5日趋势,3,川仪股份,603100,6.682436428149008,川仪股份 +6.7%
仪器仪表,核心中军,1,精智达,688627,2835477391.0,精智达 28.4亿
仪器仪表,核心中军,2,C联讯,688808,2570802999.0,C联讯 25.7亿
仪器仪表,核心中军,3,精测电子,300567,2532882386.0,精测电子 25.3亿
会展服务,1日先锋,1,兰生股份,600826,-0.105,兰生股份 -0.1%
会展服务,1日先锋,2,米奥会展,300795,-0.227,米奥会展 -0.2%
会展服务,1日先锋,3,锋尚文化,300860,-1.716,锋尚文化 -1.7%
会展服务,3日动能,1,米奥会展,300795,0.918484500574035,米奥会展 +0.9%
会展服务,3日动能,2,锋尚文化,300860,-0.4911220249338877,锋尚文化 -0.5%
会展服务,3日动能,3,兰生股份,600826,-1.6546018614270963,兰生股份 -1.7%
会展服务,5日趋势,1,兰生股份,600826,6.4949608062709885,兰生股份 +6.5%
会展服务,5日趋势,2,米奥会展,300795,0.0,米奥会展 +0.0%
会展服务,5日趋势,3,锋尚文化,300860,0.0,锋尚文化 +0.0%
会展服务,核心中军,1,兰生股份,600826,88768576.0,兰生股份 0.9亿
会展服务,核心中军,2,锋尚文化,300860,83160279.0,锋尚文化 0.8亿
会展服务,核心中军,3,米奥会展,300795,32608431.0,米奥会展 0.3亿
传媒,1日先锋,1,欢瑞世纪,000892,9.942,欢瑞世纪 +9.9%
传媒,1日先锋,2,中原传媒,000719,5.018,中原传媒 +5.0%
传媒,1日先锋,3,分众传媒,002027,3.265,分众传媒 +3.3%
传媒,3日动能,1,中原传媒,000719,9.953917050691242,中原传媒 +10.0%
传媒,3日动能,2,福石控股,300071,9.53678474114441,福石控股 +9.5%
传媒,3日动能,3,欢瑞世纪,000892,8.98550724637679,欢瑞世纪 +9.0%
传媒,5日趋势,1,欢瑞世纪,000892,14.28571428571428,欢瑞世纪 +14.3%
传媒,5日趋势,2,新华传媒,600825,10.986547085201792,新华传媒 +11.0%
传媒,5日趋势,3,北投科技,600936,9.004739336492884,北投科技 +9.0%
传媒,核心中军,1,天娱数科,002354,4307496781.0,天娱数科 43.1亿
传媒,核心中军,2,蓝色光标,300058,3335606407.0,蓝色光标 33.4亿
传媒,核心中军,3,易点天下,301171,1585252784.0,易点天下 15.9亿
保险Ⅱ,1日先锋,1,中国平安,601318,2.057,中国平安 +2.1%
保险Ⅱ,1日先锋,2,新华保险,601336,1.511,新华保险 +1.5%
保险Ⅱ,1日先锋,3,中国太保,601601,1.349,中国太保 +1.3%
保险Ⅱ,3日动能,1,中国平安,601318,1.1508176862507602,中国平安 +1.2%
保险Ⅱ,3日动能,2,中国人保,601319,0.8275862068965356,中国人保 +0.8%
保险Ⅱ,3日动能,3,中国太保,601601,0.2000666888963165,中国太保 +0.2%
保险Ⅱ,5日趋势,1,中国人寿,601628,8.505875769445993,中国人寿 +8.5%
保险Ⅱ,5日趋势,2,新华保险,601336,6.596131591998677,新华保险 +6.6%
保险Ⅱ,5日趋势,3,中国人保,601319,4.428571428571426,中国人保 +4.4%
保险Ⅱ,核心中军,1,中国平安,601318,4688935744.0,中国平安 46.9亿
保险Ⅱ,核心中军,2,新华保险,601336,2565212224.0,新华保险 25.7亿
保险Ⅱ,核心中军,3,中国太保,601601,1877643412.0,中国太保 18.8亿
信托,1日先锋,1,陕国投Ａ,000563,1.049,陕国投Ａ +1.0%
信托,1日先锋,2,国网英大,600517,1.046,国网英大 +1.0%
信托,1日先锋,3,建元信托,600816,-1.21,建元信托 -1.2%
信托,3日动能,1,陕国投Ａ,000563,1.0489510489510634,陕国投Ａ +1.0%
信托,3日动能,2,国网英大,600517,0.6250000000000089,国网英大 +0.6%
信托,3日动能,3,建元信托,600816,-2.777777777777768,建元信托 -2.8%
信托,5日趋势,1,陕国投Ａ,000563,2.8469750889679846,陕国投Ａ +2.8%
信托,5日趋势,2,国网英大,600517,2.114164904862581,国网英大 +2.1%
信托,5日趋势,3,建元信托,600816,-0.40650406504064707,建元信托 -0.4%
信托,核心中军,1,建元信托,600816,146813050.0,建元信托 1.5亿
信托,核心中军,2,国网英大,600517,108367914.0,国网英大 1.1亿
信托,核心中军,3,陕国投Ａ,000563,97593258.0,陕国投Ａ 1.0亿
元件,1日先锋,1,钧崴电子,301458,0.824,钧崴电子 +0.8%
元件,1日先锋,2,江海股份,002484,-1.582,江海股份 -1.6%
元件,1日先锋,3,晶赛科技,920981,-1.916,晶赛科技 -1.9%
元件,3日动能,1,XD奥迪威,920491,3.677758318739066,XD奥迪威 +3.7%
元件,3日动能,2,胜业电气,920128,-2.4964672633066454,胜业电气 -2.5%
元件,3日动能,3,高华科技,688539,-5.81994543801152,高华科技 -5.8%
元件,5日趋势,1,胜业电气,920128,0.0,胜业电气 +0.0%
元件,5日趋势,2,XD奥迪威,920491,0.0,XD奥迪威 +0.0%
元件,5日趋势,3,钧崴电子,301458,0.0,钧崴电子 +0.0%
元件,核心中军,1,三环集团,300408,11095814166.0,三环集团 111.0亿
元件,核心中军,2,风华高科,000636,5014307083.0,风华高科 50.1亿
元件,核心中军,3,江海股份,002484,4210182122.0,江海股份 42.1亿
光伏主材,1日先锋,1,通威股份,600438,-1.356,通威股份 -1.4%
光伏主材,1日先锋,2,隆基绿能,601012,-1.594,隆基绿能 -1.6%
光伏主材,1日先锋,3,弘元绿能,603185,-2.954,弘元绿能 -3.0%
光伏主材,3日动能,1,隆基绿能,601012,-6.368460955269139,隆基绿能 -6.4%
光伏主材,3日动能,2,通威股份,600438,-7.177033492822959,通威股份 -7.2%
光伏主材,3日动能,3,弘元绿能,603185,-9.520958083832332,弘元绿能 -9.5%
光伏主材,5日趋势,1,通威股份,600438,-3.2418952618453734,通威股份 -3.2%
光伏主材,5日趋势,2,隆基绿能,601012,-3.590944574551136,隆基绿能 -3.6%
光伏主材,5日趋势,3,弘元绿能,603185,-5.6803995006242225,弘元绿能 -5.7%
光伏主材,核心中军,1,隆基绿能,601012,1231836358.0,隆基绿能 12.3亿
光伏主材,核心中军,2,通威股份,600438,665833248.0,通威股份 6.7亿
光伏主材,核心中军,3,弘元绿能,603185,250673666.0,弘元绿能 2.5亿
光伏发电,1日先锋,1,兆新股份,002256,1.136,兆新股份 +1.1%
光伏发电,1日先锋,2,东方新能,002310,0.901,东方新能 +0.9%
光伏发电,1日先锋,3,新筑股份,002480,0.579,新筑股份 +0.6%
光伏发电,3日动能,1,新筑股份,002480,-0.7619047619047636,新筑股份 -0.8%
光伏发电,3日动能,2,芯能科技,603105,-1.0043041606886516,芯能科技 -1.0%
光伏发电,3日动能,3,浙江新能,600032,-3.765690376569031,浙江新能 -3.8%
光伏发电,5日趋势,1,东方新能,002310,3.2258064516129226,东方新能 +3.2%
光伏发电,5日趋势,2,新筑股份,002480,0.7736943907156624,新筑股份 +0.8%
光伏发电,5日趋势,3,芯能科技,603105,0.7299270072992803,芯能科技 +0.7%
光伏发电,核心中军,1,露笑科技,002617,1352149728.0,露笑科技 13.5亿
光伏发电,核心中军,2,晶科科技,601778,490245797.0,晶科科技 4.9亿
光伏发电,核心中军,3,金开新能,600821,313776955.0,金开新能 3.1亿
光伏辅材,1日先锋,1,聚和材料,688503,-0.009,聚和材料 -0.0%
光伏辅材,1日先锋,2,欧晶科技,001269,-0.096,欧晶科技 -0.1%
光伏辅材,1日先锋,3,清源股份,603628,-0.519,清源股份 -0.5%
光伏辅材,3日动能,1,亚玛顿,002623,6.683640992998097,亚玛顿 +6.7%
光伏辅材,3日动能,2,同享科技,920167,0.6829823562891413,同享科技 +0.7%
光伏辅材,3日动能,3,清源股份,603628,0.5246589716684236,清源股份 +0.5%
光伏辅材,5日趋势,1,亚玛顿,002623,10.33574720210666,亚玛顿 +10.3%
光伏辅材,5日趋势,2,赛伍技术,603212,5.39083557951483,赛伍技术 +5.4%
光伏辅材,5日趋势,3,清源股份,603628,3.455723542116629,清源股份 +3.5%
光伏辅材,核心中军,1,聚和材料,688503,2377324435.0,聚和材料 23.8亿
光伏辅材,核心中军,2,金博股份,688598,954011517.0,金博股份 9.5亿
光伏辅材,核心中军,3,福斯特,603806,605692433.0,福斯特 6.1亿
光学光电子,1日先锋,1,爱克股份,300889,5.083,爱克股份 +5.1%
光学光电子,1日先锋,2,奥来德,688378,4.152,奥来德 +4.2%
光学光电子,1日先锋,3,激智科技,300566,2.104,激智科技 +2.1%
光学光电子,3日动能,1,晨丰科技,603685,7.026439695762399,晨丰科技 +7.0%
光学光电子,3日动能,2,爱克股份,300889,5.130513051305141,爱克股份 +5.1%
光学光电子,3日动能,3,森霸传感,300701,0.8385744234800763,森霸传感 +0.8%
光学光电子,5日趋势,1,水晶光电,002273,10.232558139534875,水晶光电 +10.2%
光学光电子,5日趋势,2,晨丰科技,603685,3.5026269702276736,晨丰科技 +3.5%
光学光电子,5日趋势,3,翔腾新材,001373,2.2843504943743653,翔腾新材 +2.3%
光学光电子,核心中军,1,三安光电,600703,5076102857.0,三安光电 50.8亿
光学光电子,核心中军,2,奥比中光-W,688322,4740740126.0,奥比中光-W 47.4亿
光学光电子,核心中军,3,水晶光电,002273,4067618520.0,水晶光电 40.7亿
公交,1日先锋,1,申通地铁,600834,1.737,申通地铁 +1.7%
公交,1日先锋,2,江西长运,600561,-0.378,江西长运 -0.4%
公交,1日先锋,3,富临运业,002357,-1.207,富临运业 -1.2%
公交,3日动能,1,申通地铁,600834,4.613095238095255,申通地铁 +4.6%
公交,3日动能,2,江西长运,600561,1.934235976789167,江西长运 +1.9%
公交,3日动能,3,富临运业,002357,1.1235955056179803,富临运业 +1.1%
公交,5日趋势,1,申通地铁,600834,5.239520958083843,申通地铁 +5.2%
公交,5日趋势,2,江西长运,600561,4.563492063492047,江西长运 +4.6%
公交,5日趋势,3,锦江在线,600650,3.1991744066047545,锦江在线 +3.2%
公交,核心中军,1,大众交通,600611,101235293.0,大众交通 1.0亿
公交,核心中军,2,富临运业,002357,59404862.0,富临运业 0.6亿
公交,核心中军,3,海汽集团,603069,41494480.0,海汽集团 0.4亿
公用事业,1日先锋,1,德龙汇能,000593,9.991,德龙汇能 +10.0%
公用事业,1日先锋,2,胜通能源,001331,4.221,胜通能源 +4.2%
公用事业,1日先锋,3,新奥股份,600803,3.394,新奥股份 +3.4%
公用事业,3日动能,1,德龙汇能,000593,8.778120864578721,德龙汇能 +8.8%
公用事业,3日动能,2,陕天然气,002267,7.43550834597877,陕天然气 +7.4%
公用事业,3日动能,3,东方环宇,603706,6.718924972004481,东方环宇 +6.7%
公用事业,5日趋势,1,胜通能源,001331,29.112195121951224,胜通能源 +29.1%
公用事业,5日趋势,2,德龙汇能,000593,23.919597989949757,德龙汇能 +23.9%
公用事业,5日趋势,3,东方环宇,603706,11.3968439509059,东方环宇 +11.4%
公用事业,核心中军,1,胜通能源,001331,1155670521.0,胜通能源 11.6亿
公用事业,核心中军,2,九丰能源,605090,438526439.0,九丰能源 4.4亿
公用事业,核心中军,3,德龙汇能,000593,415247410.0,德龙汇能 4.2亿
其他专业工程,1日先锋,1,深桑达Ａ,000032,1.478,深桑达Ａ +1.5%
其他专业工程,1日先锋,2,永福股份,300712,1.385,永福股份 +1.4%
其他专业工程,1日先锋,3,中国中冶,601618,0.394,中国中冶 +0.4%
其他专业工程,3日动能,1,时空科技,605178,6.8935762224352715,时空科技 +6.9%
其他专业工程,3日动能,2,能辉科技,301046,5.661712668082086,能辉科技 +5.7%
其他专业工程,3日动能,3,永福股份,300712,4.755309325946455,永福股份 +4.8%
其他专业工程,5日趋势,1,时空科技,605178,14.524910118130464,时空科技 +14.5%
其他专业工程,5日趋势,2,中岩大地,003001,3.4668721109399003,中岩大地 +3.5%
其他专业工程,5日趋势,3,中国中冶,601618,3.2388663967611198,中国中冶 +3.2%
其他专业工程,核心中军,1,再升科技,603601,1644403354.0,再升科技 16.4亿
其他专业工程,核心中军,2,亚翔集成,603929,1340018986.0,亚翔集成 13.4亿
其他专业工程,核心中军,3,深桑达Ａ,000032,1209436554.0,深桑达Ａ 12.1亿
其他养殖,1日先锋,1,华英农业,002321,1.111,华英农业 +1.1%
其他养殖,1日先锋,2,福成股份,600965,-2.857,福成股份 -2.9%
其他养殖,3日动能,1,华英农业,002321,3.409090909090917,华英农业 +3.4%
其他养殖,3日动能,2,福成股份,600965,1.4925373134328401,福成股份 +1.5%
其他养殖,5日趋势,1,华英农业,002321,7.692307692307709,华英农业 +7.7%
其他养殖,5日趋势,2,福成股份,600965,5.0193050193050315,福成股份 +5.0%
其他养殖,核心中军,1,华英农业,002321,40717309.0,华英农业 0.4亿
其他养殖,核心中军,2,福成股份,600965,18869255.0,福成股份 0.2亿
其他农产品加工,1日先锋,1,中粮糖业,600737,2.712,中粮糖业 +2.7%
其他农产品加工,1日先锋,2,晨光生物,300138,1.111,晨光生物 +1.1%
其他农产品加工,1日先锋,3,中粮科技,000930,0.897,中粮科技 +0.9%
其他农产品加工,3日动能,1,祖名股份,003030,15.196078431372563,祖名股份 +15.2%
其他农产品加工,3日动能,2,晨光生物,300138,7.5187969924811915,晨光生物 +7.5%
其他农产品加工,3日动能,3,保龄宝,002286,3.256936067551286,保龄宝 +3.3%
其他农产品加工,5日趋势,1,祖名股份,003030,13.967022308438404,祖名股份 +14.0%
其他农产品加工,5日趋势,2,中粮糖业,600737,8.11775200713647,中粮糖业 +8.1%
其他农产品加工,5日趋势,3,双塔食品,002481,5.000000000000004,双塔食品 +5.0%
其他农产品加工,核心中军,1,中粮糖业,600737,519359151.0,中粮糖业 5.2亿
其他农产品加工,核心中军,2,祖名股份,003030,103850692.0,祖名股份 1.0亿
其他农产品加工,核心中军,3,晨光生物,300138,94259975.0,晨光生物 0.9亿
其他化学制品,1日先锋,1,阿科力,603722,10.0,阿科力 +10.0%
其他化学制品,1日先锋,2,先锋新材,300163,6.4,先锋新材 +6.4%
其他化学制品,1日先锋,3,领湃科技,300530,6.282,领湃科技 +6.3%
其他化学制品,3日动能,1,先锋新材,300163,48.05194805194808,先锋新材 +48.1%
其他化学制品,3日动能,2,键邦股份,603285,10.432224485177644,键邦股份 +10.4%
其他化学制品,3日动能,3,阿科力,603722,10.000000000000009,阿科力 +10.0%
其他化学制品,5日趋势,1,肯特催化,603120,15.711340206185564,肯特催化 +15.7%
其他化学制品,5日趋势,2,建业股份,603948,10.3344768439108,建业股份 +10.3%
其他化学制品,5日趋势,3,兴欣新材,001358,10.13197105151129,兴欣新材 +10.1%
其他化学制品,核心中军,1,和远气体,002971,1674009844.0,和远气体 16.7亿
其他化学制品,核心中军,2,凯美特气,002549,1083589951.0,凯美特气 10.8亿
其他化学制品,核心中军,3,中化国际,600500,897192879.0,中化国际 9.0亿
其他化学原料,1日先锋,1,卫星化学,002648,2.831,卫星化学 +2.8%
其他化学原料,1日先锋,2,江天化学,300927,1.068,江天化学 +1.1%
其他化学原料,1日先锋,3,三维化学,002469,0.512,三维化学 +0.5%
其他化学原料,3日动能,1,兴化股份,002109,7.509881422924924,兴化股份 +7.5%
其他化学原料,3日动能,2,三维化学,002469,1.7271157167530138,三维化学 +1.7%
其他化学原料,3日动能,3,金能科技,603113,0.9411764705882453,金能科技 +0.9%
其他化学原料,5日趋势,1,兴化股份,002109,13.807531380753147,兴化股份 +13.8%
其他化学原料,5日趋势,2,华尔泰,001217,4.789719626168232,华尔泰 +4.8%
其他化学原料,5日趋势,3,三维化学,002469,4.432624113475181,三维化学 +4.4%
其他化学原料,核心中军,1,卫星化学,002648,2161165390.0,卫星化学 21.6亿
其他化学原料,核心中军,2,三孚股份,603938,1298963851.0,三孚股份 13.0亿
其他化学原料,核心中军,3,凯盛新材,301069,301441040.0,凯盛新材 3.0亿
其他医疗服务,1日先锋,1,诺禾致源,688315,0.299,诺禾致源 +0.3%
其他医疗服务,1日先锋,2,润达医疗,603108,-1.789,润达医疗 -1.8%
其他医疗服务,1日先锋,3,数字人,920670,-1.905,数字人 -1.9%
其他医疗服务,3日动能,1,诺禾致源,688315,0.22371364653244186,诺禾致源 +0.2%
其他医疗服务,3日动能,2,润达医疗,603108,-0.533049040511735,润达医疗 -0.5%
其他医疗服务,3日动能,3,合富中国,603122,-2.019315188762072,合富中国 -2.0%
其他医疗服务,5日趋势,1,润达医疗,603108,1.413043478260878,润达医疗 +1.4%
其他医疗服务,5日趋势,2,数字人,920670,0.0,数字人 +0.0%
其他医疗服务,5日趋势,3,诺禾致源,688315,0.0,诺禾致源 +0.0%
其他医疗服务,核心中军,1,合富中国,603122,134259974.0,合富中国 1.3亿
其他医疗服务,核心中军,2,润达医疗,603108,130368819.0,润达医疗 1.3亿
其他医疗服务,核心中军,3,诺禾致源,688315,64673541.0,诺禾致源 0.6亿
其他家电Ⅱ,1日先锋,1,荣泰健康,603579,0.636,荣泰健康 +0.6%
其他家电Ⅱ,1日先锋,2,奥佳华,002614,0.216,奥佳华 +0.2%
其他家电Ⅱ,1日先锋,3,融捷健康,300247,-2.356,融捷健康 -2.4%
其他家电Ⅱ,3日动能,1,荣泰健康,603579,8.571428571428562,荣泰健康 +8.6%
其他家电Ⅱ,3日动能,2,奥佳华,002614,2.197802197802212,奥佳华 +2.2%
其他家电Ⅱ,3日动能,3,融捷健康,300247,-1.58311345646438,融捷健康 -1.6%
其他家电Ⅱ,5日趋势,1,荣泰健康,603579,11.764705882352944,荣泰健康 +11.8%
其他家电Ⅱ,5日趋势,2,奥佳华,002614,4.026845637583909,奥佳华 +4.0%
其他家电Ⅱ,5日趋势,3,融捷健康,300247,0.0,融捷健康 +0.0%
其他家电Ⅱ,核心中军,1,荣泰健康,603579,60015285.0,荣泰健康 0.6亿
其他家电Ⅱ,核心中军,2,融捷健康,300247,39561245.0,融捷健康 0.4亿
其他家电Ⅱ,核心中军,3,奥佳华,002614,35339734.0,奥佳华 0.4亿
其他小金属,1日先锋,1,华锡有色,600301,1.406,华锡有色 +1.4%
其他小金属,1日先锋,2,天工股份,920068,0.36,天工股份 +0.4%
其他小金属,1日先锋,3,云南锗业,002428,0.228,云南锗业 +0.2%
其他小金属,3日动能,1,华锡有色,600301,1.2258064516128986,华锡有色 +1.2%
其他小金属,3日动能,2,天工股份,920068,1.0876132930513593,天工股份 +1.1%
