行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分,主线家族,题材层级,个体活跃分,家族强度,家族共振度,家族排名,家族内排名,题材地位
美容护理,6.140089154252281,7.612298947808884,-0.23153333333333326,2.437869045324037,7.950337012822972,7.431886840705104,0.26666666666666666,0,2276876533.0,15,0.5496607279500723,领涨,右上加速,77.8,大消费,细分题材,81.2,75.7,42.1,3,4,主线扩散
医疗器械,3.9996276708408693,2.379736082504337,-0.2726914893617022,1.8289474277551676,4.481865707143151,2.608528484853756,0.4574468085106383,1,13972395061.0,94,0.7661579146534552,领涨,右上加速,77.5,医药医疗,宽基主线,76.1,79.2,54.3,1,3,主线核心
摩托车及其他,4.537548173708912,2.4995154594870104,1.849333333333333,4.041719934208854,5.976464385032987,6.2501371670554695,0.6666666666666666,1,2881570014.0,9,0.7535389148949456,领涨,右下降温,76.4,汽车机器人,细分题材,84.1,66.0,40.1,6,1,轮动跟随
纺织制造,4.865924702579575,2.2856032310204593,1.28,4.657220971808718,8.095721735024796,3.6849608897654207,0.625,1,1007009764.0,8,-0.316058995936517,领涨,右上加速,75.8,大消费,细分题材,78.4,75.7,42.1,3,5,主线扩散
厨房小家电,1.9973490827639588,4.016191050701255,1.0165,4.916043937025294,7.604552125535058,1.6547365226506683,0.5,1,500009978.0,10,-0.15327873233336864,领涨,右上加速,75.6,大消费,细分题材,78.1,75.7,42.1,3,6,主线扩散
医疗服务,5.539750455388192,1.5911765138224192,1.7188181818181818,1.566046967466872,3.794579261958919,6.056316864646494,0.6363636363636364,1,36893407661.0,44,0.6443207584984421,领涨,右下降温,74.7,医药医疗,细分题材,74.3,79.2,54.3,1,4,主线扩散
造纸,2.307543405649396,4.008161396383316,0.4576923076923078,2.5174205778497383,5.3009456844537395,1.965249130280089,0.38461538461538464,2,2110798225.0,13,0.13141911345947377,领涨,右上加速,74.6,大消费,细分题材,76.8,75.7,42.1,3,7,主线扩散
跨境物流,0.5531094198369427,4.224808957146876,0.2893846153846154,3.9379170851550738,7.257955904710922,2.0722496939419965,0.5384615384615384,0,985063470.0,13,0.17818696796291955,领涨,右上加速,74.5,交通物流,细分题材,74.5,68.6,70.1,4,2,主线扩散
食用菌,2.7342487613337614,3.8212975309531454,-2.48925,4.3680606000054745,6.817757783039813,-0.028805306515700124,0.25,0,691164656.0,4,0.9814135218047257,领涨,右上加速,74.2,农业养殖,微型题材,75.0,76.7,48.9,2,5,主线扩散
文化用品,2.7338641244920137,3.895453414161875,0.19620000000000015,2.667977661033083,6.824628816856504,1.1104335352008166,0.4,0,512918901.0,5,0.2925359036142574,领涨,右上加速,73.8,大消费,微型题材,75.6,75.7,42.1,3,8,主线扩散
印染,4.888904325800507,4.287300869463162,-1.21475,7.578379679498126,9.887084965607261,2.754011472180129,0.5,0,843385995.0,4,1.1445793608032289,领涨,右上加速,73.5,资源化工,微型题材,85.0,61.8,32.2,7,1,独立异动
血液制品,-1.6580082089889963,4.09048766607105,1.889,4.528884435879488,5.772685709223513,1.2398512367364,0.8333333333333334,0,1003547291.0,6,0.3380585322910872,修复,右上加速,71.7,医药医疗,细分题材,70.2,79.2,54.3,1,6,主线扩散
医药流通,1.3221223272685971,1.416048225657997,1.2142727272727272,4.420048017942313,5.105975116662109,1.1443902906174808,0.7272727272727273,1,2647711626.0,22,0.18045305449004978,领涨,右上加速,71.7,医药医疗,细分题材,70.2,79.2,54.3,1,5,主线扩散
冰洗,3.3853289227210013,5.3163449364416655,-0.33028571428571435,2.322253908880745,6.370807925751376,4.079301116223655,0.2857142857142857,0,1864762823.0,7,0.08407607578124354,领涨,右上加速,71.2,大消费,细分题材,74.1,75.7,42.1,3,9,轮动跟随
医药商业,0.9743228924471582,1.7859857762397466,0.91775,4.337091122130166,5.416533793763434,1.1038733078528207,0.875,0,936538314.0,8,0.2464462050990306,领涨,右上加速,71.1,医药医疗,细分题材,69.3,79.2,54.3,1,7,主线扩散
农用机械,3.798699025840202,5.2413501220835395,-0.9347999999999999,4.742399650060469,8.524297107664003,4.063454272570932,0.2,1,590668973.0,10,0.6015175168521971,领涨,右上加速,70.4,高端制造军工,细分题材,81.9,67.5,12.5,5,1,独立异动
医疗美容,2.833072675630858,7.109580547013567,-0.893,3.7379523531365866,8.823686047504431,0.9099335982076351,0.0,0,17912243.0,1,-0.2599310970484463,领涨,右上加速,70.2,医药医疗,微型题材,68.1,79.2,54.3,1,8,主线扩散
综合包装,3.9836985480719975,5.519447763755163,-2.0535,-1.0417021866957477,8.081735800565749,-1.3393382510609175,0.16666666666666666,0,526855744.0,6,-0.03915269856415349,领涨,左上修复,69.9,大消费,细分题材,72.3,75.7,42.1,3,10,轮动跟随
零食,0.5051226199440206,2.6426511952802776,1.8671818181818183,4.512349877908828,5.042443053262025,2.19572746627541,0.9090909090909091,0,1502267908.0,11,0.3874348423313081,领涨,右上加速,69.3,大消费,细分题材,71.5,75.7,42.1,3,11,轮动跟随
贵金属,1.6147626837891573,3.444398184829016,-2.738,10.864826097592939,8.369639797127704,-8.177792903307868,0.3,0,23087574080.0,10,0.8733444711183243,领涨,右上加速,68.6,资源化工,细分题材,75.4,61.8,32.2,7,2,轮动跟随
综合电商,2.1195810525742447,3.682242080455632,-1.779333333333333,2.315461685189213,6.235279514788439,1.935046564273435,0.3333333333333333,0,304052226.0,3,-0.028282736249118257,领涨,右上加速,68.4,大消费,微型题材,70.2,75.7,42.1,3,13,轮动跟随
家居用品,-0.9862966362146897,2.6900461894477616,-0.649888888888889,2.9138159101082195,5.948229823674689,-2.247109049109941,0.5,1,3679424846.0,36,0.3133068644844468,修复,右上加速,68.4,大消费,细分题材,70.2,75.7,42.1,3,12,修复观察
交通运输,1.4663182963523536,1.1281342979736313,0.8527230769230769,2.8243610220302084,4.305501238081,0.933809032060462,0.6615384615384615,1,10865623727.0,65,0.05127064319605523,领涨,右上加速,68.2,交通物流,宽基主线,65.8,68.6,70.1,4,3,主线扩散
非白酒,0.710058706268842,4.566329324889645,0.9378888888888888,3.698384180026393,5.171309906490085,1.834792844719102,0.6666666666666666,0,676103227.0,9,-0.1587144345378373,领涨,右上加速,68.0,大消费,细分题材,69.7,75.7,42.1,3,15,轮动跟随
电商服务,4.134413840477503,9.414706929310691,-1.68625,-3.607456256509378,4.75817783539072,2.6848314031732823,0.125,0,1423541168.0,8,0.34157733327402995,领涨,左下退潮,68.0,大消费,细分题材,69.7,75.7,42.1,3,14,轮动跟随
石油石化,2.634532628108799,1.1224139980995458,2.118529411764706,3.5718190091158286,6.260412903150359,2.4333603298917206,0.6470588235294118,1,10686815113.0,17,0.14627660615251425,领涨,右上加速,67.3,资源化工,宽基主线,73.6,61.8,32.2,7,3,轮动跟随
粮油加工,0.8218349518325304,1.9973870112181402,0.702,3.1076185678994284,4.5189973652533855,-0.2906703032401148,0.8571428571428571,0,440183858.0,7,0.3221829108654164,领涨,右上加速,66.9,大消费,细分题材,68.1,75.7,42.1,3,16,轮动跟随
大宗用纸,0.11649761042586289,3.0192913129849397,-0.13209090909090912,5.303476500836046,6.023940146725493,-0.006707632718061518,0.36363636363636365,0,1785296958.0,11,0.39419593802982567,领涨,右上加速,66.8,大消费,细分题材,68.0,75.7,42.1,3,17,轮动跟随
小家电,-2.1274925642343425,3.2808290028004437,1.6927500000000002,1.5993620392751318,5.7271997995770985,-4.551298537033777,0.75,0,217578681.0,4,0.4711672148902768,修复,右上加速,66.7,大消费,微型题材,67.9,75.7,42.1,3,18,修复观察
其他家电Ⅱ,0.22988015659749475,2.2893397678727307,-0.5013333333333333,3.011100567883851,5.528369904568109,-3.465637660970089,0.6666666666666666,0,134916264.0,3,0.11844489739893405,领涨,右上加速,66.7,大消费,微型题材,67.8,75.7,42.1,3,19,轮动跟随
其他饰品,3.158750580695946,9.196940719082951,-3.1535,-2.1136363512031964,6.456439278126247,2.1047404663818936,0.0,0,89214211.0,2,-0.12893331958738286,领涨,左上修复,66.6,大消费,微型题材,67.7,75.7,42.1,3,20,轮动跟随
清洁小家电,1.8678782865831989,3.9307726110724928,-3.0925,1.3973636341700235,5.8329838853272475,-2.7446668587437606,0.125,0,1423035901.0,8,0.41062792928761493,领涨,右上加速,66.5,大消费,细分题材,67.6,75.7,42.1,3,21,轮动跟随
饰品,2.5731337367333573,3.5652318041412863,-1.205153846153846,1.754016074237974,4.5337052486857266,-0.522760658336674,0.23076923076923078,0,1990357289.0,13,0.42684885818616913,领涨,右上加速,66.4,大消费,细分题材,67.4,75.7,42.1,3,22,轮动跟随
白银,-2.444970839989838,4.044784007324861,0.5069999999999999,2.8061757636087536,9.837230523049323,-13.107557678484326,0.6666666666666666,0,7209758800.0,3,0.44414925867029265,修复,右上加速,66.3,资源化工,微型题材,72.2,61.8,32.2,7,4,修复观察
底盘与发动机系统,1.2817842258916727,2.304003180784983,-1.9123018867924528,3.566224942191387,7.691171085435444,-1.2021322173807913,0.24528301886792453,0,46743749585.0,106,0.5958745408526682,领涨,右上加速,66.0,汽车机器人,宽基主线,69.6,66.0,40.1,6,2,轮动跟随
医疗设备,1.72246284472836,2.6433615064379503,-0.3175813953488373,0.7777343496925493,2.925631538408835,1.4327312985923157,0.4186046511627907,0,11131174857.0,43,1.313046587683392,领涨,右下降温,66.0,医药医疗,细分题材,64.3,79.2,54.3,1,9,轮动跟随
诊断服务,1.703074516423701,2.744424862997683,-1.2646000000000002,-0.6002052217116693,3.8061190671195178,-1.9328392793830473,0.2,0,1327879144.0,5,0.8196582602424352,领涨,左上修复,65.0,医药医疗,微型题材,63.0,79.2,54.3,1,10,轮动跟随
纺织服饰,1.9019479488226354,2.0383523996029287,-1.0064426229508197,2.550916987918894,5.308835455489813,0.18541035672958728,0.3442622950819672,0,6523508218.0,61,0.1521393103014852,领涨,右上加速,64.9,大消费,宽基主线,65.4,75.7,42.1,3,23,轮动跟随
涂料,0.24874712610697772,4.51638360085542,-0.1255,3.5087578651395557,5.419782660821948,2.4015816990375027,0.5,0,269532951.0,2,0.13664785646040212,领涨,右下降温,64.7,资源化工,微型题材,69.9,61.8,32.2,7,5,轮动跟随
农产品加工,6.173688801283077,3.3795334697192843,-2.7875,-2.9238843765178046,4.057672510874144,0.9378584845284754,0.16666666666666666,0,811822650.0,6,-0.2641411646426508,领涨,左下退潮,64.7,农业养殖,细分题材,61.8,76.7,48.9,2,6,主线扩散
航海装备Ⅲ,1.540744920254918,0.1799183101396399,1.4636999999999998,4.903546941851578,7.631060423980807,-1.0607732175191509,0.5,1,11011625449.0,10,0.6153576410400559,领涨,右上加速,64.3,高端制造军工,细分题材,70.7,67.5,12.5,5,2,轮动跟随
通用设备,2.1612818034936496,1.9384126566157736,-2.219644970414201,1.373898258564643,5.186703903097567,-1.2072452793965294,0.21893491124260356,7,89802314460.0,169,0.5666028930193261,领涨,右上加速,64.3,高端制造军工,宽基主线,70.7,67.5,12.5,5,3,轮动跟随
煤炭,-2.3361168070458995,1.7825068996447813,4.0264,6.85200024188426,6.615384495834786,0.5468803291451385,1.0,1,10737950623.0,15,0.3279183649015256,修复,右上加速,64.2,资源化工,宽基主线,69.3,61.8,32.2,7,6,修复观察
自然景区,1.1714939044703179,1.984772625747829,0.6532499999999999,1.8066082273466622,3.7441396699030127,1.0879293424210346,0.6666666666666666,0,1026923941.0,12,0.06838522762869359,领涨,右上加速,63.3,大消费,细分题材,63.1,75.7,42.1,3,24,轮动跟随
肉制品,2.6630141575750166,-0.48662120699031824,2.2627142857142855,3.169292405002744,5.983334962197984,1.1789998967653537,0.8571428571428571,0,1507936866.0,7,-0.11264544825790834,走弱,右上加速,62.8,大消费,细分题材,62.5,75.7,42.1,3,25,高位降温
汽车,0.5521113615637341,1.417620842622908,-1.9445374999999998,2.6571116921795257,5.513333379213803,-1.6780691208252763,0.2125,2,41751935505.0,160,0.3710633791654425,领涨,右上加速,62.5,汽车机器人,宽基主线,64.8,66.0,40.1,6,3,轮动跟随
其他农产品加工,-1.4967826761406062,2.988889366758116,-0.6102500000000001,1.3294295696198333,5.2707978157074065,-3.3792807413287718,0.4166666666666667,0,1088856835.0,12,-0.0210685399891839,修复,右上加速,62.5,农业养殖,细分题材,58.7,76.7,48.9,2,7,主线扩散
食品饮料,0.136624195205433,1.8139564706102835,0.6854358974358974,2.547338635003338,3.284462768468921,-0.9329290221889774,0.6153846153846154,2,5343948536.0,39,-0.03297631113441635,领涨,右上加速,62.4,大消费,宽基主线,61.9,75.7,42.1,3,26,轮动跟随
人力资源服务,-0.48724533563127376,2.150241018126717,0.8730000000000001,2.806857748774383,3.7898263765023588,0.9572123269935728,0.6666666666666666,0,161407868.0,3,0.3662829260430427,修复,右上加速,62.3,大消费,微型题材,61.8,75.7,42.1,3,27,修复观察
宠物食品,1.189966129946381,3.3627588073487753,0.19925,-0.21211885002377917,1.723820376292351,0.8002783987847595,0.5,0,391135688.0,4,0.4822469160246887,领涨,右下降温,61.4,大消费,微型题材,60.5,75.7,42.1,3,28,轮动跟随
个护用品,4.357851587432041,2.286896043463709,-0.17077777777777786,2.0312895373927775,0.9690951409823789,5.235214084389739,0.3333333333333333,1,661238289.0,9,0.1651034657871817,领涨,右下降温,61.0,大消费,细分题材,60.0,75.7,42.1,3,29,轮动跟随
航运港口,-0.29807828462156866,0.7400875832715311,1.2175,3.398144252824764,3.6147142342752403,-0.4204903994307063,0.9375,0,1903024226.0,16,-0.03926112604042209,修复,右上加速,60.4,交通物流,细分题材,54.9,68.6,70.1,4,4,主线扩散
医美耗材,4.413034171929568,0.28120138086825053,-0.8716666666666667,0.25594385210676585,2.6848111851638157,2.6848111851638157,0.3333333333333333,0,597425214.0,3,1.321291048523459,领涨,左下退潮,60.4,医药医疗,微型题材,56.5,79.2,54.3,1,11,轮动跟随
生物制品,0.4488605993483253,1.339759308469975,0.448,0.8943060688530569,1.6352331835692846,-1.4433187012909299,0.7857142857142857,0,3594767418.0,14,1.0363451456846158,领涨,右下降温,60.1,医药医疗,细分题材,56.1,79.2,54.3,1,12,轮动跟随
洗护用品,-1.0777224843626014,2.408735578693541,0.271,2.949807885983957,3.8734818433621365,-1.1064331050688492,0.75,0,121944377.0,4,-0.2502690790137343,修复,右上加速,59.7,大消费,微型题材,58.1,75.7,42.1,3,30,修复观察
印刷包装机械,4.405038347481745,3.533990964732983,-2.9882500000000003,-0.9100254702945398,4.358083391554479,1.4632309273907351,0.0,0,1665196464.0,12,0.24379799376211286,领涨,左上修复,59.6,高端制造军工,细分题材,64.1,67.5,12.5,5,4,轮动跟随
卫浴制品,3.53858649775524,2.050748570030858,-1.3152857142857142,1.2927370695778206,3.3891655242675123,1.1330394225366636,0.2857142857142857,0,291068993.0,7,-0.12167950811996875,领涨,右上加速,59.6,大消费,细分题材,58.0,75.7,42.1,3,31,轮动跟随
保险Ⅱ,4.195237881180746,0.3747883889473953,1.2109999999999999,0.16234099460017415,5.0120825246521505,0.4508370016733432,1.0,0,11475602142.0,5,-0.09853755093823968,领涨,左下退潮,59.5,金融,微型题材,64.8,48.2,41.3,12,1,轮动跟随
商用载货车,-0.013432869809271164,0.6173277542101064,0.786125,5.002666270971101,5.65670744115403,-2.4420640249223635,0.75,0,3255587600.0,8,0.04358736325040957,修复,右上加速,59.4,汽车机器人,细分题材,60.4,66.0,40.1,6,4,修复观察
餐饮,-0.10541170548212397,1.8312866438199675,0.2845,3.482980970720817,5.282536269848848,0.14880628820117536,0.5,0,118052721.0,4,-0.2643962271010951,修复,右上加速,59.2,大消费,微型题材,57.5,75.7,42.1,3,33,修复观察
制冷空调设备,4.976696279947405,-0.23466752785374942,0.3496111111111111,2.5051462489019016,5.064353178160985,3.3375825611419385,0.5555555555555556,0,9726804468.0,18,0.33869757149671753,走弱,右下降温,59.2,高端制造军工,细分题材,63.6,67.5,12.5,5,5,高位降温
教育出版,-0.3264410932624047,0.572879822463073,1.8870999999999998,3.2308034423513154,3.4914626959533512,-0.8657554353937114,0.9,0,752222927.0,10,0.5282997633322173,修复,右上加速,59.2,大消费,细分题材,57.5,75.7,42.1,3,32,修复观察
粮食种植,-4.770528990533766,4.3957360349947905,0.8165,2.802899564714645,4.102778841442567,-9.151592690533828,0.5,0,372996667.0,2,-0.2620943274915676,修复,右上加速,59.0,农业养殖,微型题材,53.9,76.7,48.9,2,8,主线扩散
商用车,-0.778294409311712,3.171771022064197,0.026600000000000002,2.050326401670155,6.007204485382056,-0.3747630128449697,0.2,0,1073321201.0,5,0.03063920267114484,修复,右上加速,58.7,汽车机器人,微型题材,59.5,66.0,40.1,6,5,修复观察
食品及饲料添加剂,0.26008376086389395,0.11115581989526509,0.6713333333333332,1.8325410758063265,3.6112475205087424,-2.5404980943768973,0.5833333333333334,1,3158130027.0,24,0.12746800012726278,领涨,右上加速,58.7,大消费,细分题材,56.8,75.7,42.1,3,35,轮动跟随
彩电,1.8901128408498113,1.2638266109983876,0.6047499999999998,0.5314388596658226,2.7031265417702732,0.09680262020022035,0.5,0,3126883122.0,4,0.26161251094017435,领涨,右下降温,58.7,大消费,微型题材,56.8,75.7,42.1,3,34,轮动跟随
租赁,1.477911016665323,-0.03347250923228088,1.0653333333333335,4.167821557225082,5.719787171005897,-1.2389843362746733,0.6666666666666666,0,976595484.0,3,0.34341067632473354,走弱,右上加速,58.6,其他主题,微型题材,63.3,53.1,34.5,9,1,高位降温
环保,0.28583575860686716,1.7113422369794629,-0.2626891891891892,0.36860577012605145,3.467118814284209,-2.7137258376798923,0.4594594594594595,2,8742644826.0,74,0.4929471466573967,领涨,右上加速,58.0,环保公用,宽基主线,64.0,54.5,21.1,8,1,轮动跟随
视频媒体,4.293632495990685,0.05687117905313318,0.665,1.0679449826150211,3.4167640240109876,3.4167640240109876,1.0,0,248493175.0,1,1.3128147477718524,领涨,右下降温,57.9,AI数字经济,微型题材,64.9,47.2,27.0,13,1,轮动跟随
焦煤,-6.975959716119647,1.978163184434191,2.9135999999999997,5.116193142185743,5.408442858634066,-4.200247809380874,1.0,0,2942959844.0,10,0.20648599579813176,修复,右上加速,57.4,资源化工,细分题材,59.8,61.8,32.2,7,7,修复观察
预加工食品,-0.6090329558823456,1.7374209013771857,0.7800909090909092,1.8154372251107276,3.597219096062343,-1.8167630830818515,0.6363636363636364,0,1008735635.0,11,-0.002520359475542855,修复,右上加速,57.3,大消费,细分题材,54.8,75.7,42.1,3,36,修复观察
超市,-0.6135866306166027,2.9369187933464076,-0.3127142857142857,-0.2674482118119492,3.0587704299455343,-3.382697967588544,0.5714285714285714,0,1377228750.0,7,-0.2687360336322041,修复,右上加速,56.8,大消费,细分题材,54.1,75.7,42.1,3,37,修复观察
多业态零售,-0.49327932971944266,1.9788715471153464,-0.2832,1.528880812569633,3.8602646566481047,-2.605014469942657,0.4666666666666667,0,1088223656.0,15,-0.22280832371720172,修复,右上加速,56.5,大消费,细分题材,53.7,75.7,42.1,3,38,修复观察
国防军工,3.095268818799491,0.8998191003107813,-2.9042416666666666,-1.5150244761493958,3.4367955629137636,-1.4005036229889356,0.125,3,82279870718.0,120,0.4040358895156937,领涨,左下退潮,56.2,高端制造军工,宽基主线,59.5,67.5,12.5,5,6,轮动跟随
定制家居,1.3266809511134274,2.2387436508282246,-1.1778125,0.35859948072960446,2.518973286519266,0.1776794842464735,0.375,0,1159606645.0,16,-0.2072985735567665,领涨,右下降温,55.8,大消费,细分题材,52.7,75.7,42.1,3,39,轮动跟随
工程机械,4.503851985351791,-0.2715500752436652,-3.5160769230769233,0.5400653848893766,5.560828556245134,-2.110330531711435,0.15384615384615385,0,4184093472.0,13,0.6044388762448105,走弱,左上修复,55.7,高端制造军工,细分题材,58.7,67.5,12.5,5,7,高位降温
机场,0.3846955086417226,0.13757063780219295,0.9231999999999999,1.380488956713699,2.2861531619546627,0.46213752607278114,0.8,0,679027000.0,5,-0.1714587998191307,领涨,右下降温,55.1,交通物流,微型题材,47.5,68.6,70.1,4,5,主线扩散
产业地产,0.5573813392268848,2.5015301842651074,0.07209999999999998,1.5027254257700573,4.377785502543419,-0.9969818055861834,0.5,0,1434428824.0,10,-0.3263692815709265,领涨,右上加速,55.0,地产基建,细分题材,60.5,51.4,22.1,10,1,轮动跟随
民爆制品,0.06681338930536092,3.054749750736848,-1.5522307692307693,0.34003616898772293,4.975918694765946,-3.6584127704485603,0.23076923076923078,0,2756456712.0,13,-0.0967555099236761,领涨,右上加速,54.6,其他主题,细分题材,57.8,53.1,34.5,9,2,轮动跟随
工程机械整机,0.7814040325753021,1.098861226695069,-0.3772272727272727,3.897072504310062,3.772299778057797,-2.372177747407389,0.45454545454545453,0,8039488088.0,22,0.12953047790964645,领涨,右上加速,54.2,高端制造军工,细分题材,56.6,67.5,12.5,5,8,轮动跟随
基建市政工程,0.38904519443614394,1.8094273783037345,-0.14766666666666667,1.599656489209722,3.6304465888129744,-2.207126283352978,0.4444444444444444,1,4031783515.0,27,-0.1713036127665597,领涨,右上加速,54.2,地产基建,细分题材,59.3,51.4,22.1,10,2,轮动跟随
成品家居,2.145887934856342,1.7657016994016044,-0.8418823529411764,0.3984626237679034,1.1860111099532222,0.8871448561654782,0.4117647058823529,0,1527406011.0,17,-0.047634846696006705,领涨,右下降温,53.9,大消费,细分题材,50.1,75.7,42.1,3,40,轮动跟随
地面兵装Ⅱ,2.3558330631381055,1.4204121004101105,-3.2256666666666667,-1.0482617872566435,4.587392343216146,-3.416122692766521,0.16666666666666666,0,5023650201.0,12,-0.029859426737044004,领涨,左上修复,53.7,高端制造军工,细分题材,56.0,67.5,12.5,5,9,轮动跟随
涤纶,3.294163095695938,0.8145738202641549,-0.3102999999999999,2.035131241722654,3.259683802975988,-0.9441126819127899,0.3,0,1350957644.0,10,0.03756773840175809,领涨,右上加速,53.6,资源化工,细分题材,54.5,61.8,32.2,7,8,轮动跟随
横向通用软件,-5.833990499771768,6.725263346861536,-1.3685999999999998,-1.9673602155090841,4.750148730173076,-13.633928139316954,0.17142857142857143,1,9211625748.0,35,0.26463138418513843,修复,右上加速,53.5,AI数字经济,细分题材,58.7,47.2,27.0,13,2,修复观察
金融控股,1.9030384204422897,0.8165694242144538,-0.06088888888888887,-0.5456506109309922,4.132236473293038,-3.593834097971127,0.5555555555555556,0,1589915189.0,9,-0.3156822241080026,领涨,左上修复,53.5,金融,细分题材,56.5,48.2,41.3,12,2,轮动跟随
钛白粉,3.2426062601052705,-4.850269905764727,2.0096666666666665,-1.2392526884275168,3.8728433012133134,-4.547313872852143,0.6666666666666666,1,1550062273.0,6,-0.21519778573888104,走弱,左上修复,53.4,资源化工,细分题材,54.2,61.8,32.2,7,9,高位降温
油气开采Ⅱ,-5.639370448265527,0.37048433144496773,1.6986,5.4512709574952245,5.370509733296758,-5.578271740978835,0.6,1,2910104925.0,5,0.10247921455341014,修复,右上加速,53.3,资源化工,微型题材,54.1,61.8,32.2,7,10,修复观察
航运,0.8414449811770197,-3.742511145963869,0.9498947368421051,3.0042692112949743,3.0580411577352473,-3.2315221360439295,0.6842105263157895,0,8936668915.0,19,-0.08615046969205142,走弱,右上加速,53.3,交通物流,细分题材,45.1,68.6,70.1,4,6,主线扩散
钾肥,-0.3429304041833762,0.12829868561570926,1.3135,4.470790258012847,5.3556938364619056,-3.465404445604392,0.5,0,5562922761.0,4,0.004962827106280487,修复,右上加速,52.9,资源化工,微型题材,53.5,61.8,32.2,7,11,修复观察
楼宇设备,2.337029692031267,0.16019425178440314,-2.3648000000000002,1.2202393709870973,4.2621829278573165,-2.2722032060766617,0.13333333333333333,1,1671562724.0,15,0.04993787077322631,领涨,右上加速,52.8,高端制造军工,细分题材,54.7,67.5,12.5,5,10,轮动跟随
有机硅,6.550115397448031,-1.1138029190482845,1.7539000000000002,-4.4886948381032905,-1.3418104009118137,3.7910496521559756,0.6,2,7219296956.0,10,0.6324588071648485,走弱,左下退潮,52.6,资源化工,细分题材,53.2,61.8,32.2,7,12,高位降温
专业连锁Ⅲ,-3.7626749700291824,1.396817854685023,-1.0050000000000001,-0.5510071493021629,4.955124215960405,-6.866125769667875,0.2857142857142857,0,657057604.0,7,0.12212471596629015,修复,右上加速,52.5,大消费,细分题材,48.1,75.7,42.1,3,43,修复观察
烘焙食品,-0.3080756843882722,1.1230670816116393,-0.14688888888888893,2.3097770367777715,3.2244846475187217,-1.161917108754995,0.3333333333333333,0,491239942.0,9,-0.009176268198555881,修复,右上加速,52.5,大消费,细分题材,48.2,75.7,42.1,3,41,修复观察
社会服务,-2.7056163931745516,2.260319686981096,-1.1316444444444445,-1.3869139135943898,1.277997323580915,-5.720328632888738,0.24444444444444444,2,6718245587.0,45,0.39854321873059906,修复,右上加速,52.5,大消费,宽基主线,48.2,75.7,42.1,3,42,修复观察
公用事业,-1.2664438333403656,1.5563416964221888,-0.5078064516129032,1.0932769369366158,4.5483074476862395,-3.8704796812856768,0.3870967741935484,1,4542366597.0,31,-0.06921283419405866,修复,右上加速,52.4,环保公用,宽基主线,56.2,54.5,21.1,8,2,修复观察
