行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分
商贸零售,1.038259693760361,1.5914440152567326,1.355263157894737,2.306981318671819,3.317912691923919,2.3443211905717964,0.631578947368421,3,7459940564.3,38,0.006685803274187219,领涨,右上加速,76.7
非白酒,1.5855813842258055,2.8390483850771315,0.4911111111111111,2.5946102678138683,3.19281305067185,2.4308634353666925,0.4444444444444444,0,1506402947.56,9,1.1081050624534772,领涨,右上加速,76.1
航海装备Ⅲ,7.634323849997834,1.9055562240300734,0.764,5.1146980299008105,1.5822906420963179,12.000259337969332,0.6,0,13820150184.0,5,0.44848123392893324,领涨,右下降温,76.1
元件,8.545956449197783,1.7674977233930573,-0.5411111111111111,-0.09138178745790038,3.399883407735649,9.406409753531042,0.4444444444444444,0,10009526618.93,9,0.13812475682987202,领涨,左下退潮,74.7
烘焙食品,0.4695185838028156,2.099059641613643,0.28375000000000006,1.740396826212498,2.970695817808644,2.171262043050337,0.625,0,1365816077.72,8,1.5548651878836357,领涨,右上加速,74.6
汽车综合服务,2.2439787875667916,2.159645754637591,0.205,1.444067892650014,3.0591540789756566,2.030708593152064,0.5,0,185711023.0,2,0.228666049541991,领涨,右上加速,74.4
钾肥,1.8394536200114031,4.547339727979103,-1.7725,1.6140882896562347,6.500560930866484,2.0531429177055083,0.0,0,12355079785.039999,4,0.8520342499845983,领涨,右上加速,74.3
轨交设备Ⅱ,1.1013144586544232,2.1161239724364953,-0.16076923076923075,-0.9522121579279008,2.0428943440505165,3.297811722237265,0.6153846153846154,0,5677952788.41,13,0.8005682495647162,领涨,左下退潮,74.1
建筑装饰,1.4902105283034188,0.030571796621784886,1.3738095238095238,3.9618079721061683,2.948282421011972,3.003606581803475,0.6428571428571429,4,13350669803.24,42,0.24871436687327408,领涨,右上加速,74.0
其他石化,3.1794133637239814,2.592359568378695,-0.7054545454545454,2.824750166783452,4.061080886156776,4.889184852893669,0.2727272727272727,0,2949120176.14,11,0.23063018876899344,领涨,右上加速,73.2
商业地产,-0.11230656760821504,0.3906478403248193,1.05,3.8233778799999785,3.467898262357183,1.2231180031038624,0.6,1,1891886602.5700002,10,0.5386027145496206,修复,右上加速,71.7
固废治理,1.713653725107056,3.4949308997135478,-0.7482352941176471,2.006232031267241,2.790529881758519,2.351166558833784,0.29411764705882354,0,6146785911.38,17,0.30417350342283833,领涨,右上加速,71.1
汽车服务,-0.4348889383931076,1.9403556544576153,0.505,1.7655909978499862,3.205258319119997,0.6009267923078321,0.75,0,202788689.0,4,0.1424226418371075,修复,右上加速,70.9
其他化学制品,2.467332532912699,1.3747122991456748,0.009090909090909085,1.2286544360092577,2.3164776721716684,3.317122999247646,0.42424242424242425,3,7234529838.18,33,-0.049782708101452244,领涨,右上加速,70.6
公用事业,2.564136533953406,5.005329530014392,-1.2857692307692308,1.3754996891432558,2.0297691980621924,4.806423781759417,0.19230769230769232,0,8675611321.42,26,0.32980653908602386,领涨,右上加速,70.1
氮肥,3.1843852380588253,7.7532882121471,-2.441666666666667,2.9344371845717587,3.9741863980713,5.9094868572679315,0.0,0,3183066830.21,6,-0.0781312470545783,领涨,右上加速,69.3
多业态零售,0.4776171674727732,2.0749664282007654,-0.14,1.3187937302952424,3.2364676971625705,0.44252203580787963,0.4666666666666667,0,1498988256.07,15,0.056387500214027275,领涨,右上加速,68.3
零食,1.8267233770968765,0.6106673185753334,0.2844444444444444,3.646569152845003,3.414299776139762,4.220287799865607,0.4444444444444444,0,2075990747.28,9,0.21949728975691452,领涨,右上加速,66.8
医药商业,1.0455606374805508,3.257829345247764,-0.040000000000000036,2.2678040089999962,1.7283205483990427,3.4638117350488606,0.3333333333333333,0,715212145.2,6,0.08390795390241634,领涨,右上加速,66.2
房地产服务,0.5922774911345963,0.43943089703623905,1.13,1.2733361185777836,2.9009324092671873,2.341772484441651,0.6666666666666666,0,1079960523.65,9,0.10195036664861545,领涨,右上加速,65.9
油气开采Ⅱ,0.13080593284840955,4.701291566759707,-1.256,2.7420533205440245,1.1206304280023005,1.9874352717118349,0.6,0,3099388720.08,5,-0.23885241728145612,领涨,右上加速,65.5
小金属,1.0860919682741423,-7.856211792291322,1.755,10.613364200937504,5.203383138852735,4.466005135267426,0.625,1,40523339769.26,8,0.5058313704141981,走弱,右上加速,65.0
机场,-1.2024261360870685,1.6237279766212953,-0.266,0.8158749373359919,1.8925016993615928,-0.10329187024964437,0.6,0,1064636777.94,5,0.4184121982837392,修复,右上加速,64.8
清洁小家电,1.9195207686161748,2.589169545471649,0.7525,-1.853302208499985,-0.4855305028361845,3.8768855899625754,0.75,0,843323472.0,4,-0.02459868763499884,领涨,左下退潮,64.8
造纸,2.461029300462488,-1.0365508340624146,1.0572727272727271,1.7371906600460285,1.1497691682176514,4.911038042149118,0.6363636363636364,2,3756898701.74,11,0.00818003127329936,走弱,右下降温,64.6
电池,5.964701971784351,-0.3424306103071286,-0.9400000000000001,-0.2986968528399858,3.712997891717551,3.0659521733723105,0.4,0,10537424369.67,10,-0.014364783551790494,走弱,左上修复,64.5
计算机,-0.044609619186171866,-0.46345268408648127,0.7992592592592593,0.5714044112171912,1.3438051582352228,-0.31557720788305543,0.6296296296296297,2,46937533035.81,54,0.17263190261268102,退潮,右上加速,64.3
会展服务,0.03925743297695424,6.650374289751195,-3.72,-7.3493323679999945,2.0361987932551395,0.23193444571489863,0.0,0,165281044.0,1,0.27985540252784813,领涨,左下退潮,63.7
专业连锁Ⅲ,2.00130935054883,0.7355168643648197,1.2133333333333332,3.3861864589185053,1.2570674172792007,4.70612018843104,1.0,0,983143501.29,3,-0.253977179224383,领涨,右下降温,63.6
金属包装,3.7147777324721076,1.2550246035331496,0.054285714285714305,0.37306267074286303,0.8602638688420594,6.171281464052392,0.42857142857142855,0,3136217928.46,7,0.07214135299167679,领涨,左下退潮,63.6
农林牧渔,-0.4397844850965467,-0.10321673143499654,0.9740000000000001,3.272645360696269,1.5110395730932424,0.25517708562630137,0.7142857142857143,1,10144457084.48,35,0.016217596126207212,退潮,右上加速,62.9
镍,4.055042834124027,0.032164788908776686,-1.58,0.4435781887999868,7.0292467697901095,1.030065167956451,0.0,0,6139530431.0,1,0.10046768936432438,领涨,左上修复,62.8
钢结构,-0.27968064411607596,2.4889131089123397,-0.9749999999999999,2.8864578419374842,2.327539634694187,0.1741431902006596,0.25,0,1626121390.02,8,0.2419516791912273,修复,右上加速,62.2
轻工制造,0.23972538552458808,-1.4065492600342584,1.808,2.1744479866880218,2.817781605931624,1.9482070373082028,0.8,2,8790314261.77,30,-0.20579968072097032,走弱,右上加速,62.1
农产品加工,3.7473074272972156,-1.4427800165766385,1.43,2.2426381418749974,1.1484473332362244,5.832925192872174,0.75,0,685225361.5,4,0.1820377731888676,走弱,右下降温,62.1
家用电器,1.1812209456000107,-1.6938816321099723,1.9995833333333335,-0.3057182223591859,1.1430552634462243,2.8190638645717803,0.625,2,14843012962.02,24,0.29646137408907336,走弱,左下退潮,62.0
粮食种植,-0.6478706587736675,2.0648501350953405,-0.24499999999999994,4.181140572437503,0.8061331403432792,1.9478177917541917,0.5,0,819008991.0,2,0.3144589395831874,修复,右上加速,61.9
其他电子Ⅱ,2.033569672360532,-0.8362147618575936,0.7792857142857142,0.11023679933876984,1.236780154334216,2.1049030449453943,0.6428571428571429,0,11043298903.04,14,0.11237845315014883,走弱,左上修复,60.9
农业综合Ⅱ,-0.2958187072536885,1.4794459337858228,0.32,-4.812955062399982,0.6401812876940083,0.31457145691038413,1.0,0,163616763.56,1,-0.026518762579222255,修复,左下退潮,60.9
消费电子零部件及组装,4.580886092988442,-1.4641439729186227,-0.18833333333333335,-0.4902800463956303,1.1432085718579454,4.113943461625347,0.5,1,56036782559.33,36,-0.02898221671419421,走弱,左下退潮,60.8
其他农产品加工,-0.8055936804945466,1.2878921720481316,0.15874999999999995,1.3726891453544665,1.1373999659515688,1.5394208489916572,0.625,0,1226096009.37,8,0.11175979875831099,修复,右上加速,60.4
农化制品,-1.5857521836936967,1.4078125623608357,0.4952,0.18585768526400148,1.7692953551305068,-0.787554196147422,0.4,2,3943346136.56,25,-0.03990175877597224,修复,右上加速,59.8
基础化工,1.3658881922384403,-0.6675703140961713,0.5088461538461538,1.0674511726527225,2.2175548859749483,2.392926793035932,0.5256410256410257,0,38524837829.63,78,0.009836598587002587,走弱,右上加速,59.7
焦炭Ⅱ,-0.2957704510079595,7.533482048811128,-1.0285714285714285,1.6658430832419802,1.8561532422413096,1.9238038427373594,0.14285714285714285,0,1101531839.42,7,-0.049990221433111715,修复,右上加速,59.7
磷肥及磷化工,1.3863425669464673,2.085477809457465,-2.21375,0.17971808171253212,2.484990640986484,1.1638794472925929,0.0,0,6562418068.51,8,-0.04224170062639432,领涨,左上修复,59.5
公交,-1.987430011012914,1.9075261368834022,0.10666666666666662,-0.03640661555552871,0.8535153870764312,-0.6033630569084125,0.5,0,589903495.0,6,0.4006937858026074,修复,右上加速,59.0
照明设备Ⅱ,3.6397269740434894,-0.38913006020432234,-0.20700000000000002,-0.608946544779021,1.2468227258808584,3.286779439198817,0.4,0,1499320275.55,10,0.05932274168743312,走弱,左下退潮,58.9
非银金融,-1.2500489613709382,-0.03740144917981536,0.45404255319148934,2.1514028859201506,0.6714714228268637,-1.345642015329096,0.574468085106383,1,31811020878.57,47,0.43762916399237994,退潮,右上加速,58.9
复合肥,1.3186192743107616,3.045341730593579,-1.5375,-0.36469867005078926,0.3393226878009248,1.941290939390039,0.25,0,2482978663.19,8,-0.005434741143556687,领涨,左下退潮,58.8
楼宇设备,-0.24421290087913347,0.2820511050129827,0.8954545454545454,-0.05093764709992454,1.4860901025020912,0.9460276650019583,0.6363636363636364,0,1322135239.42,11,-0.036523793486897604,修复,左上修复,58.0
玻纤制造,11.828401436223396,-1.0090947365614895,-2.8200000000000003,3.1330394826666774,3.1561360122665416,9.649698030079335,0.0,0,15666334996.4,6,0.19551634397219098,走弱,左下退潮,57.9
环保设备Ⅱ,3.82207300898049,-0.4240303414952565,-1.323846153846154,1.3873327591017448,0.8293400741989698,4.310268741405565,0.23076923076923078,1,7608391224.26,13,0.08510702171998563,走弱,左下退潮,57.8
信托,-0.2877787513345442,1.5357892199870704,-0.5266666666666667,2.3498103448888807,0.5507531418912581,1.0118813901191626,0.3333333333333333,0,1599020267.5,3,1.579841367284538,修复,右下降温,57.6
食用菌,1.8814646420688568,-1.097375312338997,1.8800000000000001,3.9309748063999894,2.6273270170134033,3.025461202109736,0.5,0,263503353.7,2,-0.07648074887094114,走弱,右上加速,57.1
交通运输,-0.7780091736013165,1.0275361095384208,0.17688524590163934,0.9238744494599604,0.6947957318554021,0.41418654822680256,0.45901639344262296,0,13110906167.48,61,0.4629665457447103,修复,右上加速,56.9
游戏Ⅱ,-0.0037031234240110975,0.9474148661931685,-2.0242857142857145,1.3417737242769956,1.6211813913246553,-1.3531189838855706,0.21428571428571427,0,13561284500.37,14,0.34034894649092906,修复,右上加速,56.2
环保,0.6509444354042326,1.0859475991629681,0.16176470588235298,0.8391947072794448,0.2950301930053634,1.3551334994269748,0.47058823529411764,0,5197289580.71,34,-0.027884211278346505,领涨,右下降温,56.0
厨房电器,-2.0077120447976493,2.108859514747604,-0.9175,-0.3811271660593807,1.9078355988206397,-3.0619878463645445,0.25,0,488776007.05,4,0.202151936752617,修复,右上加速,55.6
传媒,-0.9853643982969914,-0.6693837725957232,0.4743636363636364,1.0615782504508786,0.9707610588783666,-0.20438798621551513,0.5454545454545454,1,16333944872.59,55,0.05781218591204462,退潮,右上加速,55.5
仪器仪表,-0.8337328566718982,0.26957942509011495,-0.7144444444444444,-0.2898567436793176,2.4078363391783375,-1.3701237203986194,0.5555555555555556,0,896658990.7,9,-0.23848875012010773,修复,左上修复,55.0
机械设备,2.597308377233265,-2.2207700122393557,0.5908333333333333,-0.4646496693748503,0.8805329604513634,2.9017352284474773,0.625,0,23907762606.550003,24,0.09427214081693425,走弱,左下退潮,54.7
小家电,5.02818809403649,-2.4461864532819484,2.32,0.02550878880003271,1.1243540194257218,8.930985575273521,1.0,0,197585249.5,2,-0.3597766090892316,走弱,左下退潮,54.6
定制家居,-0.6798815450665074,0.8051305847019692,-1.491818181818182,-0.12991769690121613,0.2890637928201434,-0.15382152463760956,0.45454545454545453,0,1498726301.2,11,0.3993301507422453,修复,左下退潮,54.5
饲料,-1.521102571358309,-1.5769906563499674,1.0738461538461537,3.0569100872870125,2.678394191639999,-1.2142341317811112,0.7692307692307693,0,2370553085.31,13,0.12355208636577508,退潮,右上加速,54.2
钛白粉,1.4688441273919175,0.6440423356164483,-1.234,1.2718263985423972,1.553557246994175,4.919116686796832,0.0,0,1465233487.21,5,0.11673568366892462,领涨,右下降温,54.1
有机硅,0.5041828314338378,0.1023443596233431,-0.5216666666666666,0.917583262510191,2.137020375274812,1.2784594622278656,0.16666666666666666,0,874112356.91,6,0.11230727793702844,领涨,右上加速,53.3
油气及炼化工程,-4.0783869189813275,2.665103681839698,-0.06499999999999997,1.3095848137312682,1.101720023757613,-2.715779730093315,0.5,0,827518211.61,4,-0.1738324789531146,修复,右上加速,53.1
纯碱,0.8343343895544623,2.5177591723558392,-1.33,0.33263780883197036,0.4973854449040527,3.8647924602438044,0.2,0,895284569.0,5,-0.26433555707241485,领涨,右下降温,53.1
医疗服务,-2.3042818305079664,1.0725143044925087,-0.3507142857142857,2.2211676948257653,1.224424317501338,-1.560580365884534,0.35714285714285715,0,13048238700.98,14,0.306524975789604,修复,右上加速,52.7
成品家居,0.044508734934656236,0.8212539847968312,-0.9149999999999999,-0.8625407072988089,-0.06578072544093372,-0.48058527432274234,0.4166666666666667,0,1492990316.5,12,0.1506645511798157,领涨,左上修复,52.7
能源及重型设备,-0.9063722393131061,-1.2269298032515752,0.806,1.4461728302819443,-0.046918850757371455,0.03249265496521048,0.55,2,15322952831.59,40,0.20471784596205045,退潮,右上加速,52.1
航运港口,-1.6995853914504124,1.7219593024683704,-0.27249999999999996,1.3493733188749912,0.14262691735860145,0.04617022321997677,0.3125,0,2928660570.23,16,0.5338003847321988,修复,右上加速,51.9
电力,0.03400839454326091,1.6888554180340523,-0.15212765957446808,0.292949985404789,-2.5968423046793587,1.8850223924903986,0.44680851063829785,1,20674823312.26,47,0.009859698343424927,领涨,右下降温,51.9
其他纺织,5.21247766034496,-1.5762772832675,-0.31272727272727274,1.3782013829926498,0.8899989699358901,8.238468144170508,0.2727272727272727,0,2417393410.4,11,0.10699661079239808,走弱,左下退潮,51.8
保险Ⅱ,-1.7369730788810358,0.6386552564800301,-0.17400000000000002,1.9060967230239978,0.7882043290586171,-1.360770554828239,0.4,0,13803198167.0,5,0.661634485394401,修复,右上加速,51.7
油服工程,-4.376908772694066,3.0778343500260488,-0.3971428571428572,0.6394376658183543,-0.27467063404150727,-1.9554194623629284,0.42857142857142855,0,2631364596.31,7,0.16011073448174806,修复,右上加速,51.4
电信运营商,0.3139919756786069,0.9635013112930615,-0.17666666666666667,0.7603949280000188,0.8046973703979665,1.4859543250781648,0.3333333333333333,0,1987688721.0,3,-0.14466592254159127,领涨,右下降温,51.3
社会服务,-2.067299453477119,-0.40298850629462285,1.4742105263157894,0.37743309737097164,0.47046208349708074,-1.1810432035199825,0.6842105263157895,1,2787021680.75,19,-0.09287688489653034,退潮,右上加速,51.3
金融控股,-1.9633708174546645,2.8047205583813763,-0.5900000000000001,-0.04367051456403148,0.07232392793494746,-1.181875701901769,0.2222222222222222,0,3542133249.49,9,0.15443779769182298,修复,右上加速,50.9
数字媒体,-0.16079928348186798,-1.972607300194235,2.76,2.1435941400000047,-0.22903046135202,3.0527480201497204,1.0,0,1989817053.28,2,1.0047660991992022,退潮,右下降温,50.8
铅锌,7.761878835389857,-1.84130230090423,-0.9181818181818183,-0.4705207140150325,2.3547146620062964,10.04128643704063,0.18181818181818182,0,11542185203.85,11,-0.07522102013415566,走弱,左下退潮,50.7
多元金融,0.5085316800837717,-1.97191036485186,0.502,1.6765586328360005,-0.7038213775786728,0.7673075436859467,0.6,1,2808712405.73,10,0.24045950900398538,走弱,右下降温,50.6
电力设备,0.28439487828760823,-1.0364990988875777,0.195,0.5558294858631463,0.28775125238744703,1.0861857577959766,0.5172413793103449,0,53233893328.259995,58,0.10602309395492693,走弱,右下降温,50.4
生物制品,-1.0679268516560647,0.6019707474407928,-0.08,0.7431087635555444,0.7528002506186127,-0.8998436560818335,0.3333333333333333,0,489334925.1,3,0.26507653548328136,修复,右上加速,50.3
制冷空调设备,0.6287875794338538,-1.8222424777817743,0.993,0.6721924027309978,-0.2488563076969319,2.0903896619156814,0.7,1,2877733601.34,10,-0.18607308401282452,走弱,左下退潮,50.2
综合电商,-0.4069287338326159,0.26895621360359295,-0.57,-1.4834965533333522,-0.7872446291461888,-0.8972656919759681,0.6666666666666666,0,478706110.52,3,0.020888302677101844,修复,左下退潮,50.2
其他化学原料,-1.7805867670344238,2.162012550944159,-1.4922222222222221,0.3206538057746844,-0.15682067400299982,-0.1491419947207473,0.4444444444444444,0,2651188722.05,9,-0.13348025497548788,修复,右上加速,50.0
医疗器械,-1.987955534617292,0.5876913177906976,0.8086363636363636,0.5164355755310046,1.2352836718571902,-0.2714664643337916,0.5,0,4209227615.98,22,-0.16008369145522017,修复,右上加速,49.4
产业地产,-0.6442385639761739,1.8789801022906183,-1.0,0.46657375370000587,-1.4435263238646523,0.24579420627148796,0.3333333333333333,0,2465013080.0,9,0.3088266720626782,修复,右下降温,49.2
火力发电,2.9564728813647143,4.492776165072196,-2.399677419354839,-0.5200551602789205,-2.3537084063306013,4.180887975127545,0.03225806451612903,0,21518072702.39,31,-0.09623064184091645,领涨,左下退潮,49.2
快递,2.731264247911591,1.144623024601245,-0.69,-3.117893390475013,-1.2074368618096853,0.5468607674739445,0.25,0,2556281915.69,4,-0.016156242369451124,领涨,左下退潮,49.0
卫浴制品,-1.6865784478239536,1.5384459584015169,-0.26333333333333336,-0.4328941442833245,0.7129513249132025,-1.7816474607208033,0.3333333333333333,0,326429619.95,6,-0.0644623537487965,修复,左上修复,48.9
汽车,-0.9198161034770225,-1.9114674805628464,0.59,-0.18609326819175598,-0.022270805672486294,-1.6261085698556443,0.5252525252525253,4,26659230401.68,99,0.09600650338455186,退潮,左上修复,48.7
冰洗,-0.21628014330176137,0.841990496419752,-0.5642857142857143,1.2360923567857007,0.8530213467191405,0.4289451181270998,0.2857142857142857,0,1479049181.45,7,-0.1838299857759499,修复,右上加速,48.4
银行Ⅱ,0.7106504954122128,1.0174319587250238,-0.41391304347826086,0.4773984231499995,-0.8432269050163588,2.422224910370141,0.2608695652173913,0,16479049042.92,23,0.1776479692882751,领涨,右下降温,48.4
通用设备,-0.4699610274799297,-2.835631025024546,0.9441666666666667,0.5110066148934944,-0.03406795027066645,-0.2651099942062696,0.6527777777777778,1,30476693918.74,72,-0.06749630632879788,退潮,右下降温,46.9
纺织制造,-1.2542474030247923,-1.4156979515237422,0.96875,3.155064727651369,2.2056460945570677,-0.4814491711054525,0.5,0,1243432971.52,8,-0.20849325136907715,退潮,右上加速,46.8
面板,2.6115191030143223,-1.4646148438026032,-1.19,-1.1768140950188855,-0.0708409707766644,3.3262407842900688,0.34782608695652173,0,15814039198.6,23,-0.029925920103695547,走弱,左下退潮,46.2
厨房小家电,1.1007232537672922,1.2391823568090665,-1.6187500000000001,-2.412833644492185,-2.357091916061904,0.16972058285920077,0.375,0,1538464611.32,8,-0.029959854847488754,领涨,左下退潮,45.5
医药生物,-3.1720700249401066,-0.2456441360151298,-0.10484848484848484,0.2955269236463165,-0.03704530659617289,-3.4941455697120594,0.38636363636363635,1,31525756449.29,132,-0.004712123820873493,退潮,右上加速,44.4
玻璃玻纤,-1.1033410246879134,0.8758079193070701,-0.8085714285714286,-2.7456514845772606,-0.29404552780905036,-0.7840991593928037,0.2857142857142857,0,1407981258.43,7,0.01881104869741912,修复,左下退潮,44.4
涤纶,0.2726763882329249,-0.20183556822047988,-0.30222222222222217,-1.2246646951111106,-0.5502298274376982,0.5292035880470669,0.4444444444444444,0,1112021011.1599998,9,-0.2841334324173337,走弱,左下退潮,43.7
专用设备,-0.5430190157786785,-1.6941775867210562,0.3778125,-0.7389167779777939,0.0024823726019196357,-0.603192395444696,0.65625,0,9908766091.699999,32,-0.18738466335826232,退潮,左下退潮,43.5
旅游零售Ⅱ,-2.210520524359283,1.0095616175597042,-0.25,-0.9937983437499853,0.1874753401332585,-1.4927663453300322,0.0,0,2397343381.0,2,0.3672471196338676,修复,左上修复,43.4
风力发电,0.8308083171386883,4.09137037900977,-2.119333333333333,-2.4559203757775427,-5.253717735762287,1.8909308594257768,0.06666666666666667,0,9282664638.11,15,-0.05928626491424238,领涨,左下退潮,43.4
商用载货车,0.6115593694556868,0.44985890575371323,-2.1214285714285714,-1.948809922857142,-1.0892023031908615,-0.3024229553938551,0.14285714285714285,0,4550378513.92,7,0.12580314888610622,领涨,左下退潮,43.2
电动乘用车,-1.2891891757186635,1.8882865623603415,-1.58,-1.8494073624666818,-0.8576910480516786,-1.5476047164652562,0.0,0,8628753958.48,3,0.14674697409608783,修复,左下退潮,43.1
光伏辅材,-1.1522881705811512,1.3982208069943398,-0.33777777777777784,-1.5089980625514365,-2.8244244294152843,1.0605000583538526,0.5555555555555556,0,2637525696.73,9,-0.0877578972337254,修复,左下退潮,42.9
配电设备,-1.4451784896540012,-0.21525339911603783,-0.5773333333333334,-1.0643858351559121,-1.424305148187599,-1.3418755368958424,0.6,0,4642113874.18,15,0.007602913311900661,退潮,左下退潮,42.6
白酒Ⅱ,-1.3936393333025763,2.360229388056481,-0.8942105263157896,-0.09647614946490801,-1.9272067554441552,-0.13975576628590947,0.15789473684210525,0,14340739154.63,19,0.10535992556173723,修复,右下降温,42.3
美容护理,-1.2994251292840375,1.879307537502448,-0.7366666666666667,-2.013324822688878,-0.5084840067413054,-0.6332468358331012,0.16666666666666666,0,546780531.8,6,-0.14598342304401268,修复,左下退潮,42.0
商用车,-0.7987293638898533,1.9145492749563269,-1.544,-2.9116947502272117,-1.6823387065961648,-0.19109038480400464,0.2,0,1446022536.03,5,-0.038771702212004655,修复,左下退潮,41.9
蓄电池及其他电池,6.093669607741988,-4.424342696406339,-2.26,-0.7818048650500065,-0.3324802202884447,-0.1568870811884504,0.3333333333333333,0,5944035809.7699995,6,-0.03535176917628269,走弱,左上修复,41.7
