行业名称,类型,排名,股票名称,代码,数值,展示
专业连锁Ⅲ,1日先锋,2,爱婴室,603214,3.799,爱婴室 +3.8%
专业连锁Ⅲ,1日先锋,3,吉峰科技,300022,2.96,吉峰科技 +3.0%
专业连锁Ⅲ,3日动能,1,天音控股,000829,7.534246575342474,天音控股 +7.5%
专业连锁Ⅲ,3日动能,2,爱婴室,603214,3.286770747740353,爱婴室 +3.3%
专业连锁Ⅲ,3日动能,3,吉峰科技,300022,0.0,吉峰科技 +0.0%
专业连锁Ⅲ,5日趋势,1,天音控股,000829,2.614379084967311,天音控股 +2.6%
专业连锁Ⅲ,5日趋势,2,吉峰科技,300022,0.0,吉峰科技 +0.0%
专业连锁Ⅲ,5日趋势,3,博士眼镜,300622,0.0,博士眼镜 +0.0%
专业连锁Ⅲ,核心中军,1,天音控股,000829,266293208.0,天音控股 2.7亿
专业连锁Ⅲ,核心中军,2,爱施德,002416,195501004.0,爱施德 2.0亿
专业连锁Ⅲ,核心中军,3,博士眼镜,300622,147271940.0,博士眼镜 1.5亿
专用设备,1日先锋,1,蜀道装备,300540,14.011,蜀道装备 +14.0%
专用设备,1日先锋,2,厚普股份,300471,8.943,厚普股份 +8.9%
专用设备,1日先锋,3,精工科技,002006,7.886,精工科技 +7.9%
专用设备,3日动能,1,中坚科技,002779,19.000853970964982,中坚科技 +19.0%
专用设备,3日动能,2,精工科技,002006,14.999999999999991,精工科技 +15.0%
专用设备,3日动能,3,乐惠国际,603076,10.209163346613547,乐惠国际 +10.2%
专用设备,5日趋势,1,威派格,603956,28.00829875518671,威派格 +28.0%
专用设备,5日趋势,2,中坚科技,002779,14.06548431105048,中坚科技 +14.1%
专用设备,5日趋势,3,江顺科技,001400,12.88926521780034,江顺科技 +12.9%
专用设备,核心中军,1,英维克,002837,4855278029.0,英维克 48.6亿
专用设备,核心中军,2,正帆科技,688596,4717282242.0,正帆科技 47.2亿
专用设备,核心中军,3,芯碁微装,688630,3992354860.0,芯碁微装 39.9亿
个护用品,1日先锋,1,诺邦股份,603238,3.636,诺邦股份 +3.6%
个护用品,1日先锋,2,豪悦护理,605009,2.789,豪悦护理 +2.8%
个护用品,1日先锋,3,延江股份,300658,2.625,延江股份 +2.6%
个护用品,3日动能,1,豪悦护理,605009,6.63106364040944,豪悦护理 +6.6%
个护用品,3日动能,2,百亚股份,003006,5.937726285300515,百亚股份 +5.9%
个护用品,3日动能,3,中顺洁柔,002511,3.039513677811545,中顺洁柔 +3.0%
个护用品,5日趋势,1,豪悦护理,605009,7.251566696508505,豪悦护理 +7.3%
个护用品,5日趋势,2,百亚股份,003006,4.425410421127762,百亚股份 +4.4%
个护用品,5日趋势,3,延江股份,300658,0.0,延江股份 +0.0%
个护用品,核心中军,1,依依股份,001206,149848977.0,依依股份 1.5亿
个护用品,核心中军,2,百亚股份,003006,129631204.0,百亚股份 1.3亿
个护用品,核心中军,3,延江股份,300658,115403628.0,延江股份 1.2亿
乘用车,1日先锋,1,广汽集团,601238,1.969,广汽集团 +2.0%
乘用车,1日先锋,2,海马汽车,000572,1.892,海马汽车 +1.9%
乘用车,1日先锋,3,长安汽车,000625,0.279,长安汽车 +0.3%
乘用车,3日动能,1,长安汽车,000625,4.810495626822164,长安汽车 +4.8%
乘用车,3日动能,2,广汽集团,601238,2.371541501976293,广汽集团 +2.4%
乘用车,3日动能,3,海马汽车,000572,1.6172506738544534,海马汽车 +1.6%
乘用车,5日趋势,1,长安汽车,000625,2.4216524216524427,长安汽车 +2.4%
乘用车,5日趋势,2,广汽集团,601238,-2.6315789473684292,广汽集团 -2.6%
乘用车,5日趋势,3,上汽集团,600104,-2.976190476190488,上汽集团 -3.0%
乘用车,核心中军,1,长安汽车,000625,602533904.0,长安汽车 6.0亿
乘用车,核心中军,2,上汽集团,600104,562317663.0,上汽集团 5.6亿
乘用车,核心中军,3,长城汽车,601633,256603925.0,长城汽车 2.6亿
交通运输,1日先锋,1,海晨股份,300873,20.017,海晨股份 +20.0%
交通运输,1日先锋,2,宏川智慧,002930,10.0,宏川智慧 +10.0%
交通运输,1日先锋,3,东方嘉盛,002889,8.108,东方嘉盛 +8.1%
交通运输,3日动能,1,*ST瑞茂,600180,15.929203539823034,*ST瑞茂 +15.9%
交通运输,3日动能,2,东方嘉盛,002889,8.94941634241244,东方嘉盛 +8.9%
交通运输,3日动能,3,宏川智慧,002930,7.317073170731692,宏川智慧 +7.3%
交通运输,5日趋势,1,*ST瑞茂,600180,14.91228070175441,*ST瑞茂 +14.9%
交通运输,5日趋势,2,宏川智慧,002930,13.452914798206272,宏川智慧 +13.5%
交通运输,5日趋势,3,密尔克卫,603713,11.458484804420554,密尔克卫 +11.5%
交通运输,核心中军,1,海晨股份,300873,1523997140.0,海晨股份 15.2亿
交通运输,核心中军,2,中国东航,600115,998264187.0,中国东航 10.0亿
交通运输,核心中军,3,中国国航,601111,784649977.0,中国国航 7.8亿
产业地产,1日先锋,1,电子城,600658,9.946,电子城 +9.9%
产业地产,1日先锋,2,ST海泰,600082,5.098,ST海泰 +5.1%
产业地产,1日先锋,3,空港股份,600463,3.801,空港股份 +3.8%
产业地产,3日动能,1,张江高科,600895,11.130742049469976,张江高科 +11.1%
产业地产,3日动能,2,电子城,600658,7.9155672823219,电子城 +7.9%
产业地产,3日动能,3,空港股份,600463,2.857142857142847,空港股份 +2.9%
产业地产,5日趋势,1,张江高科,600895,12.96019155941337,张江高科 +13.0%
产业地产,5日趋势,2,电子城,600658,1.7412935323383172,电子城 +1.7%
产业地产,5日趋势,3,市北高新,600604,0.9852216748768461,市北高新 +1.0%
产业地产,核心中军,1,张江高科,600895,2784028808.0,张江高科 27.8亿
产业地产,核心中军,2,上海临港,600848,69085924.0,上海临港 0.7亿
产业地产,核心中军,3,华夏幸福,600340,66536881.0,华夏幸福 0.7亿
人力资源服务,1日先锋,1,科锐国际,300662,2.886,科锐国际 +2.9%
人力资源服务,1日先锋,2,北京人力,600861,1.803,北京人力 +1.8%
人力资源服务,1日先锋,3,外服控股,600662,1.737,外服控股 +1.7%
人力资源服务,3日动能,1,外服控股,600662,2.244389027431426,外服控股 +2.2%
人力资源服务,3日动能,2,北京人力,600861,2.1381578947368363,北京人力 +2.1%
人力资源服务,3日动能,3,科锐国际,300662,0.0,科锐国际 +0.0%
人力资源服务,5日趋势,1,外服控股,600662,0.0,外服控股 +0.0%
人力资源服务,5日趋势,2,科锐国际,300662,0.0,科锐国际 +0.0%
人力资源服务,5日趋势,3,北京人力,600861,-0.7194244604316502,北京人力 -0.7%
人力资源服务,核心中军,1,科锐国际,300662,77795538.0,科锐国际 0.8亿
人力资源服务,核心中军,2,外服控股,600662,65855642.0,外服控股 0.7亿
人力资源服务,核心中军,3,北京人力,600861,26249586.0,北京人力 0.3亿
仪器仪表,1日先锋,1,海川智能,300720,14.657,海川智能 +14.7%
仪器仪表,1日先锋,2,东华测试,300354,10.685,东华测试 +10.7%
仪器仪表,1日先锋,3,集智股份,300553,10.604,集智股份 +10.6%
仪器仪表,3日动能,1,柯力传感,603662,14.762417345840362,柯力传感 +14.8%
仪器仪表,3日动能,2,川仪股份,603100,9.523809523809511,川仪股份 +9.5%
仪器仪表,3日动能,3,威星智能,002849,6.894370651486392,威星智能 +6.9%
仪器仪表,5日趋势,1,川仪股份,603100,9.328579916815215,川仪股份 +9.3%
仪器仪表,5日趋势,2,柯力传感,603662,8.679190330566477,柯力传感 +8.7%
仪器仪表,5日趋势,3,威星智能,002849,1.5624999999999778,威星智能 +1.6%
仪器仪表,核心中军,1,精智达,688627,4412170613.0,精智达 44.1亿
仪器仪表,核心中军,2,精测电子,300567,3829222651.0,精测电子 38.3亿
仪器仪表,核心中军,3,C联讯,688808,3331623706.0,C联讯 33.3亿
会展服务,1日先锋,1,兰生股份,600826,10.011,兰生股份 +10.0%
会展服务,1日先锋,2,锋尚文化,300860,3.398,锋尚文化 +3.4%
会展服务,1日先锋,3,米奥会展,300795,1.752,米奥会展 +1.8%
会展服务,3日动能,1,兰生股份,600826,11.14942528735634,兰生股份 +11.1%
会展服务,3日动能,2,米奥会展,300795,0.0,米奥会展 +0.0%
会展服务,3日动能,3,锋尚文化,300860,0.0,锋尚文化 +0.0%
会展服务,5日趋势,1,兰生股份,600826,4.9945711183496,兰生股份 +5.0%
会展服务,5日趋势,2,米奥会展,300795,0.0,米奥会展 +0.0%
会展服务,5日趋势,3,锋尚文化,300860,0.0,锋尚文化 +0.0%
会展服务,核心中军,1,兰生股份,600826,144139462.0,兰生股份 1.4亿
会展服务,核心中军,2,锋尚文化,300860,102559099.0,锋尚文化 1.0亿
会展服务,核心中军,3,米奥会展,300795,34354730.0,米奥会展 0.3亿
传媒,1日先锋,1,读客文化,301025,11.082,读客文化 +11.1%
传媒,1日先锋,2,新华传媒,600825,9.956,新华传媒 +10.0%
传媒,1日先锋,3,幸福蓝海,300528,9.728,幸福蓝海 +9.7%
传媒,3日动能,1,新华传媒,600825,11.185682326621915,新华传媒 +11.2%
传媒,3日动能,2,ST华扬,603825,8.990536277602533,ST华扬 +9.0%
传媒,3日动能,3,中国电影,600977,8.17120622568095,中国电影 +8.2%
传媒,5日趋势,1,儒意电影,002739,15.393939393939382,儒意电影 +15.4%
传媒,5日趋势,2,ST华扬,603825,7.46500777604977,ST华扬 +7.5%
传媒,5日趋势,3,天娱数科,002354,5.381165919282527,天娱数科 +5.4%
传媒,核心中军,1,天娱数科,002354,4962384392.0,天娱数科 49.6亿
传媒,核心中军,2,蓝色光标,300058,3662200289.0,蓝色光标 36.6亿
传媒,核心中军,3,易点天下,301171,1520128010.0,易点天下 15.2亿
保险Ⅱ,1日先锋,1,中国人寿,601628,9.703,中国人寿 +9.7%
保险Ⅱ,1日先锋,2,新华保险,601336,9.588,新华保险 +9.6%
保险Ⅱ,1日先锋,3,中国人保,601319,7.249,中国人保 +7.2%
保险Ⅱ,3日动能,1,中国人寿,601628,10.67351598173516,中国人寿 +10.7%
保险Ⅱ,3日动能,2,新华保险,601336,9.697986577181194,新华保险 +9.7%
保险Ⅱ,3日动能,3,中国太保,601601,5.4871614491734055,中国太保 +5.5%
保险Ⅱ,5日趋势,1,中国人寿,601628,8.172942817294281,中国人寿 +8.2%
保险Ⅱ,5日趋势,2,新华保险,601336,5.707356507679862,新华保险 +5.7%
保险Ⅱ,5日趋势,3,中国人保,601319,4.6176046176046315,中国人保 +4.6%
保险Ⅱ,核心中军,1,中国平安,601318,6772060767.0,中国平安 67.7亿
保险Ⅱ,核心中军,2,新华保险,601336,4267114625.0,新华保险 42.7亿
保险Ⅱ,核心中军,3,中国人寿,601628,3088129039.0,中国人寿 30.9亿
信托,1日先锋,1,陕国投Ａ,000563,3.623,陕国投Ａ +3.6%
信托,1日先锋,2,建元信托,600816,3.279,建元信托 +3.3%
信托,1日先锋,3,国网英大,600517,2.564,国网英大 +2.6%
信托,3日动能,1,陕国投Ａ,000563,1.7793594306049654,陕国投Ａ +1.8%
信托,3日动能,2,国网英大,600517,1.2658227848101111,国网英大 +1.3%
信托,3日动能,3,建元信托,600816,1.2048192771084265,建元信托 +1.2%
信托,5日趋势,1,陕国投Ａ,000563,-1.038062283737029,陕国投Ａ -1.0%
信托,5日趋势,2,国网英大,600517,-2.8340080971660075,国网英大 -2.8%
信托,5日趋势,3,建元信托,600816,-3.8167938931297773,建元信托 -3.8%
信托,核心中军,1,建元信托,600816,203098050.0,建元信托 2.0亿
信托,核心中军,2,国网英大,600517,174847783.0,国网英大 1.7亿
信托,核心中军,3,陕国投Ａ,000563,157756852.0,陕国投Ａ 1.6亿
元件,1日先锋,1,晶赛科技,920981,12.372,晶赛科技 +12.4%
元件,1日先锋,2,泰晶科技,603738,10.008,泰晶科技 +10.0%
元件,1日先锋,3,ST惠伦,300460,7.497,ST惠伦 +7.5%
元件,3日动能,1,顺络电子,002138,8.39872130194712,顺络电子 +8.4%
元件,3日动能,2,铜峰电子,600237,6.585919757759262,铜峰电子 +6.6%
元件,3日动能,3,泰晶科技,603738,2.7371695178849187,泰晶科技 +2.7%
元件,5日趋势,1,铜峰电子,600237,19.220999153259942,铜峰电子 +19.2%
元件,5日趋势,2,顺络电子,002138,10.061965181469446,顺络电子 +10.1%
元件,5日趋势,3,泰晶科技,603738,7.57205666829508,泰晶科技 +7.6%
元件,核心中军,1,三环集团,300408,12719708265.0,三环集团 127.2亿
元件,核心中军,2,风华高科,000636,8482522821.0,风华高科 84.8亿
元件,核心中军,3,商络电子,300975,6014873116.0,商络电子 60.1亿
光伏主材,1日先锋,1,通威股份,600438,3.551,通威股份 +3.6%
光伏主材,1日先锋,2,隆基绿能,601012,0.534,隆基绿能 +0.5%
光伏主材,1日先锋,3,弘元绿能,603185,0.06,弘元绿能 +0.1%
光伏主材,3日动能,1,弘元绿能,603185,5.031446540880502,弘元绿能 +5.0%
光伏主材,3日动能,2,通威股份,600438,4.849498327759183,通威股份 +4.8%
光伏主材,3日动能,3,隆基绿能,601012,4.104183109707971,隆基绿能 +4.1%
光伏主材,5日趋势,1,隆基绿能,601012,5.943775100401605,隆基绿能 +5.9%
光伏主材,5日趋势,2,通威股份,600438,2.450980392156854,通威股份 +2.5%
光伏主材,5日趋势,3,弘元绿能,603185,-0.35799522673032325,弘元绿能 -0.4%
光伏主材,核心中军,1,隆基绿能,601012,2682552381.0,隆基绿能 26.8亿
光伏主材,核心中军,2,通威股份,600438,1054382179.0,通威股份 10.5亿
光伏主材,核心中军,3,弘元绿能,603185,238978757.0,弘元绿能 2.4亿
光伏发电,1日先锋,1,兆新股份,002256,2.755,兆新股份 +2.8%
光伏发电,1日先锋,2,珈伟新能,300317,2.736,珈伟新能 +2.7%
光伏发电,1日先锋,3,芯能科技,603105,2.349,芯能科技 +2.3%
光伏发电,3日动能,1,东方新能,002310,10.697674418604652,东方新能 +10.7%
光伏发电,3日动能,2,京运通,601908,7.823129251700678,京运通 +7.8%
光伏发电,3日动能,3,拓日新能,002218,4.800000000000004,拓日新能 +4.8%
光伏发电,5日趋势,1,东方新能,002310,7.2072072072072,东方新能 +7.2%
光伏发电,5日趋势,2,露笑科技,002617,6.150583244962893,露笑科技 +6.2%
光伏发电,5日趋势,3,京运通,601908,6.020066889632103,京运通 +6.0%
光伏发电,核心中军,1,露笑科技,002617,2691681722.0,露笑科技 26.9亿
光伏发电,核心中军,2,晶科科技,601778,601453054.0,晶科科技 6.0亿
光伏发电,核心中军,3,东方新能,002310,506275575.0,东方新能 5.1亿
光伏辅材,1日先锋,1,欧晶科技,001269,10.01,欧晶科技 +10.0%
光伏辅材,1日先锋,2,赛伍技术,603212,9.967,赛伍技术 +10.0%
光伏辅材,1日先锋,3,同享科技,920167,3.05,同享科技 +3.0%
光伏辅材,3日动能,1,赛伍技术,603212,11.608623548922047,赛伍技术 +11.6%
光伏辅材,3日动能,2,欧晶科技,001269,4.622425629290605,欧晶科技 +4.6%
光伏辅材,3日动能,3,福莱特,601865,3.438113948919441,福莱特 +3.4%
光伏辅材,5日趋势,1,赛伍技术,603212,10.327868852459021,赛伍技术 +10.3%
光伏辅材,5日趋势,2,福莱特,601865,3.539823008849563,福莱特 +3.5%
光伏辅材,5日趋势,3,欧晶科技,001269,3.3921302578018953,欧晶科技 +3.4%
光伏辅材,核心中军,1,聚和材料,688503,4093549390.0,聚和材料 40.9亿
光伏辅材,核心中军,2,金博股份,688598,1224090320.0,金博股份 12.2亿
光伏辅材,核心中军,3,福斯特,603806,704408306.0,福斯特 7.0亿
光学光电子,1日先锋,1,波长光电,301421,16.852,波长光电 +16.9%
光学光电子,1日先锋,2,激智科技,300566,14.317,激智科技 +14.3%
光学光电子,1日先锋,3,联建光电,300269,11.978,联建光电 +12.0%
光学光电子,3日动能,1,*ST恒久,002808,35.29411764705881,*ST恒久 +35.3%
光学光电子,3日动能,2,冠石科技,605588,10.670876085240732,冠石科技 +10.7%
光学光电子,3日动能,3,水晶光电,002273,8.931063354730684,水晶光电 +8.9%
光学光电子,5日趋势,1,*ST恒久,002808,27.77777777777779,*ST恒久 +27.8%
光学光电子,5日趋势,2,五方光电,002962,14.714047751249293,五方光电 +14.7%
光学光电子,5日趋势,3,冠石科技,605588,10.531294340217556,冠石科技 +10.5%
光学光电子,核心中军,1,三安光电,600703,9571276747.0,三安光电 95.7亿
光学光电子,核心中军,2,华灿光电,300323,3872397386.0,华灿光电 38.7亿
光学光电子,核心中军,3,奥比中光-W,688322,3435843395.0,奥比中光-W 34.4亿
公交,1日先锋,1,江西长运,600561,4.444,江西长运 +4.4%
公交,1日先锋,2,锦江在线,600650,3.112,锦江在线 +3.1%
公交,1日先锋,3,大众交通,600611,2.387,大众交通 +2.4%
公交,3日动能,1,江西长运,600561,1.972386587771191,江西长运 +2.0%
公交,3日动能,2,大众交通,600611,1.846965699208436,大众交通 +1.8%
公交,3日动能,3,锦江在线,600650,1.8442622950819665,锦江在线 +1.8%
公交,5日趋势,1,江西长运,600561,-0.576923076923086,江西长运 -0.6%
公交,5日趋势,2,锦江在线,600650,-1.6815034619188873,锦江在线 -1.7%
公交,5日趋势,3,申通地铁,600834,-2.467343976777936,申通地铁 -2.5%
公交,核心中军,1,大众交通,600611,112839619.0,大众交通 1.1亿
公交,核心中军,2,富临运业,002357,90389647.0,富临运业 0.9亿
公交,核心中军,3,海汽集团,603069,61560881.0,海汽集团 0.6亿
公用事业,1日先锋,1,首华燃气,300483,13.766,首华燃气 +13.8%
公用事业,1日先锋,2,胜通能源,001331,10.004,胜通能源 +10.0%
公用事业,1日先锋,3,新天然气,603393,7.099,新天然气 +7.1%
公用事业,3日动能,1,水发燃气,603318,12.826333711691241,水发燃气 +12.8%
公用事业,3日动能,2,九丰能源,605090,7.30593607305936,九丰能源 +7.3%
公用事业,3日动能,3,国新能源,600617,6.844106463878341,国新能源 +6.8%
公用事业,5日趋势,1,九丰能源,605090,3.638368246968038,九丰能源 +3.6%
公用事业,5日趋势,2,成都燃气,603053,1.1737089201877993,成都燃气 +1.2%
公用事业,5日趋势,3,大众公用,600635,0.4545454545454408,大众公用 +0.5%
公用事业,核心中军,1,中泰股份,300435,1192281102.0,中泰股份 11.9亿
公用事业,核心中军,2,九丰能源,605090,970334682.0,九丰能源 9.7亿
公用事业,核心中军,3,胜通能源,001331,861061299.0,胜通能源 8.6亿
其他专业工程,1日先锋,1,志特新材,300986,10.787,志特新材 +10.8%
其他专业工程,1日先锋,2,能辉科技,301046,10.133,能辉科技 +10.1%
其他专业工程,1日先锋,3,罗曼股份,605289,10.0,罗曼股份 +10.0%
其他专业工程,3日动能,1,时空科技,605178,17.853107344632768,时空科技 +17.9%
其他专业工程,3日动能,2,罗曼股份,605289,15.772664585904028,罗曼股份 +15.8%
其他专业工程,3日动能,3,柏诚股份,601133,7.889237199582011,柏诚股份 +7.9%
其他专业工程,5日趋势,1,时空科技,605178,32.64657255500445,时空科技 +32.6%
其他专业工程,5日趋势,2,柏诚股份,601133,27.587272165585432,柏诚股份 +27.6%
其他专业工程,5日趋势,3,圣晖集成,603163,22.44897959183674,圣晖集成 +22.4%
其他专业工程,核心中军,1,亚翔集成,603929,2360620559.0,亚翔集成 23.6亿
其他专业工程,核心中军,2,柏诚股份,601133,1881170475.0,柏诚股份 18.8亿
其他专业工程,核心中军,3,深桑达Ａ,000032,1593819753.0,深桑达Ａ 15.9亿
其他养殖,1日先锋,1,*ST天山,300313,6.184,*ST天山 +6.2%
其他养殖,1日先锋,2,华英农业,002321,5.389,华英农业 +5.4%
其他养殖,1日先锋,3,福成股份,600965,5.098,福成股份 +5.1%
其他养殖,3日动能,1,福成股份,600965,8.502024291497978,福成股份 +8.5%
其他养殖,3日动能,2,华英农业,002321,6.024096385542177,华英农业 +6.0%
其他养殖,3日动能,3,*ST天山,300313,0.0,*ST天山 +0.0%
其他养殖,5日趋势,1,华英农业,002321,3.529411764705892,华英农业 +3.5%
其他养殖,5日趋势,2,*ST天山,300313,0.0,*ST天山 +0.0%
其他养殖,5日趋势,3,福成股份,600965,-0.7407407407407418,福成股份 -0.7%
其他养殖,核心中军,1,华英农业,002321,71264660.0,华英农业 0.7亿
其他养殖,核心中军,2,*ST天山,300313,69576368.0,*ST天山 0.7亿
其他养殖,核心中军,3,福成股份,600965,18865832.0,福成股份 0.2亿
其他农产品加工,1日先锋,1,*ST佳沃,300268,11.252,*ST佳沃 +11.3%
其他农产品加工,1日先锋,2,欧福蛋业,920371,5.997,欧福蛋业 +6.0%
其他农产品加工,1日先锋,3,*ST广糖,000911,4.961,*ST广糖 +5.0%
其他农产品加工,3日动能,1,中粮糖业,600737,24.541062801932377,中粮糖业 +24.5%
其他农产品加工,3日动能,2,*ST广糖,000911,11.35734072022161,*ST广糖 +11.4%
其他农产品加工,3日动能,3,双塔食品,002481,4.497354497354511,双塔食品 +4.5%
其他农产品加工,5日趋势,1,中粮糖业,600737,10.738831615120281,中粮糖业 +10.7%
其他农产品加工,5日趋势,2,*ST广糖,000911,4.6875,*ST广糖 +4.7%
其他农产品加工,5日趋势,3,双塔食品,002481,1.804123711340222,双塔食品 +1.8%
其他农产品加工,核心中军,1,中粮糖业,600737,1004835800.0,中粮糖业 10.0亿
其他农产品加工,核心中军,2,中粮科技,000930,113083706.0,中粮科技 1.1亿
其他农产品加工,核心中军,3,保龄宝,002286,89355648.0,保龄宝 0.9亿
其他化学制品,1日先锋,1,金三江,301059,12.534,金三江 +12.5%
其他化学制品,1日先锋,2,博苑股份,301617,11.13,博苑股份 +11.1%
其他化学制品,1日先锋,3,肯特催化,603120,10.009,肯特催化 +10.0%
其他化学制品,3日动能,1,凯美特气,002549,17.58820431806214,凯美特气 +17.6%
其他化学制品,3日动能,2,兴欣新材,001358,17.176065432630217,兴欣新材 +17.2%
其他化学制品,3日动能,3,肯特催化,603120,14.673700664321988,肯特催化 +14.7%
其他化学制品,5日趋势,1,万盛股份,603010,31.01983002832862,万盛股份 +31.0%
其他化学制品,5日趋势,2,肯特催化,603120,18.709546925566343,肯特催化 +18.7%
其他化学制品,5日趋势,3,杭氧股份,002430,17.840204304998174,杭氧股份 +17.8%
其他化学制品,核心中军,1,凯美特气,002549,2764398511.0,凯美特气 27.6亿
其他化学制品,核心中军,2,和远气体,002971,2179841754.0,和远气体 21.8亿
其他化学制品,核心中军,3,中化国际,600500,1969472630.0,中化国际 19.7亿
其他化学原料,1日先锋,1,奥克股份,300082,12.514,奥克股份 +12.5%
其他化学原料,1日先锋,2,华尔泰,001217,8.541,华尔泰 +8.5%
其他化学原料,1日先锋,3,维远股份,600955,8.016,维远股份 +8.0%
其他化学原料,3日动能,1,兴化股份,002109,6.751054852320659,兴化股份 +6.8%
其他化学原料,3日动能,2,*ST柳化,600423,6.306306306306286,*ST柳化 +6.3%
其他化学原料,3日动能,3,华尔泰,001217,6.14849187935036,华尔泰 +6.1%
其他化学原料,5日趋势,1,三孚股份,603938,3.043417562473838,三孚股份 +3.0%
其他化学原料,5日趋势,2,*ST柳化,600423,1.724137931034475,*ST柳化 +1.7%
其他化学原料,5日趋势,3,华尔泰,001217,1.104972375690605,华尔泰 +1.1%
其他化学原料,核心中军,1,卫星化学,002648,3018127568.0,卫星化学 30.2亿
其他化学原料,核心中军,2,三孚股份,603938,2510978060.0,三孚股份 25.1亿
其他化学原料,核心中军,3,凯盛新材,301069,283483599.0,凯盛新材 2.8亿
其他医疗服务,1日先锋,1,诺禾致源,688315,7.194,诺禾致源 +7.2%
其他医疗服务,1日先锋,2,润达医疗,603108,5.393,润达医疗 +5.4%
其他医疗服务,1日先锋,3,合富中国,603122,3.923,合富中国 +3.9%
其他医疗服务,3日动能,1,合富中国,603122,5.462962962962958,合富中国 +5.5%
其他医疗服务,3日动能,2,润达医疗,603108,2.7382256297918905,润达医疗 +2.7%
其他医疗服务,3日动能,3,*ST生物,000504,2.20994475138121,*ST生物 +2.2%
其他医疗服务,5日趋势,1,数字人,920670,0.0,数字人 +0.0%
其他医疗服务,5日趋势,2,诺禾致源,688315,0.0,诺禾致源 +0.0%
其他医疗服务,5日趋势,3,合富中国,603122,-4.366078925272876,合富中国 -4.4%
其他医疗服务,核心中军,1,润达医疗,603108,216694642.0,润达医疗 2.2亿
其他医疗服务,核心中军,2,合富中国,603122,160711904.0,合富中国 1.6亿
其他医疗服务,核心中军,3,诺禾致源,688315,81436093.0,诺禾致源 0.8亿
其他家电Ⅱ,1日先锋,1,融捷健康,300247,3.27,融捷健康 +3.3%
其他家电Ⅱ,1日先锋,2,荣泰健康,603579,3.123,荣泰健康 +3.1%
其他家电Ⅱ,1日先锋,3,奥佳华,002614,2.941,奥佳华 +2.9%
其他家电Ⅱ,3日动能,1,荣泰健康,603579,4.104699583581217,荣泰健康 +4.1%
其他家电Ⅱ,3日动能,2,奥佳华,002614,2.941176470588225,奥佳华 +2.9%
其他家电Ⅱ,3日动能,3,融捷健康,300247,0.0,融捷健康 +0.0%
其他家电Ⅱ,5日趋势,1,融捷健康,300247,0.0,融捷健康 +0.0%
其他家电Ⅱ,5日趋势,2,奥佳华,002614,-0.21929824561403022,奥佳华 -0.2%
其他家电Ⅱ,5日趋势,3,荣泰健康,603579,-5.711206896551713,荣泰健康 -5.7%
其他家电Ⅱ,核心中军,1,荣泰健康,603579,56498841.0,荣泰健康 0.6亿
其他家电Ⅱ,核心中军,2,融捷健康,300247,49293553.0,融捷健康 0.5亿
其他家电Ⅱ,核心中军,3,奥佳华,002614,39553261.0,奥佳华 0.4亿
其他小金属,1日先锋,1,东方锆业,002167,10.014,东方锆业 +10.0%
其他小金属,1日先锋,2,安宁股份,002978,6.945,安宁股份 +6.9%
