行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分,主线家族,题材层级,个体活跃分,家族强度,家族共振度,家族排名,家族内排名,题材地位
纺织制造,3.692358590493246,0.8655735691303797,-1.62325,-2.4776924135974765,-6.192084399395126,1.4023434130567614,0.25,0,719326298.0,8,-0.3234711805860361,领涨,左下退潮,52.1,大消费,细分题材,52.9,71.5,11.0,6,32,退潮防守
商用车,0.8049893918405308,2.9140879108927424,-3.5662,-3.585968374698534,-6.897690572890546,-1.3048444649909396,0.2,0,984689972.0,5,0.039626113296325594,领涨,左下退潮,51.9,汽车机器人,微型题材,56.6,58.4,6.4,11,3,退潮防守
贵金属,3.0171296550025892,4.820148149693643,-4.4267,-2.3860786148915847,-5.481093920747416,2.429798058271526,0.0,0,9551403106.0,10,-0.2754027180208535,领涨,左下退潮,51.7,资源化工,细分题材,56.0,59.6,6.7,9,7,退潮防守
电动乘用车,0.04296964996904536,5.227782435990932,-6.660333333333334,-3.3104547059349065,-5.221118958377868,-3.5418232745284772,0.0,0,6708996098.0,3,0.0031881261679977957,领涨,右上加速,51.4,汽车机器人,微型题材,55.9,58.4,6.4,11,4,退潮防守
环保,1.4356395870821121,1.7128270588382513,-3.4956351351351356,-2.5782878453591063,-5.616218779424653,-2.3438209430932333,0.13513513513513514,0,7208852351.0,74,-0.025519307312842243,领涨,左下退潮,51.4,环保公用,宽基主线,54.8,59.1,13.3,10,2,退潮防守
厨房小家电,2.5117485002579936,2.3985438927641947,-2.1317,-2.220234652392805,-6.489648623460809,0.6213947897390826,0.1,0,388629485.0,10,-0.2856098883385674,领涨,右下降温,51.3,大消费,细分题材,51.9,71.5,11.0,6,33,退潮防守
农化制品,0.7729650011491618,1.5967708914616061,-2.4395757575757577,-1.496054540659364,-5.901873568147408,-1.5906309413067476,0.24242424242424243,0,3773045262.0,33,-0.10911670809139706,领涨,右下降温,51.2,其他主题,细分题材,52.0,65.7,18.9,8,5,退潮防守
农产品加工,3.050174157470154,-3.714092529786327,-1.3838333333333335,-1.6895308501410966,-3.441652430637354,0.4763690956389288,0.16666666666666666,0,698896538.0,6,-0.2161663854719834,走弱,左下退潮,51.1,农业养殖,细分题材,50.5,72.6,16.7,5,9,高位降温
氮肥,1.8603753104515341,2.8369927230696668,-3.1995,-0.7108864158773764,-3.9845148208382475,-0.9540878580614365,0.0,0,1610245820.0,6,-0.1676728903394309,领涨,右上加速,51.1,资源化工,细分题材,55.1,59.6,6.7,9,8,退潮防守
乘用车,-0.05676551678798214,2.5969332834983136,-3.0742000000000003,-1.4684567775046564,-5.7018312063265135,-3.2437046065024844,0.2,0,1824442898.0,5,-0.054480920777658315,修复,右下降温,51.1,汽车机器人,微型题材,55.5,58.4,6.4,11,5,修复观察
