行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分,主线家族,题材层级,个体活跃分,家族强度,家族共振度,家族排名,家族内排名,题材地位
航运,4.293835896592017,1.6427156408323278,1.1846842105263158,2.5919791416278315,4.136406068800413,2.530508594045333,0.7368421052631579,0,8124357658.0,19,0.06665498488775823,领涨,右上加速,69.5,交通物流,细分题材,64.8,71.9,84.5,4,5,主线扩散
宠物食品,2.683308612377163,-0.1889463761942071,6.279,2.615711763557771,3.1362211467887757,-0.7929402666141061,1.0,1,695763190.0,4,0.7457607315266777,走弱,右上加速,69.4,大消费,微型题材,67.1,75.3,75.8,2,21,高位降温
房地产,3.4383379535404788,4.3225822140277925,1.0766349206349206,-1.0651160532325066,2.2570612514221766,-0.30592919119893924,0.7936507936507936,1,13746672791.0,63,-0.001429564994272381,领涨,右下降温,69.2,地产基建,宽基主线,70.0,69.3,63.7,6,6,轮动跟随
食品及饲料添加剂,2.945391231761652,1.256850297372947,2.3209583333333335,1.9813963261615664,2.8333431438098966,-0.19292516659471515,0.9166666666666666,1,2750324769.0,24,0.033711739280548825,领涨,右上加速,68.7,大消费,细分题材,66.0,75.3,75.8,2,22,轮动跟随
多业态零售,3.9083939869447732,3.163306282882956,1.3739333333333335,-0.15706177756631412,1.4109947510578813,0.5686637826449958,0.7333333333333333,1,1383100761.0,15,0.15220453819209045,领涨,右下降温,68.5,大消费,细分题材,65.8,75.3,75.8,2,23,轮动跟随
产业地产,5.148087543985651,3.391202830047376,0.9343999999999999,0.10687241660203295,2.1105860892847383,1.022106219629304,0.8,0,2431466533.0,10,0.28218565655468164,领涨,右上加速,67.8,地产基建,细分题材,68.0,69.3,63.7,6,7,轮动跟随
动物保健Ⅲ,8.65746499423235,-1.3768538709527738,3.4416923076923074,3.140781768409484,3.0222866935826653,5.341672946392073,1.0,1,1545296132.0,13,-0.10127344317116405,走弱,右下降温,67.7,农业养殖,细分题材,66.9,68.6,72.3,7,5,高位降温
厨房电器,1.6750887401132915,7.126730999885813,1.6991666666666667,-2.1073745132270894,3.175246783721297,-0.5531569462549846,0.6666666666666666,0,509246451.0,6,-0.0921870730480816,领涨,右上加速,67.5,大消费,细分题材,64.4,75.3,75.8,2,24,轮动跟随
文化用品,5.838898551445459,1.5449691718002379,1.614,1.2007857382157594,2.09016428426938,2.118342709475196,0.8,0,445960747.0,5,0.046617512099545566,领涨,右下降温,66.4,大消费,微型题材,62.9,75.3,75.8,2,25,轮动跟随
房地产服务,3.4859739397900142,2.7031462909254067,1.5182,0.7670186845646132,2.529094639419349,-1.4132722523792718,0.9,0,733503478.0,10,0.05567802653904552,领涨,右上加速,66.1,地产基建,细分题材,65.6,69.3,63.7,6,8,轮动跟随
普钢,3.6167047285803555,3.242645799316366,2.1814999999999998,1.6679667053794534,3.055835151052033,0.15826377379852818,1.0,0,459231555.0,6,0.10036044938423871,领涨,右上加速,66.0,资源化工,细分题材,71.2,61.6,36.1,9,6,轮动跟随
农化制品,2.974293551767867,1.5478104027952144,1.910242424242424,1.6864142586057618,2.669838532025648,0.7733471979307405,0.8484848484848485,0,4338837133.0,33,0.05708534914868313,领涨,右上加速,65.9,其他主题,细分题材,61.2,70.0,77.3,5,4,主线扩散
美容护理,6.559068786146901,-0.4556744253992733,2.7642,1.4120792821554984,2.277842143417841,1.425844380615815,0.8666666666666667,0,2895304583.0,15,0.4227848320965153,走弱,右下降温,65.7,大消费,细分题材,61.9,75.3,75.8,2,26,高位降温
跨境物流,4.788055307506352,2.174699276349655,0.9562307692307692,1.5728687075221126,1.2210781946677018,1.6849083431513812,0.7692307692307693,0,801034996.0,13,-0.01259579788134546,领涨,右下降温,65.7,交通物流,细分题材,59.4,71.9,84.5,4,6,主线扩散
基建市政工程,3.864895671992626,2.2423060666974686,1.437037037037037,0.16967627894963755,1.3698732703839145,0.32799904151328274,0.8148148148148148,1,4795537796.0,27,0.1370069251718362,领涨,右下降温,65.6,地产基建,细分题材,65.0,69.3,63.7,6,9,轮动跟随
其他养殖,7.60662274633593,2.1686646802439893,1.1556666666666666,-1.2600401307394926,2.635071512452125,3.0778595062784797,0.6666666666666666,0,116088996.0,3,-0.08836756342620722,领涨,左下退潮,65.4,农业养殖,微型题材,63.7,68.6,72.3,7,6,轮动跟随
清洁小家电,2.714992288686428,0.8153170015201322,1.894125,-0.8877833448908801,2.474681899040543,-1.3722987159585975,1.0,0,1450754943.0,8,0.07568526309177903,领涨,右上加速,65.3,大消费,细分题材,61.3,75.3,75.8,2,27,轮动跟随
非银金融,4.729786957317606,-1.6199580013057358,2.3743469387755103,2.469494875642231,2.4314273311500934,-2.8834763143297137,1.0,0,47531337834.0,49,0.05678685971821751,走弱,右上加速,65.2,金融,宽基主线,57.6,73.7,89.4,3,6,主线扩散
纺织鞋类制造,6.927506608039721,-1.8117812486773406,3.522,4.484807344458974,2.209671854052342,2.6436992068390675,1.0,0,87606275.0,1,0.27275539628230483,走弱,右上加速,64.8,大消费,微型题材,60.7,75.3,75.8,2,28,高位降温
乘用车,2.0701067109267703,2.40436864860777,2.7096,0.8671847373085129,2.538223802904227,0.7251342843352049,1.0,0,2098959718.0,5,0.10113456079079763,领涨,右上加速,64.7,汽车机器人,微型题材,65.1,55.4,78.5,10,2,轮动跟随
小家电,0.9520326488437703,1.3328391784580933,2.118,0.9072016938747485,2.918277247647283,-2.450309154194552,1.0,0,157318705.0,4,-0.05850121589177282,领涨,右上加速,64.5,大消费,微型题材,60.2,75.3,75.8,2,29,轮动跟随
印染,4.757783173167226,-1.834411959443745,4.1855,4.3896145013974985,4.417435416704385,6.377967295432252,1.0,1,700898343.0,4,0.31722038952771814,走弱,右上加速,63.9,资源化工,微型题材,68.3,61.6,36.1,9,7,高位降温
餐饮,3.7526528200947524,2.092515056574599,1.58575,1.1596147727761297,1.130984252995626,1.309089501131866,0.75,0,168704849.0,4,0.29561642740037697,领涨,右下降温,63.4,大消费,微型题材,58.7,75.3,75.8,2,30,轮动跟随
纺织制造,6.130000502074322,-0.5046679869860786,1.981625,3.5400329464267077,2.640745303211145,3.3295439024821016,0.875,0,842821931.0,8,-0.15867673932558557,走弱,右下降温,63.3,大消费,细分题材,58.5,75.3,75.8,2,31,高位降温
摩托车及其他,7.945875890805037,1.0151363909021187,2.8134444444444444,2.7258164515622463,1.5815116920421923,5.501841620210857,0.8888888888888888,0,2009903975.0,9,-0.007097743519421051,领涨,右下降温,63.2,汽车机器人,细分题材,63.0,55.4,78.5,10,3,轮动跟随
旅游及景区,2.2095955509995027,4.0351594773747905,2.0395833333333333,-0.843647939446035,-1.1432592429297062,-0.12006314736044965,0.9166666666666666,0,1355096388.0,12,0.03859672834931982,领涨,右下降温,63.0,大消费,细分题材,58.1,75.3,75.8,2,32,轮动跟随
大宗用纸,3.7562431197835533,2.1097017753579856,1.1569090909090909,-0.634439938808673,1.570771229892376,2.18098105188147,0.8181818181818182,0,1064973069.0,11,-0.15454618500571127,领涨,右下降温,62.9,大消费,细分题材,58.0,75.3,75.8,2,33,轮动跟随
横向通用软件,2.451913408827547,7.3091547410695386,1.589294117647059,-2.946034954593424,-0.1980916704766078,-1.4235343189673566,0.8529411764705882,0,13359513946.0,34,-0.028367943705332133,领涨,右下降温,62.7,AI数字经济,细分题材,60.9,65.8,70.0,8,4,轮动跟随
门户网站,1.6686877236560038,2.4511059191482305,2.103666666666667,-1.273236723982718,2.4249682834821984,-1.7782119936931684,1.0,0,5378533183.0,9,-0.2292528570905542,领涨,右上加速,62.3,AI数字经济,细分题材,60.4,65.8,70.0,8,5,轮动跟随
租赁,3.9860983892001585,-0.008940816140655746,2.6093333333333333,3.4643585751324313,1.6903309304134417,2.7474782198586123,1.0,0,676956896.0,3,-0.172052479626697,走弱,右下降温,62.2,其他主题,微型题材,56.1,70.0,77.3,5,5,主线扩散
电商服务,2.539907549745483,-1.023578817721322,4.416875,-0.2505543427461787,1.6181669091752227,-6.041956688246886,1.0,2,1156775545.0,8,-0.14361985289980528,走弱,右上加速,62.2,大消费,细分题材,57.1,75.3,75.8,2,34,高位降温
厨卫电器,4.7022653148586455,0.7791810808656741,1.269,0.7975031031702162,1.4685561802356473,-1.4644882163355133,1.0,0,123683798.0,3,-0.33173998845058694,领涨,右下降温,62.2,大消费,微型题材,57.0,75.3,75.8,2,35,轮动跟随
文字媒体,-0.6529833978587344,5.702523875279983,1.632,-5.669605739270411,1.1316032942726428,-6.242553436115649,1.0,0,1122588262.0,2,-0.23109744902578533,修复,左上修复,62.2,AI数字经济,微型题材,60.2,65.8,70.0,8,6,修复观察
电动乘用车,0.31867237083147826,3.7515717195754195,2.880666666666667,-2.682826583625375,0.8098012663384502,0.04073436407512343,1.0,0,7459574081.0,3,0.049240030227297504,领涨,右下降温,62.1,汽车机器人,微型题材,61.5,55.4,78.5,10,4,轮动跟随
酒店餐饮,1.6106492821935954,1.512345044516552,2.6288,0.7829164984094916,0.38656609238503226,-1.9020708077791104,1.0,0,715570968.0,5,0.19443031858392024,领涨,右下降温,62.1,大消费,微型题材,56.9,75.3,75.8,2,36,轮动跟随
水泥制造,4.048056970930247,1.2983677570165055,1.5883571428571428,0.8183963924794035,1.4204815029631446,0.842755121549299,0.8571428571428571,0,2776447126.0,14,0.17768079697196337,领涨,右下降温,61.5,地产基建,细分题材,59.2,69.3,63.7,6,10,轮动跟随
电力,1.8143165855198626,3.0148668921612156,1.4916326530612245,1.2333048662697577,2.8698805960789553,-1.8571258070894991,0.7959183673469388,2,12964855548.0,49,-0.08538903406427323,领涨,右上加速,61.4,新能源电力,细分题材,66.3,50.7,45.8,12,1,轮动跟随
其他家电Ⅱ,2.7159717045835308,0.8572733830703575,1.3103333333333333,0.46686404126972114,0.4620887172660293,0.48733430802707645,1.0,0,132044758.0,3,0.013812680069454908,领涨,右下降温,61.4,大消费,微型题材,55.9,75.3,75.8,2,37,轮动跟随
火电设备,2.4253721025425667,2.075696923101237,1.9452500000000001,1.1935265781265914,7.446289897234548,0.9393418593313552,0.5,1,880971086.0,4,-0.06294709756384853,领涨,右上加速,61.3,新能源电力,微型题材,66.1,50.7,45.8,12,2,轮动跟随
烘焙食品,2.90498067145201,1.9585385869748737,1.9794444444444441,0.1982618268173697,0.6764882318841758,-0.015913354603280805,0.7777777777777778,0,558593324.0,9,0.0984315807870475,领涨,右下降温,61.2,大消费,细分题材,55.6,75.3,75.8,2,38,轮动跟随
多元金融,1.3675454603031767,0.21966176576509602,2.1071818181818185,-0.5053700218118351,-0.11982612827927674,-2.5741110442343174,0.8181818181818182,1,2263213420.0,11,0.22697594078916028,领涨,右下降温,61.1,金融,细分题材,51.9,73.7,89.4,3,7,主线扩散
商用车,2.8961560234633743,1.4461417340268268,2.8568,1.2756514839983302,1.254890557576549,-0.21836474702868758,1.0,0,1017044915.0,5,0.07670417980410815,领涨,右下降温,61.0,汽车机器人,微型题材,60.0,55.4,78.5,10,5,轮动跟随
游戏Ⅱ,2.6975243812164202,0.9651661926461174,3.75596,-2.9788763863826784,-0.13356899859504612,-2.3421273707703083,0.88,2,17913017360.0,25,0.1382510484122863,领涨,左下退潮,60.7,AI数字经济,细分题材,58.2,65.8,70.0,8,7,轮动跟随
轻工制造,-0.25697135893580914,1.5232318751446103,1.6920227272727273,-0.4882289097042469,0.7243560677395733,-4.046662798450651,0.75,3,4729086193.0,44,-0.07290013450166566,修复,右上加速,60.6,其他主题,宽基主线,53.8,70.0,77.3,5,6,主线扩散
