行业名称,类型,排名,股票名称,代码,数值,展示
人力资源服务,3日动能,2,北京人力,600861,-2.2498060512024853,北京人力 -2.2%
人力资源服务,3日动能,3,科锐国际,300662,-4.05105438401776,科锐国际 -4.1%
人力资源服务,5日趋势,1,北京人力,600861,0.6389776357827559,北京人力 +0.6%
人力资源服务,5日趋势,2,外服控股,600662,-0.9732360097323589,外服控股 -1.0%
人力资源服务,5日趋势,3,科锐国际,300662,-1.200000000000001,科锐国际 -1.2%
人力资源服务,核心中军,1,科锐国际,300662,54383529.0,科锐国际 0.5亿
人力资源服务,核心中军,2,外服控股,600662,53897726.0,外服控股 0.5亿
人力资源服务,核心中军,3,北京人力,600861,17538726.0,北京人力 0.2亿
仪器仪表,1日先锋,1,埃科光电,688610,19.998,埃科光电 +20.0%
仪器仪表,1日先锋,2,真兰仪表,301303,15.527,真兰仪表 +15.5%
仪器仪表,1日先锋,3,精智达,688627,10.184,精智达 +10.2%
仪器仪表,3日动能,1,埃科光电,688610,21.598907448261386,埃科光电 +21.6%
仪器仪表,3日动能,2,精智达,688627,15.076376554174065,精智达 +15.1%
仪器仪表,3日动能,3,真兰仪表,301303,4.780361757105922,真兰仪表 +4.8%
仪器仪表,5日趋势,1,先锋电子,002767,13.78048780487806,先锋电子 +13.8%
仪器仪表,5日趋势,2,精智达,688627,11.30620028518905,精智达 +11.3%
仪器仪表,5日趋势,3,埃科光电,688610,7.0025421770279594,埃科光电 +7.0%
仪器仪表,核心中军,1,精智达,688627,3444990213.0,精智达 34.4亿
仪器仪表,核心中军,2,C联讯,688808,2854172961.0,C联讯 28.5亿
仪器仪表,核心中军,3,柯力传感,603662,845507137.0,柯力传感 8.5亿
会展服务,1日先锋,1,兰生股份,600826,0.0,兰生股份 +0.0%
会展服务,1日先锋,2,米奥会展,300795,-0.478,米奥会展 -0.5%
会展服务,1日先锋,3,锋尚文化,300860,-1.524,锋尚文化 -1.5%
会展服务,3日动能,1,锋尚文化,300860,-4.328018223234631,锋尚文化 -4.3%
会展服务,3日动能,2,兰生股份,600826,-5.152471083070454,兰生股份 -5.2%
会展服务,3日动能,3,米奥会展,300795,-5.233219567690551,米奥会展 -5.2%
会展服务,5日趋势,1,兰生股份,600826,-3.2188841201716833,兰生股份 -3.2%
会展服务,5日趋势,2,米奥会展,300795,-3.8106235565819824,米奥会展 -3.8%
会展服务,5日趋势,3,锋尚文化,300860,-7.011070110701112,锋尚文化 -7.0%
会展服务,核心中军,1,兰生股份,600826,59552699.0,兰生股份 0.6亿
会展服务,核心中军,2,锋尚文化,300860,37180714.0,锋尚文化 0.4亿
会展服务,核心中军,3,米奥会展,300795,25215100.0,米奥会展 0.3亿
传媒,1日先锋,1,福石控股,300071,13.499,福石控股 +13.5%
传媒,1日先锋,2,欢瑞世纪,000892,10.086,欢瑞世纪 +10.1%
传媒,1日先锋,3,华智数媒,300426,5.078,华智数媒 +5.1%
传媒,3日动能,1,光线传媒,300251,7.35551663747811,光线传媒 +7.4%
传媒,3日动能,2,华智数媒,300426,7.171314741035872,华智数媒 +7.2%
传媒,3日动能,3,蓝色光标,300058,3.605769230769229,蓝色光标 +3.6%
传媒,5日趋势,1,光线传媒,300251,4.6968403074295395,光线传媒 +4.7%
传媒,5日趋势,2,华智数媒,300426,4.061895551257244,华智数媒 +4.1%
传媒,5日趋势,3,北京文化,000802,2.465753424657535,北京文化 +2.5%
传媒,核心中军,1,蓝色光标,300058,3865077761.0,蓝色光标 38.7亿
传媒,核心中军,2,天娱数科,002354,2889977688.0,天娱数科 28.9亿
传媒,核心中军,3,易点天下,301171,1328322858.0,易点天下 13.3亿
保险Ⅱ,1日先锋,1,中国人保,601319,0.849,中国人保 +0.8%
保险Ⅱ,1日先锋,2,中国人寿,601628,0.84,中国人寿 +0.8%
保险Ⅱ,1日先锋,3,中国平安,601318,-0.101,中国平安 -0.1%
保险Ⅱ,3日动能,1,中国平安,601318,-1.21756487025948,中国平安 -1.2%
保险Ⅱ,3日动能,2,中国人保,601319,-2.4623803009575895,中国人保 -2.5%
保险Ⅱ,3日动能,3,中国太保,601601,-2.529118136439268,中国太保 -2.5%
保险Ⅱ,5日趋势,1,中国平安,601318,1.1651676206050787,中国平安 +1.2%
保险Ⅱ,5日趋势,2,中国太保,601601,-1.1474856564292923,中国太保 -1.1%
保险Ⅱ,5日趋势,3,中国人保,601319,-1.2465373961218829,中国人保 -1.2%
保险Ⅱ,核心中军,1,中国平安,601318,3259894112.0,中国平安 32.6亿
保险Ⅱ,核心中军,2,新华保险,601336,1879083434.0,新华保险 18.8亿
保险Ⅱ,核心中军,3,中国太保,601601,1221659399.0,中国太保 12.2亿
信托,1日先锋,1,建元信托,600816,0.83,建元信托 +0.8%
信托,1日先锋,2,国网英大,600517,-0.642,国网英大 -0.6%
信托,1日先锋,3,陕国投Ａ,000563,-1.042,陕国投Ａ -1.0%
信托,3日动能,1,建元信托,600816,-0.8163265306122436,建元信托 -0.8%
信托,3日动能,2,陕国投Ａ,000563,-1.384083044982698,陕国投Ａ -1.4%
信托,3日动能,3,国网英大,600517,-3.9337474120082927,国网英大 -3.9%
信托,5日趋势,1,陕国投Ａ,000563,0.35211267605634866,陕国投Ａ +0.4%
信托,5日趋势,2,建元信托,600816,-1.619433198380571,建元信托 -1.6%
信托,5日趋势,3,国网英大,600517,-2.3157894736842155,国网英大 -2.3%
信托,核心中军,1,建元信托,600816,129038528.0,建元信托 1.3亿
信托,核心中军,2,国网英大,600517,112430177.0,国网英大 1.1亿
信托,核心中军,3,陕国投Ａ,000563,102180654.0,陕国投Ａ 1.0亿
元件,1日先锋,1,江海股份,002484,8.198,江海股份 +8.2%
元件,1日先锋,2,商络电子,300975,8.12,商络电子 +8.1%
元件,1日先锋,3,法拉电子,600563,7.129,法拉电子 +7.1%
元件,3日动能,1,风华高科,000636,10.341880341880326,风华高科 +10.3%
元件,3日动能,2,铜峰电子,600237,-1.4084507042253502,铜峰电子 -1.4%
元件,3日动能,3,法拉电子,600563,-1.7964071856287345,法拉电子 -1.8%
元件,5日趋势,1,风华高科,000636,-3.5991636798088367,风华高科 -3.6%
元件,5日趋势,2,高华科技,688539,-4.598060681889271,高华科技 -4.6%
元件,5日趋势,3,XD奥迪威,920491,-4.60572226099093,XD奥迪威 -4.6%
元件,核心中军,1,三环集团,300408,10599644718.0,三环集团 106.0亿
元件,核心中军,2,风华高科,000636,5842999382.0,风华高科 58.4亿
元件,核心中军,3,江海股份,002484,3887191890.0,江海股份 38.9亿
光伏主材,1日先锋,1,弘元绿能,603185,1.891,弘元绿能 +1.9%
光伏主材,1日先锋,2,隆基绿能,601012,0.767,隆基绿能 +0.8%
光伏主材,1日先锋,3,通威股份,600438,-0.27,通威股份 -0.3%
光伏主材,3日动能,1,弘元绿能,603185,-3.7061548643282483,弘元绿能 -3.7%
光伏主材,3日动能,2,隆基绿能,601012,-4.210526315789476,隆基绿能 -4.2%
光伏主材,3日动能,3,通威股份,600438,-4.725085910652926,通威股份 -4.7%
光伏主材,5日趋势,1,隆基绿能,601012,-7.433489827856022,隆基绿能 -7.4%
光伏主材,5日趋势,2,通威股份,600438,-8.271298593879239,通威股份 -8.3%
光伏主材,5日趋势,3,弘元绿能,603185,-9.73945409429281,弘元绿能 -9.7%
光伏主材,核心中军,1,隆基绿能,601012,1209059724.0,隆基绿能 12.1亿
光伏主材,核心中军,2,通威股份,600438,565254320.0,通威股份 5.7亿
光伏主材,核心中军,3,弘元绿能,603185,222232698.0,弘元绿能 2.2亿
光伏发电,1日先锋,1,珈伟新能,300317,1.977,珈伟新能 +2.0%
光伏发电,1日先锋,2,拓日新能,002218,1.685,拓日新能 +1.7%
光伏发电,1日先锋,3,晶科科技,601778,1.055,晶科科技 +1.1%
光伏发电,3日动能,1,露笑科技,002617,4.570791527313278,露笑科技 +4.6%
光伏发电,3日动能,2,京运通,601908,-0.6756756756756799,京运通 -0.7%
光伏发电,3日动能,3,新筑股份,002480,-2.303262955854124,新筑股份 -2.3%
光伏发电,5日趋势,1,露笑科技,002617,-2.2916666666666585,露笑科技 -2.3%
光伏发电,5日趋势,2,新筑股份,002480,-3.0476190476190546,新筑股份 -3.0%
光伏发电,5日趋势,3,京运通,601908,-3.289473684210531,京运通 -3.3%
光伏发电,核心中军,1,露笑科技,002617,2003518714.0,露笑科技 20.0亿
光伏发电,核心中军,2,晶科科技,601778,471784093.0,晶科科技 4.7亿
光伏发电,核心中军,3,金开新能,600821,283514870.0,金开新能 2.8亿
光伏辅材,1日先锋,1,帝科股份,300842,9.667,帝科股份 +9.7%
光伏辅材,1日先锋,2,金博股份,688598,7.871,金博股份 +7.9%
光伏辅材,1日先锋,3,福斯特,603806,3.816,福斯特 +3.8%
光伏辅材,3日动能,1,帝科股份,300842,5.633802816901401,帝科股份 +5.6%
光伏辅材,3日动能,2,福斯特,603806,-2.262142381902865,福斯特 -2.3%
光伏辅材,3日动能,3,联泓新科,003022,-2.5202520252025185,联泓新科 -2.5%
光伏辅材,5日趋势,1,清源股份,603628,-3.5978835978836,清源股份 -3.6%
光伏辅材,5日趋势,2,帝科股份,300842,-3.6860879904875077,帝科股份 -3.7%
光伏辅材,5日趋势,3,金博股份,688598,-4.5521292217327485,金博股份 -4.6%
光伏辅材,核心中军,1,聚和材料,688503,2042073933.0,聚和材料 20.4亿
光伏辅材,核心中军,2,金博股份,688598,917314941.0,金博股份 9.2亿
光伏辅材,核心中军,3,帝科股份,300842,565314961.0,帝科股份 5.7亿
光学光电子,1日先锋,1,茂莱光学,688502,12.61,茂莱光学 +12.6%
光学光电子,1日先锋,2,木林森,002745,10.035,木林森 +10.0%
光学光电子,1日先锋,3,欧菲光,002456,8.314,欧菲光 +8.3%
光学光电子,3日动能,1,戈碧迦,920438,17.947368421052644,戈碧迦 +17.9%
光学光电子,3日动能,2,实益达,002137,17.901828681424448,实益达 +17.9%
光学光电子,3日动能,3,木林森,002745,9.372312983662944,木林森 +9.4%
光学光电子,5日趋势,1,实益达,002137,23.862487360970675,实益达 +23.9%
光学光电子,5日趋势,2,木林森,002745,6.890756302521006,木林森 +6.9%
光学光电子,5日趋势,3,晨丰科技,603685,3.2816444284168744,晨丰科技 +3.3%
光学光电子,核心中军,1,三安光电,600703,4980057054.0,三安光电 49.8亿
光学光电子,核心中军,2,光智科技,300489,2935935301.0,光智科技 29.4亿
光学光电子,核心中军,3,欧菲光,002456,2506493731.0,欧菲光 25.1亿
公交,1日先锋,1,富临运业,002357,4.424,富临运业 +4.4%
公交,1日先锋,2,大众交通,600611,1.12,大众交通 +1.1%
公交,1日先锋,3,锦江在线,600650,-0.206,锦江在线 -0.2%
公交,3日动能,1,富临运业,002357,-0.33333333333332993,富临运业 -0.3%
公交,3日动能,2,锦江在线,600650,-3.1000000000000028,锦江在线 -3.1%
公交,3日动能,3,大众交通,600611,-3.4759358288770192,大众交通 -3.5%
公交,5日趋势,1,富临运业,002357,-0.8839779005524906,富临运业 -0.9%
公交,5日趋势,2,申通地铁,600834,-1.0385756676557945,申通地铁 -1.0%
公交,5日趋势,3,锦江在线,600650,-2.0222446916076997,锦江在线 -2.0%
公交,核心中军,1,大众交通,600611,98781327.0,大众交通 1.0亿
公交,核心中军,2,富临运业,002357,97594409.0,富临运业 1.0亿
公交,核心中军,3,海汽集团,603069,44712896.0,海汽集团 0.4亿
公用事业,1日先锋,1,天壕能源,300332,11.628,天壕能源 +11.6%
公用事业,1日先锋,2,特瑞斯,920014,5.781,特瑞斯 +5.8%
公用事业,1日先锋,3,凯添燃气,920010,5.67,凯添燃气 +5.7%
公用事业,3日动能,1,天壕能源,300332,inf,天壕能源 +inf%
公用事业,3日动能,2,凯添燃气,920010,9.042553191489366,凯添燃气 +9.0%
公用事业,3日动能,3,特瑞斯,920014,4.2424242424242475,特瑞斯 +4.2%
公用事业,5日趋势,1,天壕能源,300332,inf,天壕能源 +inf%
公用事业,5日趋势,2,凯添燃气,920010,6.355382619974059,凯添燃气 +6.4%
公用事业,5日趋势,3,长春燃气,600333,4.571428571428582,长春燃气 +4.6%
公用事业,核心中军,1,德龙汇能,000593,704321155.0,德龙汇能 7.0亿
公用事业,核心中军,2,胜通能源,001331,536922278.0,胜通能源 5.4亿
公用事业,核心中军,3,首华燃气,300483,522336055.0,首华燃气 5.2亿
其他专业工程,1日先锋,1,深桑达Ａ,000032,6.559,深桑达Ａ +6.6%
其他专业工程,1日先锋,2,罗曼股份,605289,4.748,罗曼股份 +4.7%
其他专业工程,1日先锋,3,上海港湾,605598,4.199,上海港湾 +4.2%
其他专业工程,3日动能,1,深桑达Ａ,000032,5.35714285714286,深桑达Ａ +5.4%
其他专业工程,3日动能,2,永福股份,300712,-0.22036139268400978,永福股份 -0.2%
其他专业工程,3日动能,3,柏诚股份,601133,-0.9749303621169991,柏诚股份 -1.0%
其他专业工程,5日趋势,1,永福股份,300712,4.428044280442811,永福股份 +4.4%
其他专业工程,5日趋势,2,深桑达Ａ,000032,2.374429223744312,深桑达Ａ +2.4%
其他专业工程,5日趋势,3,中国中冶,601618,0.8032128514056103,中国中冶 +0.8%
其他专业工程,核心中军,1,亚翔集成,603929,2515727548.0,亚翔集成 25.2亿
其他专业工程,核心中军,2,深桑达Ａ,000032,2056983594.0,深桑达Ａ 20.6亿
其他专业工程,核心中军,3,柏诚股份,601133,1480394247.0,柏诚股份 14.8亿
其他养殖,1日先锋,1,福成股份,600965,0.379,福成股份 +0.4%
其他养殖,1日先锋,2,华英农业,002321,0.0,华英农业 +0.0%
其他养殖,3日动能,1,华英农业,002321,0.0,华英农业 +0.0%
其他养殖,3日动能,2,福成股份,600965,-2.573529411764719,福成股份 -2.6%
其他养殖,5日趋势,1,华英农业,002321,1.1111111111111072,华英农业 +1.1%
其他养殖,5日趋势,2,福成股份,600965,-3.6363636363636376,福成股份 -3.6%
其他养殖,核心中军,1,华英农业,002321,44639262.0,华英农业 0.4亿
其他养殖,核心中军,2,福成股份,600965,18571052.0,福成股份 0.2亿
其他农产品加工,1日先锋,1,祖名股份,003030,0.648,祖名股份 +0.6%
其他农产品加工,1日先锋,2,华资实业,600191,0.114,华资实业 +0.1%
其他农产品加工,1日先锋,3,中粮糖业,600737,-0.174,中粮糖业 -0.2%
其他农产品加工,3日动能,1,双塔食品,002481,-1.0025062656641603,双塔食品 -1.0%
其他农产品加工,3日动能,2,欧福蛋业,920371,-1.4577259475218707,欧福蛋业 -1.5%
其他农产品加工,3日动能,3,中粮科技,000930,-2.8888888888888853,中粮科技 -2.9%
其他农产品加工,5日趋势,1,晨光生物,300138,2.449414270500516,晨光生物 +2.4%
其他农产品加工,5日趋势,2,中粮科技,000930,-2.0179372197309364,中粮科技 -2.0%
其他农产品加工,5日趋势,3,欧福蛋业,920371,-2.0289855072463836,欧福蛋业 -2.0%
其他农产品加工,核心中军,1,中粮糖业,600737,304786572.0,中粮糖业 3.0亿
其他农产品加工,核心中军,2,中粮科技,000930,57700924.0,中粮科技 0.6亿
其他农产品加工,核心中军,3,祖名股份,003030,50159156.0,祖名股份 0.5亿
其他化学制品,1日先锋,1,阿拉丁,688179,11.369,阿拉丁 +11.4%
其他化学制品,1日先锋,2,凌玮科技,301373,7.232,凌玮科技 +7.2%
其他化学制品,1日先锋,3,硅烷科技,920402,5.826,硅烷科技 +5.8%
其他化学制品,3日动能,1,阿拉丁,688179,15.45676998368679,阿拉丁 +15.5%
其他化学制品,3日动能,2,宿迁联盛,603065,13.959804454101032,宿迁联盛 +14.0%
其他化学制品,3日动能,3,赛特新材,688398,2.429149797570851,赛特新材 +2.4%
其他化学制品,5日趋势,1,宿迁联盛,603065,9.15712799167534,宿迁联盛 +9.2%
其他化学制品,5日趋势,2,阿拉丁,688179,8.012209080503618,阿拉丁 +8.0%
其他化学制品,5日趋势,3,万德股份,920519,6.263498920086397,万德股份 +6.3%
其他化学制品,核心中军,1,宿迁联盛,603065,1404969782.0,宿迁联盛 14.0亿
其他化学制品,核心中军,2,和远气体,002971,1083231768.0,和远气体 10.8亿
其他化学制品,核心中军,3,凌玮科技,301373,949223767.0,凌玮科技 9.5亿
其他化学原料,1日先锋,1,三孚股份,603938,4.66,三孚股份 +4.7%
其他化学原料,1日先锋,2,佳先股份,920489,3.574,佳先股份 +3.6%
其他化学原料,1日先锋,3,江天化学,300927,-0.095,江天化学 -0.1%
其他化学原料,3日动能,1,迪尔化工,920304,-1.891252955082745,迪尔化工 -1.9%
其他化学原料,3日动能,2,佳先股份,920489,-3.2805429864253277,佳先股份 -3.3%
其他化学原料,3日动能,3,金能科技,603113,-4.428904428904435,金能科技 -4.4%
其他化学原料,5日趋势,1,兴化股份,002109,-2.6315789473684292,兴化股份 -2.6%
其他化学原料,5日趋势,2,迪尔化工,920304,-3.263403263403253,迪尔化工 -3.3%
其他化学原料,5日趋势,3,金能科技,603113,-3.301886792452846,金能科技 -3.3%
其他化学原料,核心中军,1,卫星化学,002648,1412450289.0,卫星化学 14.1亿
其他化学原料,核心中军,2,三孚股份,603938,1034208495.0,三孚股份 10.3亿
其他化学原料,核心中军,3,凯盛新材,301069,225500643.0,凯盛新材 2.3亿
其他医疗服务,1日先锋,1,数字人,920670,1.177,数字人 +1.2%
其他医疗服务,1日先锋,2,诺禾致源,688315,0.316,诺禾致源 +0.3%
其他医疗服务,1日先锋,3,润达医疗,603108,0.112,润达医疗 +0.1%
其他医疗服务,3日动能,1,数字人,920670,-3.7341299477221757,数字人 -3.7%
其他医疗服务,3日动能,2,润达医疗,603108,-4.287245444801724,润达医疗 -4.3%
其他医疗服务,3日动能,3,诺禾致源,688315,-5.431547619047605,诺禾致源 -5.4%
其他医疗服务,5日趋势,1,诺禾致源,688315,-3.3460076045627285,诺禾致源 -3.3%
其他医疗服务,5日趋势,2,润达医疗,603108,-3.978494623655926,润达医疗 -4.0%
其他医疗服务,5日趋势,3,数字人,920670,-5.912408759124077,数字人 -5.9%
其他医疗服务,核心中军,1,润达医疗,603108,143760698.0,润达医疗 1.4亿
其他医疗服务,核心中军,2,合富中国,603122,94623724.0,合富中国 0.9亿
其他医疗服务,核心中军,3,诺禾致源,688315,42600390.0,诺禾致源 0.4亿
其他家电Ⅱ,1日先锋,1,奥佳华,002614,-0.881,奥佳华 -0.9%
其他家电Ⅱ,1日先锋,2,融捷健康,300247,-1.351,融捷健康 -1.4%
其他家电Ⅱ,1日先锋,3,荣泰健康,603579,-1.671,荣泰健康 -1.7%
其他家电Ⅱ,3日动能,1,融捷健康,300247,-2.144772117962468,融捷健康 -2.1%
其他家电Ⅱ,3日动能,2,奥佳华,002614,-3.2258064516129115,奥佳华 -3.2%
其他家电Ⅱ,3日动能,3,荣泰健康,603579,-7.105263157894748,荣泰健康 -7.1%
其他家电Ⅱ,5日趋势,1,奥佳华,002614,-1.3157894736842035,奥佳华 -1.3%
其他家电Ⅱ,5日趋势,2,荣泰健康,603579,-2.7012127894156635,荣泰健康 -2.7%
其他家电Ⅱ,5日趋势,3,融捷健康,300247,-2.9255319148936088,融捷健康 -2.9%
其他家电Ⅱ,核心中军,1,荣泰健康,603579,50679399.0,荣泰健康 0.5亿
其他家电Ⅱ,核心中军,2,融捷健康,300247,34969825.0,融捷健康 0.3亿
其他家电Ⅱ,核心中军,3,奥佳华,002614,30060449.0,奥佳华 0.3亿
其他小金属,1日先锋,1,云南锗业,002428,4.02,云南锗业 +4.0%
其他小金属,1日先锋,2,东方钽业,000962,3.585,东方钽业 +3.6%
