行业名称,类型,排名,股票名称,代码,数值,展示
乘用车,3日动能,3,广汽集团,601238,-0.1941747572815622,广汽集团 -0.2%
乘用车,5日趋势,1,上汽集团,600104,3.7909836065573854,上汽集团 +3.8%
乘用车,5日趋势,2,长城汽车,601633,2.783300198807148,长城汽车 +2.8%
乘用车,5日趋势,3,广汽集团,601238,1.1811023622047223,广汽集团 +1.2%
乘用车,核心中军,1,上汽集团,600104,535699368.0,上汽集团 5.4亿
乘用车,核心中军,2,海马汽车,000572,451222730.0,海马汽车 4.5亿
乘用车,核心中军,3,长安汽车,000625,434107482.0,长安汽车 4.3亿
交通运输,1日先锋,1,三羊马,001317,3.464,三羊马 +3.5%
交通运输,1日先锋,2,密尔克卫,603713,1.493,密尔克卫 +1.5%
交通运输,1日先锋,3,东方嘉盛,002889,0.938,东方嘉盛 +0.9%
交通运输,3日动能,1,密尔克卫,603713,10.398445092322639,密尔克卫 +10.4%
交通运输,3日动能,2,皖通高速,600012,5.882352941176472,皖通高速 +5.9%
交通运输,3日动能,3,东方嘉盛,002889,5.431878895814779,东方嘉盛 +5.4%
交通运输,5日趋势,1,东方嘉盛,002889,14.285714285714302,东方嘉盛 +14.3%
交通运输,5日趋势,2,三羊马,001317,13.946437594744832,三羊马 +13.9%
交通运输,5日趋势,3,密尔克卫,603713,11.732471547000124,密尔克卫 +11.7%
交通运输,核心中军,1,中国东航,600115,932867435.0,中国东航 9.3亿
交通运输,核心中军,2,海晨股份,300873,688931205.0,海晨股份 6.9亿
交通运输,核心中军,3,密尔克卫,603713,656855205.0,密尔克卫 6.6亿
产业地产,1日先锋,1,张江高科,600895,0.232,张江高科 +0.2%
产业地产,1日先锋,2,浦东金桥,600639,-1.691,浦东金桥 -1.7%
产业地产,1日先锋,3,中新集团,601512,-1.724,中新集团 -1.7%
产业地产,3日动能,1,中新集团,601512,0.7575757575757569,中新集团 +0.8%
产业地产,3日动能,2,外高桥,600648,0.48076923076922906,外高桥 +0.5%
产业地产,3日动能,3,上海临港,600848,0.39473684210526994,上海临港 +0.4%
产业地产,5日趋势,1,外高桥,600648,4.630788485607007,外高桥 +4.6%
产业地产,5日趋势,2,电子城,600658,3.7634408602150504,电子城 +3.8%
产业地产,5日趋势,3,华夏幸福,600340,2.678571428571419,华夏幸福 +2.7%
产业地产,核心中军,1,张江高科,600895,1009372714.0,张江高科 10.1亿
产业地产,核心中军,2,上海临港,600848,69444991.0,上海临港 0.7亿
产业地产,核心中军,3,华夏幸福,600340,62551417.0,华夏幸福 0.6亿
人力资源服务,1日先锋,1,北京人力,600861,-2.638,北京人力 -2.6%
人力资源服务,1日先锋,2,外服控股,600662,-2.644,外服控股 -2.6%
人力资源服务,1日先锋,3,科锐国际,300662,-2.941,科锐国际 -2.9%
人力资源服务,3日动能,1,北京人力,600861,0.23961661341853624,北京人力 +0.2%
人力资源服务,3日动能,2,科锐国际,300662,-0.05714285714286671,科锐国际 -0.1%
人力资源服务,3日动能,3,外服控股,600662,-1.4598540145985495,外服控股 -1.5%
人力资源服务,5日趋势,1,北京人力,600861,2.868852459016402,北京人力 +2.9%
人力资源服务,5日趋势,2,外服控股,600662,0.4962779156327368,外服控股 +0.5%
人力资源服务,5日趋势,3,科锐国际,300662,0.0,科锐国际 +0.0%
人力资源服务,核心中军,1,科锐国际,300662,50013352.0,科锐国际 0.5亿
人力资源服务,核心中军,2,外服控股,600662,43042770.0,外服控股 0.4亿
人力资源服务,核心中军,3,北京人力,600861,18225362.0,北京人力 0.2亿
仪器仪表,1日先锋,1,埃科光电,688610,3.477,埃科光电 +3.5%
仪器仪表,1日先锋,2,DR基康技,920879,3.061,DR基康技 +3.1%
仪器仪表,1日先锋,3,四方光电,688665,2.839,四方光电 +2.8%
仪器仪表,3日动能,1,先锋电子,002767,12.804878048780498,先锋电子 +12.8%
仪器仪表,3日动能,2,DR基康技,920879,4.431314623338278,DR基康技 +4.4%
仪器仪表,3日动能,3,C联讯,688808,3.2863849765258246,C联讯 +3.3%
仪器仪表,5日趋势,1,先锋电子,002767,11.6475558237779,先锋电子 +11.6%
仪器仪表,5日趋势,2,开发科技,920029,0.0,开发科技 +0.0%
仪器仪表,5日趋势,3,集智股份,300553,0.0,集智股份 +0.0%
仪器仪表,核心中军,1,精智达,688627,2412984027.0,精智达 24.1亿
仪器仪表,核心中军,2,精测电子,300567,2293270898.0,精测电子 22.9亿
仪器仪表,核心中军,3,C联讯,688808,2084317692.0,C联讯 20.8亿
会展服务,1日先锋,1,锋尚文化,300860,-0.304,锋尚文化 -0.3%
会展服务,1日先锋,2,兰生股份,600826,-4.416,兰生股份 -4.4%
会展服务,1日先锋,3,米奥会展,300795,-5.575,米奥会展 -5.6%
会展服务,3日动能,1,兰生股份,600826,-2.467811158798283,兰生股份 -2.5%
会展服务,3日动能,2,锋尚文化,300860,-3.0996309963099655,锋尚文化 -3.1%
会展服务,3日动能,3,米奥会展,300795,-4.157043879907619,米奥会展 -4.2%
会展服务,5日趋势,1,兰生股份,600826,3.412969283276457,兰生股份 +3.4%
会展服务,5日趋势,2,米奥会展,300795,0.0,米奥会展 +0.0%
会展服务,5日趋势,3,锋尚文化,300860,0.0,锋尚文化 +0.0%
会展服务,核心中军,1,兰生股份,600826,102545096.0,兰生股份 1.0亿
会展服务,核心中军,2,锋尚文化,300860,72576239.0,锋尚文化 0.7亿
会展服务,核心中军,3,米奥会展,300795,33275629.0,米奥会展 0.3亿
传媒,1日先锋,1,儒意电影,002739,5.989,儒意电影 +6.0%
传媒,1日先锋,2,中国电影,600977,3.446,中国电影 +3.4%
传媒,1日先锋,3,天娱数科,002354,3.321,天娱数科 +3.3%
传媒,3日动能,1,中原传媒,000719,6.814159292035393,中原传媒 +6.8%
传媒,3日动能,2,中国电影,600977,5.029154518950429,中国电影 +5.0%
传媒,3日动能,3,儒意电影,002739,3.3368091762252305,儒意电影 +3.3%
传媒,5日趋势,1,中国电影,600977,11.53250773993808,中国电影 +11.5%
传媒,5日趋势,2,欢瑞世纪,000892,9.009009009009006,欢瑞世纪 +9.0%
传媒,5日趋势,3,国旅联合,600358,7.326732673267333,国旅联合 +7.3%
传媒,核心中军,1,天娱数科,002354,3850158179.0,天娱数科 38.5亿
传媒,核心中军,2,蓝色光标,300058,2175137266.0,蓝色光标 21.8亿
传媒,核心中军,3,儒意电影,002739,1436808067.0,儒意电影 14.4亿
保险Ⅱ,1日先锋,1,中国平安,601318,-1.617,中国平安 -1.6%
保险Ⅱ,1日先锋,2,中国太保,601601,-1.797,中国太保 -1.8%
保险Ⅱ,1日先锋,3,新华保险,601336,-1.815,新华保险 -1.8%
保险Ⅱ,3日动能,1,中国平安,601318,0.7563368765331147,中国平安 +0.8%
保险Ⅱ,3日动能,2,新华保险,601336,-0.26780088216760145,新华保险 -0.3%
保险Ⅱ,3日动能,3,中国太保,601601,-0.4049949375632744,中国太保 -0.4%
保险Ⅱ,5日趋势,1,中国人寿,601628,6.280056577086279,中国人寿 +6.3%
保险Ⅱ,5日趋势,2,新华保险,601336,6.118002011397938,新华保险 +6.1%
保险Ⅱ,5日趋势,3,中国人保,601319,5.3254437869822535,中国人保 +5.3%
保险Ⅱ,核心中军,1,中国平安,601318,3454770845.0,中国平安 34.5亿
保险Ⅱ,核心中军,2,新华保险,601336,1491662734.0,新华保险 14.9亿
保险Ⅱ,核心中军,3,中国太保,601601,1316270975.0,中国太保 13.2亿
信托,1日先锋,1,陕国投Ａ,000563,-1.73,陕国投Ａ -1.7%
信托,1日先锋,2,建元信托,600816,-2.449,建元信托 -2.4%
信托,1日先锋,3,国网英大,600517,-3.106,国网英大 -3.1%
信托,3日动能,1,陕国投Ａ,000563,0.0,陕国投Ａ +0.0%
信托,3日动能,2,国网英大,600517,-1.473684210526327,国网英大 -1.5%
信托,3日动能,3,建元信托,600816,-3.238866396761131,建元信托 -3.2%
信托,5日趋势,1,陕国投Ａ,000563,2.898550724637694,陕国投Ａ +2.9%
信托,5日趋势,2,国网英大,600517,0.0,国网英大 +0.0%
信托,5日趋势,3,建元信托,600816,-2.049180327868849,建元信托 -2.0%
信托,核心中军,1,建元信托,600816,151048036.0,建元信托 1.5亿
信托,核心中军,2,国网英大,600517,108958193.0,国网英大 1.1亿
信托,核心中军,3,陕国投Ａ,000563,93177786.0,陕国投Ａ 0.9亿
元件,1日先锋,1,风华高科,000636,4.718,风华高科 +4.7%
元件,1日先锋,2,胜业电气,920128,4.01,胜业电气 +4.0%
元件,1日先锋,3,铜峰电子,600237,2.553,铜峰电子 +2.6%
元件,3日动能,1,XD奥迪威,920491,4.187020237264472,XD奥迪威 +4.2%
元件,3日动能,2,胜业电气,920128,3.809064609450341,胜业电气 +3.8%
元件,3日动能,3,三环集团,300408,-5.533063427800267,三环集团 -5.5%
元件,5日趋势,1,胜业电气,920128,0.0,胜业电气 +0.0%
元件,5日趋势,2,XD奥迪威,920491,0.0,XD奥迪威 +0.0%
元件,5日趋势,3,钧崴电子,301458,0.0,钧崴电子 +0.0%
元件,核心中军,1,三环集团,300408,7507277161.0,三环集团 75.1亿
元件,核心中军,2,江海股份,002484,5262315726.0,江海股份 52.6亿
元件,核心中军,3,风华高科,000636,4937302493.0,风华高科 49.4亿
光伏主材,1日先锋,1,隆基绿能,601012,-1.134,隆基绿能 -1.1%
光伏主材,1日先锋,2,通威股份,600438,-1.632,通威股份 -1.6%
光伏主材,1日先锋,3,弘元绿能,603185,-1.919,弘元绿能 -1.9%
光伏主材,3日动能,1,隆基绿能,601012,-4.460093896713602,隆基绿能 -4.5%
光伏主材,3日动能,2,通威股份,600438,-5.2936311000827185,通威股份 -5.3%
光伏主材,3日动能,3,弘元绿能,603185,-8.064516129032262,弘元绿能 -8.1%
光伏主材,5日趋势,1,通威股份,600438,-5.450041288191576,通威股份 -5.5%
光伏主材,5日趋势,2,隆基绿能,601012,-6.935975609756085,隆基绿能 -6.9%
光伏主材,5日趋势,3,弘元绿能,603185,-11.20431396045537,弘元绿能 -11.2%
光伏主材,核心中军,1,隆基绿能,601012,1057095839.0,隆基绿能 10.6亿
光伏主材,核心中军,2,通威股份,600438,515527341.0,通威股份 5.2亿
光伏主材,核心中军,3,弘元绿能,603185,193110577.0,弘元绿能 1.9亿
光伏发电,1日先锋,1,露笑科技,002617,8.138,露笑科技 +8.1%
光伏发电,1日先锋,2,京运通,601908,1.689,京运通 +1.7%
光伏发电,1日先锋,3,兆新股份,002256,-1.404,兆新股份 -1.4%
光伏发电,3日动能,1,露笑科技,002617,1.041666666666674,露笑科技 +1.0%
光伏发电,3日动能,2,京运通,601908,-0.9868421052631637,京运通 -1.0%
光伏发电,3日动能,3,兆新股份,002256,-2.7700831024930817,兆新股份 -2.8%
光伏发电,5日趋势,1,珈伟新能,300317,0.0,珈伟新能 +0.0%
光伏发电,5日趋势,2,新筑股份,002480,-1.553398058252431,新筑股份 -1.6%
光伏发电,5日趋势,3,芯能科技,603105,-2.2026431718061623,芯能科技 -2.2%
光伏发电,核心中军,1,露笑科技,002617,3571323277.0,露笑科技 35.7亿
光伏发电,核心中军,2,晶科科技,601778,404764563.0,晶科科技 4.0亿
光伏发电,核心中军,3,金开新能,600821,319728668.0,金开新能 3.2亿
光伏辅材,1日先锋,1,联泓新科,003022,4.185,联泓新科 +4.2%
光伏辅材,1日先锋,2,欧晶科技,001269,2.743,欧晶科技 +2.7%
光伏辅材,1日先锋,3,福斯特,603806,-0.798,福斯特 -0.8%
光伏辅材,3日动能,1,亚玛顿,002623,1.5394483643361045,亚玛顿 +1.5%
光伏辅材,3日动能,2,清源股份,603628,-1.2698412698412653,清源股份 -1.3%
光伏辅材,3日动能,3,欧晶科技,001269,-2.600364963503654,欧晶科技 -2.6%
光伏辅材,5日趋势,1,欧晶科技,001269,2.7430221366698815,欧晶科技 +2.7%
光伏辅材,5日趋势,2,亚玛顿,002623,1.3444302176696565,亚玛顿 +1.3%
光伏辅材,5日趋势,3,酉立智能,920007,0.0,酉立智能 +0.0%
光伏辅材,核心中军,1,聚和材料,688503,1676456895.0,聚和材料 16.8亿
光伏辅材,核心中军,2,金博股份,688598,933943303.0,金博股份 9.3亿
光伏辅材,核心中军,3,联泓新科,003022,865919462.0,联泓新科 8.7亿
光学光电子,1日先锋,1,实益达,002137,10.01,实益达 +10.0%
光学光电子,1日先锋,2,戈碧迦,920438,7.97,戈碧迦 +8.0%
光学光电子,1日先锋,3,木林森,002745,4.471,木林森 +4.5%
光学光电子,3日动能,1,实益达,002137,15.571284125379158,实益达 +15.6%
光学光电子,3日动能,2,爱克股份,300889,2.7865168539325857,爱克股份 +2.8%
光学光电子,3日动能,3,聚灿光电,300708,2.3514851485148425,聚灿光电 +2.4%
光学光电子,5日趋势,1,戈碧迦,920438,0.0,戈碧迦 +0.0%
光学光电子,5日趋势,2,乾照光电,300102,0.0,乾照光电 +0.0%
光学光电子,5日趋势,3,鸿利智汇,300219,0.0,鸿利智汇 +0.0%
光学光电子,核心中军,1,三安光电,600703,5748411800.0,三安光电 57.5亿
光学光电子,核心中军,2,水晶光电,002273,2733292023.0,水晶光电 27.3亿
光学光电子,核心中军,3,奥比中光-W,688322,2733079447.0,奥比中光-W 27.3亿
公交,1日先锋,1,锦江在线,600650,-2.1,锦江在线 -2.1%
公交,1日先锋,2,富临运业,002357,-2.556,富临运业 -2.6%
公交,1日先锋,3,大众交通,600611,-2.941,大众交通 -2.9%
公交,3日动能,1,申通地铁,600834,-0.14836795252225476,申通地铁 -0.1%
公交,3日动能,2,锦江在线,600650,-1.011122345803861,锦江在线 -1.0%
公交,3日动能,3,江西长运,600561,-1.9379844961240456,江西长运 -1.9%
公交,5日趋势,1,申通地铁,600834,2.2796352583586588,申通地铁 +2.3%
公交,5日趋势,2,江西长运,600561,2.2222222222222143,江西长运 +2.2%
公交,5日趋势,3,锦江在线,600650,1.556016597510368,锦江在线 +1.6%
公交,核心中军,1,大众交通,600611,84518097.0,大众交通 0.8亿
公交,核心中军,2,富临运业,002357,54236249.0,富临运业 0.5亿
公交,核心中军,3,海汽集团,603069,37687322.0,海汽集团 0.4亿
公用事业,1日先锋,1,德龙汇能,000593,6.448,德龙汇能 +6.4%
公用事业,1日先锋,2,天壕能源,300332,0.0,天壕能源 +0.0%
公用事业,1日先锋,3,长春燃气,600333,-1.282,长春燃气 -1.3%
公用事业,3日动能,1,德龙汇能,000593,15.131578947368407,德龙汇能 +15.1%
公用事业,3日动能,2,陕天然气,002267,2.976190476190488,陕天然气 +3.0%
公用事业,3日动能,3,长春燃气,600333,2.6666666666666616,长春燃气 +2.7%
公用事业,5日趋势,1,德龙汇能,000593,22.77829747427502,德龙汇能 +22.8%
公用事业,5日趋势,2,胜通能源,001331,8.19439517559417,胜通能源 +8.2%
公用事业,5日趋势,3,长春燃气,600333,7.370517928286846,长春燃气 +7.4%
公用事业,核心中军,1,德龙汇能,000593,1263732212.0,德龙汇能 12.6亿
公用事业,核心中军,2,胜通能源,001331,916707478.0,胜通能源 9.2亿
公用事业,核心中军,3,中泰股份,300435,381727622.0,中泰股份 3.8亿
其他专业工程,1日先锋,1,深桑达Ａ,000032,0.376,深桑达Ａ +0.4%
其他专业工程,1日先锋,2,永福股份,300712,-2.248,永福股份 -2.2%
其他专业工程,1日先锋,3,中国中冶,601618,-2.353,中国中冶 -2.4%
其他专业工程,3日动能,1,永福股份,300712,2.306273062730635,永福股份 +2.3%
其他专业工程,3日动能,2,中国中冶,601618,0.0,中国中冶 +0.0%
其他专业工程,3日动能,3,中国海诚,002116,-0.5830903790087438,中国海诚 -0.6%
其他专业工程,5日趋势,1,时空科技,605178,11.263446530267874,时空科技 +11.3%
其他专业工程,5日趋势,2,中国中冶,601618,2.0491803278688714,中国中冶 +2.0%
其他专业工程,5日趋势,3,中国海诚,002116,0.887573964497057,中国海诚 +0.9%
其他专业工程,核心中军,1,深桑达Ａ,000032,1299583708.0,深桑达Ａ 13.0亿
其他专业工程,核心中军,2,再升科技,603601,1233175733.0,再升科技 12.3亿
其他专业工程,核心中军,3,亚翔集成,603929,1202329906.0,亚翔集成 12.0亿
其他养殖,1日先锋,1,华英农业,002321,-1.099,华英农业 -1.1%
其他养殖,1日先锋,2,福成股份,600965,-4.779,福成股份 -4.8%
其他养殖,3日动能,1,华英农业,002321,0.0,华英农业 +0.0%
其他养殖,3日动能,2,福成股份,600965,-5.818181818181822,福成股份 -5.8%
其他养殖,5日趋势,1,华英农业,002321,7.784431137724557,华英农业 +7.8%
其他养殖,5日趋势,2,福成股份,600965,1.5686274509803866,福成股份 +1.6%
其他养殖,核心中军,1,华英农业,002321,59911353.0,华英农业 0.6亿
其他养殖,核心中军,2,福成股份,600965,12926303.0,福成股份 0.1亿
其他农产品加工,1日先锋,1,欧福蛋业,920371,-1.02,欧福蛋业 -1.0%
其他农产品加工,1日先锋,2,华资实业,600191,-1.76,华资实业 -1.8%
其他农产品加工,1日先锋,3,中粮糖业,600737,-2.145,中粮糖业 -2.1%
其他农产品加工,3日动能,1,晨光生物,300138,3.407880724174661,晨光生物 +3.4%
其他农产品加工,3日动能,2,祖名股份,003030,1.559714795008893,祖名股份 +1.6%
其他农产品加工,3日动能,3,中粮糖业,600737,-0.08424599831508006,中粮糖业 -0.1%
其他农产品加工,5日趋势,1,祖名股份,003030,10.900243309002434,祖名股份 +10.9%
其他农产品加工,5日趋势,2,中粮科技,000930,3.294117647058825,中粮科技 +3.3%
其他农产品加工,5日趋势,3,双塔食品,002481,2.902374670184704,双塔食品 +2.9%
其他农产品加工,核心中军,1,中粮糖业,600737,391264087.0,中粮糖业 3.9亿
其他农产品加工,核心中军,2,祖名股份,003030,59124903.0,祖名股份 0.6亿
其他农产品加工,核心中军,3,中粮科技,000930,59020900.0,中粮科技 0.6亿
其他化学制品,1日先锋,1,宿迁联盛,603065,9.995,宿迁联盛 +10.0%
其他化学制品,1日先锋,2,赛特新材,688398,3.441,赛特新材 +3.4%
其他化学制品,1日先锋,3,联盛化学,301212,2.585,联盛化学 +2.6%
其他化学制品,3日动能,1,先锋新材,300163,25.965996908809895,先锋新材 +26.0%
其他化学制品,3日动能,2,阿科力,603722,11.742424242424242,阿科力 +11.7%
其他化学制品,3日动能,3,宿迁联盛,603065,5.359001040582734,宿迁联盛 +5.4%
其他化学制品,5日趋势,1,丽臣实业,001218,9.066183136899376,丽臣实业 +9.1%
其他化学制品,5日趋势,2,恒兴新材,603276,4.768125408229906,恒兴新材 +4.8%
其他化学制品,5日趋势,3,肯特催化,603120,3.5426429240862145,肯特催化 +3.5%
其他化学制品,核心中军,1,和远气体,002971,1582216404.0,和远气体 15.8亿
其他化学制品,核心中军,2,宿迁联盛,603065,1350738531.0,宿迁联盛 13.5亿
其他化学制品,核心中军,3,阿科力,603722,881085542.0,阿科力 8.8亿
其他化学原料,1日先锋,1,佳先股份,920489,1.471,佳先股份 +1.5%
其他化学原料,1日先锋,2,迪尔化工,920304,0.709,迪尔化工 +0.7%
其他化学原料,1日先锋,3,兴化股份,002109,-1.838,兴化股份 -1.8%
其他化学原料,3日动能,1,兴化股份,002109,0.3759398496240518,兴化股份 +0.4%
其他化学原料,3日动能,2,迪尔化工,920304,-0.6993006993007089,迪尔化工 -0.7%
其他化学原料,3日动能,3,金能科技,603113,-2.358490566037752,金能科技 -2.4%
其他化学原料,5日趋势,1,兴化股份,002109,10.788381742738572,兴化股份 +10.8%
其他化学原料,5日趋势,2,华尔泰,001217,3.3214709371293116,华尔泰 +3.3%
其他化学原料,5日趋势,3,维远股份,600955,1.8342391304347894,维远股份 +1.8%
其他化学原料,核心中军,1,卫星化学,002648,1571117542.0,卫星化学 15.7亿
其他化学原料,核心中军,2,三孚股份,603938,1007425257.0,三孚股份 10.1亿
其他化学原料,核心中军,3,凯盛新材,301069,218037781.0,凯盛新材 2.2亿
其他医疗服务,1日先锋,1,数字人,920670,-3.286,数字人 -3.3%
其他医疗服务,1日先锋,2,诺禾致源,688315,-4.39,诺禾致源 -4.4%
其他医疗服务,1日先锋,3,润达医疗,603108,-4.609,润达医疗 -4.6%
其他医疗服务,3日动能,1,诺禾致源,688315,-2.281368821292784,诺禾致源 -2.3%
其他医疗服务,3日动能,2,润达医疗,603108,-4.301075268817211,润达医疗 -4.3%
其他医疗服务,3日动能,3,数字人,920670,-5.474452554744524,数字人 -5.5%
其他医疗服务,5日趋势,1,数字人,920670,0.0,数字人 +0.0%
其他医疗服务,5日趋势,2,润达医疗,603108,0.0,润达医疗 +0.0%
其他医疗服务,5日趋势,3,诺禾致源,688315,0.0,诺禾致源 +0.0%
其他医疗服务,核心中军,1,润达医疗,603108,124109944.0,润达医疗 1.2亿
其他医疗服务,核心中军,2,合富中国,603122,115988920.0,合富中国 1.2亿
其他医疗服务,核心中军,3,诺禾致源,688315,51095046.0,诺禾致源 0.5亿
其他家电Ⅱ,1日先锋,1,融捷健康,300247,-0.268,融捷健康 -0.3%
其他家电Ⅱ,1日先锋,2,荣泰健康,603579,-2.316,荣泰健康 -2.3%
其他家电Ⅱ,1日先锋,3,奥佳华,002614,-3.011,奥佳华 -3.0%
其他家电Ⅱ,3日动能,1,荣泰健康,603579,2.3153252480705433,荣泰健康 +2.3%
其他家电Ⅱ,3日动能,2,融捷健康,300247,-1.0638297872340274,融捷健康 -1.1%
其他家电Ⅱ,3日动能,3,奥佳华,002614,-1.0964912280701733,奥佳华 -1.1%
其他家电Ⅱ,5日趋势,1,荣泰健康,603579,9.369475545079542,荣泰健康 +9.4%
其他家电Ⅱ,5日趋势,2,奥佳华,002614,2.036199095022617,奥佳华 +2.0%
其他家电Ⅱ,5日趋势,3,融捷健康,300247,0.0,融捷健康 +0.0%
其他家电Ⅱ,核心中军,1,融捷健康,300247,53935221.0,融捷健康 0.5亿
其他家电Ⅱ,核心中军,2,荣泰健康,603579,53234228.0,荣泰健康 0.5亿
其他家电Ⅱ,核心中军,3,奥佳华,002614,25918408.0,奥佳华 0.3亿
其他小金属,1日先锋,1,云南锗业,002428,4.454,云南锗业 +4.5%
其他小金属,1日先锋,2,天工股份,920068,-1.016,天工股份 -1.0%
其他小金属,1日先锋,3,华阳新材,600281,-1.244,华阳新材 -1.2%
其他小金属,3日动能,1,云南锗业,002428,2.8999064546304965,云南锗业 +2.9%
