行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分
机械设备,5.062877227525156,3.4598506918929264,-0.19333333333333336,-4.852685774809274,-3.2698228604121304,5.6997687532180485,0.3333333333333333,2,48844348962.01,24,0.16856406721397765,领涨,左下退潮,78.1
其他化学制品,7.3545997156833005,2.1056201392669815,-1.3534375,-2.5169254575505673,-1.3986782573754186,0.2517180683988762,0.34375,1,13607258461.25,32,0.02781267671656451,领涨,左上修复,77.5
医疗设备,-1.56099261740766,2.000203215917313,2.9175,-1.0597586230125078,-1.4504649789391033,-5.4380183830469715,1.0,0,689255206.55,4,0.328481043157522,修复,右上加速,77.1
摩托车及其他,1.3212226394942979,2.9680151697238775,0.3557142857142857,-0.38567086520205907,0.25823920774350473,-1.2517877324349391,0.5714285714285714,0,1494105003.7,7,-0.002633487503000409,领涨,右上加速,77.0
快递,-0.7804105938784996,2.7063519603553954,1.0675,-0.3445194117109307,0.08283754562310452,-6.655235599275033,0.75,0,1945865233.8999999,4,0.07764677604154979,修复,右上加速,76.7
铅锌,8.573862706724386,3.871119802987779,2.1863636363636365,-4.163245334410226,-5.162218470475921,4.939289359567667,0.6363636363636364,1,18436555436.73,11,0.03336475678616857,领涨,左下退潮,75.7
面板,7.114145980599969,1.1415013175789543,-1.3930434782608696,-2.5666104803640954,-2.0904309984844938,8.579906569168628,0.2608695652173913,2,66742354700.16,23,0.3028158831258678,领涨,左下退潮,75.5
玻纤制造,24.605247420589848,2.761433103840089,-7.206666666666667,-1.211686787450017,0.5003312824483297,23.162551795068474,0.0,0,31068778925.75,6,0.23661857918823537,领涨,左下退潮,75.4
彩电,1.0432946239853653,1.7999853438747673,1.6550000000000002,-0.9284573744874902,-2.537725977125005,0.698784100229588,0.75,0,2871458518.9700003,4,0.18890373570914054,领涨,右上加速,75.3
生物制品,-1.6076690197682915,2.5346047946281076,3.5500000000000003,-0.8824041341111033,-3.029020339137556,-4.526378531023512,1.0,0,703656726.0,3,0.3839883033536968,修复,右上加速,75.3
环保设备Ⅱ,1.7999365546734536,2.58270596106712,-0.5030769230769232,-3.009804899331092,-3.8439013800251165,-2.081574433976363,0.38461538461538464,1,6671016648.72,13,0.13413464801570574,领涨,左下退潮,73.8
饲料,-2.293021042508481,1.8412176281066113,2.3776923076923078,0.6007880422952194,-1.9694147447708255,-5.795591856144422,0.8461538461538461,0,2138452449.83,13,0.34182484688611914,修复,右上加速,72.9
家用电器,0.19481000813711402,1.2912379013741713,1.8158333333333332,-2.121968190839707,-3.0872764865716995,-1.4570848566608285,0.5833333333333334,1,11247129592.39,24,0.10837052843380546,领涨,右下降温,72.9
其他运输设备,-2.682388640847833,1.2407639311024823,2.934,-0.27275642767999875,-1.4768207226573016,-5.556236037272544,1.0,0,358621289.7,5,0.3255714141395345,修复,右上加速,72.6
磷肥及磷化工,10.648334428778506,7.808556449421476,-2.3575,-3.645185825286734,-2.3961241417494117,4.0599285882697345,0.0,0,9941707590.75,8,0.04391436122765069,领涨,左上修复,71.7
其他化学原料,2.9984351234968156,2.887386687062755,-1.2,-5.851920965639989,-1.9644808786559498,-4.680292813291387,0.1,0,6859838746.639999,10,0.15913797639125282,领涨,左上修复,70.7
电子化学品Ⅱ,18.045369844776907,1.2145491766404468,-3.874285714285714,-3.125096688732343,-3.015194325209225,19.154122579823962,0.2857142857142857,0,16746545321.220001,7,0.1734782822198384,领涨,左下退潮,68.8
美容护理,-2.2737498141495873,-0.48534760774195346,3.4316666666666666,0.11939545216110847,-0.4802673029694282,-4.9191065313189615,0.8333333333333334,1,924182998.59,6,0.18686171158547182,退潮,右上加速,68.4
油气及炼化工程,3.2574937473323957,2.6242007939802554,1.305,-3.4010293080875,-5.380352481205419,1.3528672454073076,1.0,0,494907533.54,4,-0.17993759117390662,领涨,左下退潮,68.3
定制家居,-1.2194910003251531,2.462705472380041,1.0218181818181817,-1.4788942730578403,-2.283766338284876,-6.4910676037316595,0.36363636363636365,0,1398188028.76,11,0.191124611355858,修复,右上加速,67.9
机场,0.3573416014911975,-0.09069582574406931,0.186,0.3131111878719839,-1.783247858577519,-7.308904996500143,0.8,0,917262383.0,5,0.08654460031397404,走弱,右上加速,67.8
食品饮料,-2.8934953154348055,0.8802101876799555,0.9593333333333334,-2.0589981698800774,-4.083278043583338,-7.287425306838113,0.8,2,6073410710.74,30,0.15292757617098673,修复,右上加速,67.8
消费电子零部件及组装,3.4847672733151263,3.2578528449793027,-2.787777777777778,-6.511237578018525,-4.873947041708693,2.4253289246781273,0.16666666666666666,2,72176856148.38,36,-0.031470254420464694,领涨,左下退潮,67.5
卫浴制品,1.0024484117911643,1.5668071727247221,0.5966666666666667,-0.48319629939999054,-2.182168789437877,-5.4151426819535775,0.5,0,294720901.6,6,-0.1750570668570416,领涨,右上加速,66.5
调味发酵品Ⅱ,0.8533011673279948,0.837701141704002,0.643846153846154,-3.2352419998892934,-3.0965684595536835,-5.5825057269242695,0.6153846153846154,0,5915235872.0,13,0.0027183527510270533,领涨,左上修复,66.4
自然景区,-1.5943041335455728,-0.6473369864146546,1.918181818181818,-0.7040247553719126,-2.56034734678372,-7.54018767102963,1.0,1,1042123147.74,11,-0.008614476582508468,退潮,右上加速,66.1
金属包装,0.7807436834242232,2.5561731783777577,-1.3142857142857143,-3.3946422399300347,-3.5663679238843393,-3.846849160618737,0.2857142857142857,0,1911468885.08,7,0.07048614095658667,领涨,左上修复,66.1
白酒Ⅱ,-2.3674454742563245,1.1894292824690396,1.461578947368421,-0.4918494774022508,-4.536063501776832,-5.272560204750388,0.8947368421052632,0,18527835933.58,19,0.26353913317153177,修复,右上加速,64.4
复合肥,0.1432075514567369,2.3321568985022783,0.7937500000000001,-3.0454063735595893,-4.224309696655693,-4.662142828735682,0.5,0,1346004770.27,8,-0.037154735111703086,领涨,右上加速,64.3
石油石化,-0.17764293073699497,2.1732038464279166,-0.4558823529411764,-3.5515061846376983,-3.601578865260713,-5.3604528081426235,0.4117647058823529,0,8295889963.440001,17,-0.07189341390239423,修复,左上修复,63.9
肉制品,1.3288660840772515,0.9915430090512899,-1.4014285714285715,-3.35822145420408,-4.533104253745391,-3.5974813912256987,0.5714285714285714,0,1954849767.06,7,0.04313236546399102,领涨,左下退潮,63.9
建筑装饰,-1.0973866213706218,1.5964120790358693,-0.15727272727272723,-2.9669334366863476,-4.241045546864641,-3.960677011958358,0.45454545454545453,0,20976296955.809998,44,0.4246857112668325,修复,右下降温,63.7
宠物食品,-1.6305112203638952,-1.6294310945751056,4.17,1.9273376120999997,-0.9078915578389246,-6.144636926154989,1.0,0,280163399.54,1,0.6798399284294177,退潮,右上加速,63.5
造纸,-2.6193522814510115,0.6877300037737452,1.960909090909091,-1.2781877487247129,-3.1677745460800044,-6.915700180578654,0.5454545454545454,2,1649631737.93,11,-0.10510376487906181,修复,右上加速,63.4
厨卫电器,-5.545956694020756,0.4249873487364397,3.0866666666666664,-0.28973963176294193,-3.0218513965070803,-7.794803659850058,1.0,0,269110241.5,3,1.058069434489525,修复,右上加速,62.5
农林牧渔,-3.0072740138952483,-0.5956666493017732,1.9940000000000002,-0.26111740033776254,-3.847360729345528,-7.81564796968468,0.7428571428571429,2,10387788437.76,35,0.39411295373840693,退潮,右上加速,62.2
保险Ⅱ,3.4386759324452973,-0.06317996941437916,2.186,-0.8162639194240096,-4.343543536438355,-4.622772600943737,1.0,0,11097282901.0,5,-0.18546554946348282,走弱,右上加速,62.1
交通运输,-0.8470468221877766,0.9231754761502499,-0.00885245901639345,-2.0200419950323623,-3.2325161817922887,-5.766650760803804,0.5409836065573771,0,9609895889.51,61,-0.07708216122236011,修复,右上加速,61.9
诊断服务,-2.3920186960601755,0.9575040897106284,3.185,-3.835939566250013,-5.528535695272296,-7.561964640921037,1.0,0,236765749.74,2,0.24097446664843014,修复,右下降温,61.9
纺织制造,0.09376023586880056,2.3066407759907057,0.30875000000000014,-4.0305383150500145,-4.080421291854163,-4.4644945406300485,0.5,0,1047137241.46,8,-0.28664986519626423,领涨,左下退潮,61.6
零食,-4.03127438996893,0.8269207375064188,1.6566666666666667,-2.771604886990131,-2.710062241738964,-9.293434509056064,0.8888888888888888,0,915658982.82,9,-0.0911764314641792,修复,右上加速,60.2
印刷包装机械,0.5532019618385712,-0.39435395994852596,1.9775,-1.9472570537499956,-2.773960933435482,-2.288456611338796,0.75,0,928331925.49,4,-0.20554889247411823,走弱,右下降温,60.1
国防军工,2.479828678398288,0.2601313528536197,-1.3137999999999999,-2.7591560558170025,-4.676574868331562,-2.9051704961844393,0.26,1,45085650460.22,50,0.06681136226025264,领涨,右下降温,60.1
农产品加工,3.846338364514157,-5.8299466103099995,0.19999999999999996,0.8062176820000211,-2.998158570209819,-2.7603325277813617,0.75,0,1953791676.18,4,0.6076741486438257,走弱,右上加速,59.9
其他养殖,-4.886028538098803,1.8041336145821205,3.335,-2.3059822154499865,-3.973190222294154,-6.9084163885671845,1.0,0,56070626.33,2,-0.1349550301959297,修复,右上加速,59.7
水泥制造,-0.6682710206814213,0.6517597101554518,-0.30500000000000005,-1.9702645576443967,-3.6436801962218324,-5.0065632997735365,0.35714285714285715,0,2642985611.9300003,14,0.037769426648988746,修复,右上加速,59.1
医药流通,-2.6301879597469773,-0.275959734620095,2.3805555555555555,-3.316986740785155,-3.7691337924865898,-6.573741145609269,0.8888888888888888,0,2172347580.39,18,0.14372598383524426,退潮,右上加速,59.1
计算机,-0.43905587855061307,1.3950291962426922,0.23181818181818184,-4.738117345456838,-6.544271537302803,-3.110263957372428,0.38181818181818183,4,36556333423.64,55,0.06119544565212287,修复,左下退潮,58.6
医药商业,-3.164739961504829,-0.3958434594745161,2.5633333333333335,-2.9442538494814596,-4.091066487110928,-9.707488390513586,1.0,0,807029877.73,6,0.5020103139005143,退潮,右上加速,58.5
农用机械,-4.364324260450236,-0.0007471563076482113,3.1300000000000003,-4.215104233999978,-4.110455403979795,-9.141715195273125,1.0,0,263598795.42000002,3,0.6967822191043653,退潮,左上修复,58.5
涤纶,1.0247678120384112,0.643385038381402,0.81,-3.702572591444442,-4.071091765988555,-2.442654653814702,0.4444444444444444,0,1162681046.52,9,-0.14799220651530276,领涨,左下退潮,58.4
专用设备,-1.0708913083805542,0.3832022411236308,0.06906249999999993,-2.5590416919707537,-4.644618339123374,-4.043440602932858,0.4375,1,13061554194.05,32,-0.0645332898909613,修复,右下降温,58.2
非白酒,-5.093693802456622,-0.4515502555845427,2.1766666666666667,-0.7264237753189295,-3.172459356774726,-8.74134296144452,0.6666666666666666,1,1154627878.1399999,9,0.3227861369544611,退潮,右上加速,57.7
粮油加工,-2.769922231362654,0.5264439339098823,0.6316666666666667,-2.3035074708333214,-4.601716233160557,-8.890719882131703,0.8333333333333334,0,237199189.32999998,6,0.011629409916825928,修复,右上加速,57.5
冰洗,-2.5902913062339237,-2.878725823533557,1.5299999999999998,-0.4629205179265239,-2.154262860471301,-6.854135238463965,0.5714285714285714,1,2094624510.65,7,0.2623605703641061,退潮,右上加速,56.7
人力资源服务,-3.591539633984419,-1.1324098637196782,1.605,-0.9272071763624878,-2.7291827613559416,-10.450650734600108,1.0,0,117875730.0,2,0.09043258955656075,退潮,右上加速,56.7
化学原料,1.03484866291433,0.5984436170965904,-0.03645161290322576,-3.885843110770293,-5.581085516170148,-5.003080613381261,0.45161290322580644,0,16988148579.8,31,0.03961111170769338,领涨,左上修复,56.4
电商服务,-3.4563655136603972,-1.3876061402808866,3.2325,2.07901785390312,-1.9791738220908406,-7.446792766344023,0.75,0,776245119.97,4,0.4149636139236814,退潮,右上加速,56.3
银行Ⅱ,-0.1634185535122438,-1.6027712017467444,0.16043478260869568,-1.5542533474843578,-2.56199843452688,-8.606357139940501,0.6956521739130435,0,17825740149.7,23,-0.01451685024314009,退潮,右上加速,56.3
涂料,-4.790314989835594,1.5737675351642533,-2.31,0.5754006585500182,-2.8630309090042494,-8.220833308851027,0.5,0,228556800.0,2,-0.10148144711198714,修复,右上加速,56.2
轨交设备Ⅱ,3.1485425188521856,-1.3556671269928946,-0.10615384615384606,-1.635309875067914,-3.87138327260228,-2.2508081538261004,0.6153846153846154,0,3740694706.65,13,-0.08937974384014624,走弱,右上加速,55.8
商贸零售,-3.145795857123934,-0.6408328464277192,1.0286842105263159,-2.994630095793138,-4.33484624996151,-7.222056325512726,0.6842105263157895,3,5461682487.57,38,-0.038473178345165504,退潮,右上加速,54.7
房地产服务,-3.802132990246831,0.40377966579718194,0.1411111111111111,-1.5078060945371896,-3.710389215560461,-9.163094574091401,0.5555555555555556,0,663114584.26,9,-0.0024033843758232143,修复,右上加速,54.5
纺织服饰,-2.221890995652594,0.30160102400825406,-0.04235294117647058,-4.243427549145706,-4.865142679244316,-6.788390515716413,0.47058823529411764,1,4485348480.36,51,-0.13477211991847549,修复,左上修复,54.5
金融控股,0.3274667011718598,4.356589924703848,-0.0488888888888889,-4.138795845249376,-7.419480108108189,-3.3539309149743457,0.5555555555555556,0,1697487996.83,9,-0.29437741481444524,领涨,右下降温,54.5
厨房电器,-4.478755604821057,0.5506328276889101,0.05499999999999994,-3.553415162393747,-3.369256135162302,-11.302067119812298,0.5,0,230173658.38,4,0.0782470313913779,修复,右上加速,54.2
食品及饲料添加剂,-1.3925164790065188,0.7837414181166805,-0.24714285714285725,-4.532544532685135,-5.937333795414402,-8.094206456581299,0.5714285714285714,0,2803636491.51,14,0.022177196809376243,修复,左上修复,54.1
饰品,-2.0020416187021666,-0.8652049145637527,1.9809999999999999,-2.0766012940902745,-4.8371631857811686,-6.413105433258959,0.7,1,1081970894.23,10,-0.022475373332175197,退潮,右上加速,54.0
门户网站,6.646145930959372,-0.2617617351466013,-1.2249999999999999,-0.9725891303125067,-5.771979555573781,2.5879586286071454,0.25,0,1395687139.0,4,1.1415193242438808,走弱,右下降温,53.8
教育出版,-2.1570692031899354,-1.3369406287037824,1.05875,-1.8035837475027239,-4.210219874994037,-7.624665318647528,0.875,0,428113525.0,8,0.06733964148613181,退潮,右上加速,53.4
纺织服装设备,1.3307235588443305,-1.0800078657734218,-1.371111111111111,-1.9676702103670896,-3.88267694731943,-2.295948271552062,0.2222222222222222,0,3776205106.42,9,0.27857392751463705,走弱,右上加速,53.2
环保,-2.6818155674839215,0.6507008291084713,0.2444444444444444,-4.017569199593285,-5.973728391005306,-6.3489432667699575,0.4722222222222222,1,4126830101.96,36,-0.03548215495921425,修复,左下退潮,53.0
文字媒体,-3.64538863246457,6.5044100290069435,0.65,-8.031788186499988,-12.120188138881115,0.8576315586415362,1.0,0,487750730.0,1,0.12279300497243373,修复,左下退潮,52.6
照明设备Ⅱ,-0.5078849932046362,-1.733625188144926,0.604,-3.094970668640795,-4.949735740288874,-4.462309440143509,0.5,1,1346047849.98,10,0.09663697974382401,退潮,右下降温,52.4
通用设备,-1.2403995100814431,0.005817368123423594,-0.5815068493150686,-4.770185697064877,-6.078666737560723,-4.144609346214089,0.3561643835616438,3,35703540743.27,73,-0.014288420024813009,修复,左下退潮,52.1
光学光电子,3.039296309512563,-1.382936438438828,-2.0677272727272724,-2.3175669636753216,-5.867173101058054,2.9724565575824036,0.2727272727272727,1,28401502857.309998,22,0.21272452806018127,走弱,右下降温,51.8
烘焙食品,-2.9472758349870958,-1.3269386282008717,0.87875,-2.4336186201033283,-4.249381114618256,-8.60294178854546,0.75,0,590096603.85,8,0.2112913198438704,退潮,右上加速,51.7
预加工食品,-3.526646947207434,0.26366179242180454,0.04500000000000006,-3.0362776712739903,-5.225991804011631,-10.072647272207991,0.7,0,1082139583.4,10,0.07578402601600076,修复,右上加速,51.7
基建市政工程,-2.540645735334653,-0.7522611047834259,0.4358333333333333,-3.066914322739178,-5.633067369986755,-6.859062580251029,0.625,2,5618595382.02,24,-0.05397155012895627,退潮,右上加速,51.3
航运,2.043892631411507,1.2542837036555505,-1.4516666666666667,-6.638452813497942,-6.102933088115581,-2.426973938978816,0.2777777777777778,0,9001166638.5,18,-0.17325406181511926,领涨,左下退潮,51.0
产业地产,-3.105543303935154,-0.10440809224674859,-0.23899999999999996,-3.120692973839212,-5.149340237725831,-8.596304704053603,0.5,0,2535552140.0,10,0.4436886121660357,退潮,右上加速,50.9
航运港口,-2.7590035537642312,-0.44426158711039204,0.40125,-2.960578803417191,-3.894432044257967,-7.240401411962017,0.5625,0,1988780462.04,16,-0.08748599238261656,退潮,右上加速,50.8
纯碱,-1.7938447167155271,1.1287713808832904,-0.382,-4.216455531397612,-5.270419341312326,-7.575088050635703,0.4,0,770990486.48,5,-0.17564473072577313,修复,左上修复,50.6
基础化工,3.461505594181028,-0.722538157164903,-0.7489873417721519,-5.081257906184733,-6.08909855591786,-2.1574694914723636,0.2911392405063291,6,58399449063.08,79,-0.124378950941468,走弱,左下退潮,50.4
酒店餐饮,-3.378335044130576,-0.8669966797718596,0.5625,-3.203626968124995,-4.679211931834026,-9.085024178764712,0.75,0,636397679.26,4,0.2587804058273315,退潮,右上加速,50.3
工程机械整机,-1.7871811436776373,-0.14519893071421608,0.34588235294117653,-2.005276114305732,-5.921115305921343,-6.061270532903329,0.5882352941176471,0,6388506769.6,17,0.06767862881445397,退潮,右上加速,50.3
钛白粉,6.660297024247242,4.721312017477832,-3.464,-6.887694264390398,-8.10621612585346,1.9365143529588735,0.0,0,1818322908.1799998,5,-0.16709316771658234,领涨,左下退潮,50.3
房地产综合服务,-5.694780971792379,0.02744522902622748,0.99,-1.3018721094999908,-4.3951691487348565,-11.079883660020462,1.0,0,62883671.0,1,-0.15926137342689095,修复,右上加速,50.1
光伏主材,-2.5331030141971205,-0.5742972179865541,0.8133333333333334,-1.1040099139555615,-6.08106599369086,-8.572583759444719,1.0,0,2995564193.0,3,0.017857080958672,退潮,右上加速,49.9
仪器仪表,-1.4278477682685569,1.6458477796069653,-1.2037499999999999,-5.401881700158617,-5.589195197708852,-5.076501763245633,0.25,0,1329241448.9099998,8,-0.1672465845744503,修复,左下退潮,49.8
建筑材料,0.47514728181743404,-0.18961134584404415,-0.5543478260869565,-3.527736736150655,-4.666423391493302,-5.5662082947563025,0.34782608695652173,0,4229127466.26,23,-0.15040344756254154,走弱,左上修复,49.6
其他医疗服务,-7.91455767202508,1.8596049114317925,2.3066666666666666,-6.644990471851864,-7.3838849994883216,-10.584525241081465,1.0,0,450120648.0,3,0.06210473790266047,修复,左下退潮,49.0
塑料包装,4.553671808474324,-1.4681093936059046,-0.5719999999999998,-3.8838563993760067,-4.069120881309507,-1.8188898165270029,0.2,0,2146896671.83,5,-0.07059309089845411,走弱,左下退潮,48.9
通信线缆及配套,14.112344603149728,3.254368232122396,-5.08875,-11.308465018431257,-9.539672981908554,12.674837872725298,0.0,0,58875188524.05,8,-0.10155353199996964,领涨,左下退潮,48.9
文化用品,-2.6983165494676054,-1.6674897128405275,2.09,-2.187215273066645,-5.3491365661117785,-6.3185150018959195,1.0,0,376987704.13,3,0.04943410436553086,退潮,右上加速,48.6
农商行Ⅲ,-1.448055838375628,-1.2271641556282855,0.039,-1.5065265203600298,-2.9073266236696815,-8.896034297937327,0.3,0,1443487009.8899999,10,-0.07492080999459805,退潮,右上加速,48.5
大宗用纸,-5.348407479159593,0.3789157783687451,0.49000000000000005,-3.6988061582545306,-5.688005719366595,-10.679351582535768,0.7272727272727273,0,1293956281.0900002,11,0.04969364810129573,修复,右上加速,48.4
综合电商,-3.3498609243463005,1.3375655371823807,-0.9633333333333334,-4.322833131851855,-4.047838881919064,-6.590769189052514,0.0,0,229700437.5,3,-0.19146491685926226,修复,左上修复,47.5
印制电路板,13.715647804321108,-2.699994559556941,-4.1658333333333335,-2.3205835067168556,-5.514797942664684,11.218163408488536,0.16666666666666666,1,97483191691.88,24,-0.05136182205948936,走弱,左下退潮,47.1
汽车综合服务,0.5454392332295351,1.0848801527479608,-1.94,-4.5261957063000064,-5.839199199849099,-6.1261645238467,0.0,0,116107969.7,2,-0.25324747974213635,领涨,左下退潮,47.0
固废治理,-1.7029472052974857,0.2514303537912323,-0.3341176470588235,-4.2088024283916114,-5.930042196804086,-6.963697453285967,0.35294117647058826,0,4286936292.2,17,0.014321289775113932,修复,左上修复,47.0
电池化学品,3.6086280135785898,0.10333911119108323,0.9007692307692309,-8.695179239405903,-10.039914829679464,-0.20006910710682613,0.5384615384615384,1,15229045291.17,13,-0.2572037388009203,领涨,左下退潮,47.0
楼宇设备,0.2819064284100133,1.3468863123688164,-1.7627272727272727,-5.963842901309924,-6.267263882682517,-3.3228606866770094,0.18181818181818182,0,1301713020.76,11,-0.20481701060536373,领涨,左下退潮,46.8
厨房小家电,-4.1127000436670915,-0.6831491345000846,0.95375,-2.6471889947312643,-5.5293344801464865,-8.66454790957224,0.75,0,753014086.46,8,0.08374188558892226,退潮,右上加速,46.5
多元金融,-0.9043353189425877,0.915677914302034,0.33999999999999997,-4.219003177306002,-7.61481118325057,-3.4048571454152743,0.4,0,1738345145.95,10,-0.04715040478954324,修复,左下退潮,46.2
输变电设备,0.5017551908924235,1.400986223297534,-0.8117647058823529,-5.780974071679223,-7.87046874461611,0.12000163369341177,0.35294117647058826,0,10350720375.08,17,-0.22537931951120005,领涨,左下退潮,45.8
综合,-1.7153814847914968,0.7123486860969557,-1.3894117647058823,-5.054377469550875,-5.451396907066719,-7.838768858475076,0.23529411764705882,0,4294833694.88,17,-0.2103760457903887,修复,左上修复,45.6
会展服务,0.246476691998343,-9.851564129076456,2.64,-3.0512053008000306,-5.105821717101233,-10.526611483795644,1.0,0,85497714.0,1,-0.1942932407331187,走弱,左上修复,45.4
食用菌,-3.9246919726576195,0.12673421085391304,0.8949999999999999,-3.9604205325000086,-6.4095738682904635,-9.693025702566782,0.5,0,164303860.82999998,2,0.2827446982627051,修复,右上加速,45.3
其他电子Ⅱ,4.5232476867259015,0.3195894100464837,-2.784615384615385,-7.477725951243331,-8.73161661379065,4.7215820857613,0.07692307692307693,1,12585455407.529999,13,-0.08127389212262148,领涨,左下退潮,45.3
股份制银行Ⅲ,-0.8900991505937008,-2.044270641869791,-0.0011111111111111367,-2.7674262998600874,-4.602614806881899,-8.665869984053497,0.4444444444444444,0,10641790784.64,9,-0.009306804018341164,退潮,左上修复,45.1
板材,-2.897958581460953,-1.4698686778093883,1.1458823529411766,-2.827663625573229,-6.029858512703646,-8.094740339942453,0.7058823529411765,1,4273758609.88,17,-0.08998663082501157,退潮,右上加速,45.0
其他纺织,-0.9867090738507672,0.7402204411974247,-0.2327272727272727,-6.41999118296499,-6.338984800681391,-5.680852922265123,0.18181818181818182,0,833190439.84,11,-0.04122617531993833,修复,左下退潮,45.0
信托,-0.7795893801557541,1.320346331190219,0.17333333333333334,-3.760281801688903,-7.058007177011549,-4.353362955311257,0.3333333333333333,0,381481816.75,3,-0.3500623635511946,修复,右下降温,44.7
蓄电池及其他电池,0.994273754209829,2.0692782033301893,-3.2983333333333333,-8.084623664962475,-8.0927588396014,-5.011596334630298,0.16666666666666666,0,3720011479.94,6,-0.199771198552683,领涨,左下退潮,44.7
消费电子,-0.4348246385136904,1.9507134160884592,-1.7975,-7.533346911523453,-8.496588911910308,-5.130234056988659,0.25,0,449658463.76,4,-0.07322932728734288,修复,左下退潮,44.5
旅游零售Ⅱ,-2.5034748897762356,-1.2530078292380835,0.15500000000000003,-2.7331023807624977,-5.901152350380412,-9.126543006923516,0.5,0,2792803526.0,2,0.10334044458542424,退潮,右上加速,44.0
能源及重型设备,-1.1936269759870906,-0.15892998509996847,-0.9789999999999999,-4.09903331775916,-6.527025952169474,-5.592790252406199,0.275,0,14781243315.400002,40,0.20517894162062422,退潮,左下退潮,44.0
血液制品,-8.007589745255435,-3.354347571871578,2.83,-2.4576137177499957,-4.285448972098682,-12.973354380900526,1.0,0,858367956.42,4,0.21434259913447118,退潮,右上加速,43.4
洗护用品,-5.651293741308339,-2.7619881480573594,2.265,-3.671517764437482,-4.794212016441824,-11.635764942318506,1.0,0,201010079.0,4,0.0788845716049571,退潮,右上加速,43.0
