行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分,主线家族,题材层级,个体活跃分,家族强度,家族共振度,家族排名,家族内排名,题材地位
环保,1.7659577726508207,1.2274613026527559,2.0109729729729726,-0.5178665338964827,-2.0501804398725954,-0.7100929362778841,0.8513513513513513,3,7104894247.0,74,-0.08409838627061395,领涨,右下降温,59.3,环保公用,宽基主线,55.2,56.8,93.1,11,2,轮动跟随
调味发酵品Ⅱ,3.575413049871138,1.5373634808643608,0.8634666666666668,1.9355219776758803,0.03150262794080483,1.5319945227839415,0.8,0,2558692207.0,15,-0.37170873728915,领涨,右上加速,58.7,大消费,细分题材,54.5,66.8,74.6,5,32,轮动跟随
厨卫电器,3.841751561845045,1.0171325325801783,1.6016666666666666,1.4006816363888674,-1.5817761807504493,-1.4048104137562745,1.0,0,105179308.0,3,-0.525322805169994,领涨,右下降温,58.5,大消费,微型题材,54.2,66.8,74.6,5,33,轮动跟随
洗护用品,2.1957197869599674,2.534391114772385,1.30025,1.190671610698435,-1.0264296789463612,2.0391237764089354,0.75,0,120106829.0,4,-0.11035822364086911,领涨,右下降温,58.2,大消费,微型题材,53.8,66.8,74.6,5,34,轮动跟随
其他家电Ⅱ,1.857657713965925,1.282033059883002,2.0636666666666668,0.4698390644703121,-1.8817875937852557,2.27370380395302,1.0,0,103996596.0,3,-0.20960699603637534,领涨,右下降温,57.6,大消费,微型题材,53.0,66.8,74.6,5,35,轮动跟随
复合肥,1.0053095579620268,0.3993026188431657,3.1303,0.761437068830606,-1.1319193551394768,0.13809625980492068,1.0,0,1149190425.0,10,-0.010226443079448533,领涨,右下降温,56.8,资源化工,细分题材,53.9,68.6,56.3,4,10,轮动跟随
商用载货车,2.557798429219371,2.426322441034387,2.069375,-0.18263601658460304,-1.4980641549600549,2.4969840045243386,0.875,0,2167965307.0,8,-0.3155955638094091,领涨,右下降温,56.8,汽车机器人,细分题材,53.7,58.5,76.1,10,3,轮动跟随
酒店餐饮,0.46644586018647444,1.7637993018119056,1.4142,-0.008586770631158203,-2.218057056193179,-1.0047170832333863,1.0,0,529688908.0,5,-0.12756655155832652,领涨,右下降温,56.8,大消费,微型题材,51.8,66.8,74.6,5,36,轮动跟随
IT服务Ⅱ,-0.7982993957369819,3.48438383811552,-0.2221578947368421,-2.64823334917077,-0.4955107527775615,-4.640574163624778,0.48120300751879697,2,57400301723.0,133,0.019774468068424866,修复,左上修复,56.7,AI数字经济,宽基主线,57.1,61.3,45.3,9,4,修复观察
乘用车,0.8690135779261329,2.3671539310000185,1.3210000000000002,0.45334385341546657,-1.867213215616459,-1.1189342594840723,1.0,0,1324529856.0,5,-0.29362243366695395,领涨,右下降温,56.6,汽车机器人,微型题材,53.4,58.5,76.1,10,4,轮动跟随
自然景区,2.357085897454055,1.1250860555253344,1.715,0.2755898948848978,-1.1243366576215053,-0.45028037169874136,0.8333333333333334,0,915777230.0,12,-0.14467857692925779,领涨,右下降温,56.5,大消费,细分题材,51.4,66.8,74.6,5,37,轮动跟随
贸易Ⅱ,-0.3941111875871539,1.933006677738531,1.9531333333333334,-0.880343220849078,-1.3173945642121265,-2.438000728758627,0.9333333333333333,0,1445936830.0,15,-0.14915620573688604,修复,右下降温,56.3,大消费,细分题材,51.2,66.8,74.6,5,38,修复观察
多元金融,0.8598851065525936,0.6300670012230164,1.8321818181818181,-2.066823576966914,-1.4835112277361229,-1.148866464846554,1.0,0,1429533340.0,11,-0.24054456491577914,领涨,左下退潮,56.3,金融,细分题材,49.7,66.6,85.4,6,6,轮动跟随
租赁,2.19999273027686,0.5933688313438903,2.1599999999999997,-0.6163643528035667,-2.8311406688061536,2.828921053797173,1.0,0,666300430.0,3,-0.19427768423782654,领涨,右下降温,56.3,其他主题,微型题材,49.5,65.3,89.1,7,5,轮动跟随
消费电子,3.1298792147397947,3.7916326090271966,0.665,-3.2554309023575922,-1.0626629466037762,-2.1734372252812717,0.8181818181818182,0,4253894821.0,11,-0.020510074809381273,领涨,左下退潮,56.2,半导体电子,细分题材,62.7,39.4,40.0,15,1,轮动跟随
门户网站,1.5613675158048308,1.8522347207416534,0.8737777777777779,-1.8006415303418066,1.2062563608375765,-2.6005988672960556,0.7777777777777778,0,5936997498.0,9,-0.13294074511457388,领涨,左上修复,56.0,AI数字经济,细分题材,56.1,61.3,45.3,9,6,轮动跟随
传媒,2.001820706015948,4.153794137333239,0.39475,-1.0592535403090797,-0.32445835680599,-0.8900704112273616,0.675,0,18513038728.0,80,-0.23790101147524445,领涨,右上加速,56.0,AI数字经济,宽基主线,56.1,61.3,45.3,9,5,轮动跟随
