行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分,主线家族,题材层级,个体活跃分,家族强度,家族共振度,家族排名,家族内排名,题材地位
医药生物,4.150255441179322,2.9099908409522874,1.6728169642857142,8.196941622458453,10.658793001469324,4.939205439621985,0.8125,4,75873348082.0,224,0.7259942053207433,领涨,右上加速,88.8,医药医疗,宽基主线,86.5,78.8,93.6,1,1,主线核心
其他生物制品,5.063357953070276,4.22002802484984,2.174315789473684,7.008713913365883,11.041045118458426,4.3226215753377595,0.8947368421052632,0,13910832507.0,38,1.1281672957031015,领涨,右上加速,88.5,医药医疗,细分题材,86.1,78.8,93.6,1,2,主线核心
家用电器,5.082175814449608,4.415253695858348,2.968975609756098,4.950168061731253,10.130219750855506,5.2844602345752945,0.7317073170731707,5,26589826452.0,41,0.9100087416330085,领涨,右上加速,87.2,大消费,宽基主线,87.0,76.5,78.1,3,1,主线核心
医疗器械,3.3618562848817923,2.1495744369528342,2.0646595744680853,5.6772553028328065,7.854556790910783,2.2592380802426204,0.9148936170212766,1,12812105936.0,94,0.8427714014381174,领涨,右上加速,85.9,医药医疗,宽基主线,82.5,78.8,93.6,1,3,主线核心
其他饰品,3.4370435265330013,8.581435673015017,2.004,5.476494916531216,12.984208114926265,4.106318734831738,1.0,0,117655942.0,2,0.1346702940939919,领涨,右上加速,85.6,大消费,微型题材,84.7,76.5,78.1,3,2,主线核心
印刷包装机械,4.829613285076102,3.3445489649397957,2.9254166666666666,4.478999113003135,9.699870882261674,3.8041852615124716,1.0,0,2174715715.0,12,0.6703824580042923,领涨,右上加速,85.2,高端制造军工,细分题材,85.5,78.0,65.9,2,1,主线核心
农用机械,2.0134979070717303,3.2019362635201305,4.1742,9.246107567163486,12.977218647046485,4.7118996431194216,1.0,0,809783561.0,10,1.4910072521742044,领涨,右上加速,84.5,高端制造军工,细分题材,84.6,78.0,65.9,2,2,主线核心
美容护理,5.2332764519098225,6.8893238349972705,1.0334666666666665,6.120021314915625,11.913950845503972,6.026503544125417,0.6666666666666666,0,2530515580.0,15,0.8799975073523796,领涨,右上加速,83.3,大消费,细分题材,81.6,76.5,78.1,3,3,主线核心
医疗服务,5.151562126967161,2.690326443215947,1.7225454545454546,3.7835070154033756,6.238930750822269,3.9164091588755,0.8181818181818182,1,26515471739.0,44,0.3379138531707717,领涨,右下降温,82.3,医药医疗,细分题材,79.5,78.8,93.6,1,4,主线扩散
医疗设备,1.2061149389233898,2.777089585291559,1.8893720930232556,5.517152298931127,6.265967781804327,1.8423815766637874,0.8372093023255814,1,10228542042.0,43,1.7219022165258258,领涨,右上加速,81.5,医药医疗,细分题材,78.4,78.8,93.6,1,5,主线扩散
厨卫电器,0.703502252679559,6.806738664101135,2.172333333333333,2.214299317120383,9.111680825748714,2.7487898172460667,1.0,0,288804165.0,3,0.37429983570273984,领涨,右上加速,81.2,大消费,微型题材,80.7,76.5,78.1,3,4,主线扩散
清洁小家电,1.2101290974770829,2.3853274496334556,3.96775,7.485704677395,11.68392639406639,-0.9005714621330041,1.0,0,2163504896.0,8,1.2970591277314374,领涨,右上加速,81.0,大消费,细分题材,80.5,76.5,78.1,3,5,主线扩散
纺织鞋类制造,6.221448611014012,2.405779474207002,0.127,5.613215456136,5.613215456136,5.613215456136,1.0,0,86102949.0,1,2.1255838125597935,领涨,右下降温,80.9,大消费,微型题材,80.3,76.5,78.1,3,6,主线扩散
医疗美容,1.2510567233794438,4.734351976321421,0.901,7.348113064952799,9.090510345581704,-1.4695806118785626,1.0,0,20419554.0,1,-0.20369363955095443,领涨,右上加速,80.1,医药医疗,微型题材,76.5,78.8,93.6,1,6,主线扩散
国防军工,3.6663729372925946,1.729213725545102,3.6981916666666668,2.7437746305714272,5.131104277873,1.1114477406659828,0.8583333333333333,8,86726366037.0,120,0.5821220889797791,领涨,左下退潮,79.4,高端制造军工,宽基主线,77.4,78.0,65.9,2,3,主线核心
文化用品,1.7321788631987485,2.820233256605382,2.0768,6.438760962122347,8.843712195800645,1.4775530040041396,1.0,0,445810212.0,5,0.16915047798921634,领涨,右上加速,79.3,大消费,微型题材,78.1,76.5,78.1,3,8,主线扩散
冰洗,2.4753940244407615,4.962222528984725,1.8045714285714287,5.691598746835003,8.356166224602934,3.305368621769156,0.8571428571428571,0,1778933996.0,7,0.05772765924085421,领涨,右上加速,79.3,大消费,细分题材,78.1,76.5,78.1,3,7,主线扩散
诊断服务,1.7717914990204917,1.8167584162339239,1.4944,7.055163769076467,8.484235602840817,-0.2397759792458487,0.8,0,1363295418.0,5,1.2063417147544029,领涨,右上加速,78.4,医药医疗,微型题材,74.1,78.8,93.6,1,7,主线扩散
饰品,1.8378802149507711,2.9205401669028603,1.6998461538461538,4.962239429793103,7.904938465772426,1.4448908683589723,0.8461538461538461,0,2362864852.0,13,0.7975611419375455,领涨,右上加速,77.6,大消费,细分题材,77.8,76.5,78.1,3,9,轮动跟随
