行业名称,类型,排名,股票名称,代码,数值,展示
光伏主材,1日先锋,1,隆基绿能,601012,-3.108,隆基绿能 -3.1%
光伏主材,1日先锋,2,弘元绿能,603185,-3.473,弘元绿能 -3.5%
光伏主材,1日先锋,3,通威股份,600438,-3.589,通威股份 -3.6%
光伏主材,3日动能,1,弘元绿能,603185,0.6242197253433224,弘元绿能 +0.6%
光伏主材,3日动能,2,通威股份,600438,0.4987531172069959,通威股份 +0.5%
光伏主材,3日动能,3,隆基绿能,601012,-0.23419203747073736,隆基绿能 -0.2%
光伏主材,5日趋势,1,隆基绿能,601012,1.3481363996827866,隆基绿能 +1.3%
光伏主材,5日趋势,2,通威股份,600438,-1.3061224489795964,通威股份 -1.3%
光伏主材,5日趋势,3,弘元绿能,603185,-2.2437841115827584,弘元绿能 -2.2%
光伏主材,核心中军,1,隆基绿能,601012,2000344024.0,隆基绿能 20.0亿
光伏主材,核心中军,2,通威股份,600438,778984237.0,通威股份 7.8亿
光伏主材,核心中军,3,弘元绿能,603185,229112669.0,弘元绿能 2.3亿
光伏发电,1日先锋,1,*ST聆达,300125,2.29,*ST聆达 +2.3%
光伏发电,1日先锋,2,新筑股份,002480,0.0,新筑股份 +0.0%
光伏发电,1日先锋,3,芯能科技,603105,-0.287,芯能科技 -0.3%
光伏发电,3日动能,1,东方新能,002310,4.147465437788012,东方新能 +4.1%
光伏发电,3日动能,2,拓日新能,002218,1.85185185185186,拓日新能 +1.9%
光伏发电,3日动能,3,新筑股份,002480,1.547388781431347,新筑股份 +1.5%
光伏发电,5日趋势,1,露笑科技,002617,6.785317018909898,露笑科技 +6.8%
光伏发电,5日趋势,2,东方新能,002310,3.66972477064218,东方新能 +3.7%
光伏发电,5日趋势,3,太阳能,000591,2.914798206278024,太阳能 +2.9%
光伏发电,核心中军,1,露笑科技,002617,2004146004.0,露笑科技 20.0亿
光伏发电,核心中军,2,晶科科技,601778,678091131.0,晶科科技 6.8亿
光伏发电,核心中军,3,金开新能,600821,580671133.0,金开新能 5.8亿
光伏辅材,1日先锋,1,同享科技,920167,1.309,同享科技 +1.3%
光伏辅材,1日先锋,2,永臻股份,603381,-0.516,永臻股份 -0.5%
光伏辅材,1日先锋,3,酉立智能,920007,-0.643,酉立智能 -0.6%
光伏辅材,3日动能,1,赛伍技术,603212,14.824797843665749,赛伍技术 +14.8%
光伏辅材,3日动能,2,欧晶科技,001269,5.384615384615388,欧晶科技 +5.4%
光伏辅材,3日动能,3,亚玛顿,002623,2.6333113890717685,亚玛顿 +2.6%
光伏辅材,5日趋势,1,赛伍技术,603212,8.030431107354175,赛伍技术 +8.0%
光伏辅材,5日趋势,2,欧晶科技,001269,4.034171808258202,欧晶科技 +4.0%
光伏辅材,5日趋势,3,亚玛顿,002623,0.25723472668810476,亚玛顿 +0.3%
光伏辅材,核心中军,1,聚和材料,688503,2802036649.0,聚和材料 28.0亿
光伏辅材,核心中军,2,金博股份,688598,886798881.0,金博股份 8.9亿
光伏辅材,核心中军,3,帝科股份,300842,739353710.0,帝科股份 7.4亿
光学光电子,1日先锋,1,*ST恒久,002808,8.696,*ST恒久 +8.7%
光学光电子,1日先锋,2,ST长方,300301,3.958,ST长方 +4.0%
光学光电子,1日先锋,3,弘景光电,301479,1.162,弘景光电 +1.2%
光学光电子,3日动能,1,*ST恒久,002808,31.578947368421062,*ST恒久 +31.6%
光学光电子,3日动能,2,水晶光电,002273,20.992248062015516,水晶光电 +21.0%
光学光电子,3日动能,3,联创电子,002036,6.395348837209314,联创电子 +6.4%
光学光电子,5日趋势,1,*ST恒久,002808,47.058823529411754,*ST恒久 +47.1%
光学光电子,5日趋势,2,欧菲光,002456,8.22857142857143,欧菲光 +8.2%
光学光电子,5日趋势,3,水晶光电,002273,7.168360340565805,水晶光电 +7.2%
光学光电子,核心中军,1,水晶光电,002273,10513416064.0,水晶光电 105.1亿
光学光电子,核心中军,2,三安光电,600703,6189255535.0,三安光电 61.9亿
光学光电子,核心中军,3,奥比中光-W,688322,3938605810.0,奥比中光-W 39.4亿
公交,1日先锋,1,富临运业,002357,1.685,富临运业 +1.7%
公交,1日先锋,2,海汽集团,603069,0.937,海汽集团 +0.9%
公交,1日先锋,3,申通地铁,600834,0.298,申通地铁 +0.3%
公交,3日动能,1,海汽集团,603069,2.7005559968228843,海汽集团 +2.7%
公交,3日动能,2,江西长运,600561,2.3809523809523725,江西长运 +2.4%
公交,3日动能,3,锦江在线,600650,2.063983488132104,锦江在线 +2.1%
公交,5日趋势,1,江西长运,600561,0.78125,江西长运 +0.8%
公交,5日趋势,2,申通地铁,600834,-0.4431314623338123,申通地铁 -0.4%
公交,5日趋势,3,锦江在线,600650,-0.603015075376867,锦江在线 -0.6%
公交,核心中军,1,大众交通,600611,118617469.0,大众交通 1.2亿
公交,核心中军,2,富临运业,002357,85922316.0,富临运业 0.9亿
公交,核心中军,3,海汽集团,603069,81355873.0,海汽集团 0.8亿
公用事业,1日先锋,1,东方环宇,603706,3.08,东方环宇 +3.1%
公用事业,1日先锋,2,ST金鸿,000669,2.413,ST金鸿 +2.4%
公用事业,1日先锋,3,陕天然气,002267,1.973,陕天然气 +2.0%
公用事业,3日动能,1,胜通能源,001331,20.19512195121951,胜通能源 +20.2%
公用事业,3日动能,2,德龙汇能,000593,14.572864321608048,德龙汇能 +14.6%
公用事业,3日动能,3,ST金鸿,000669,10.724637681159411,ST金鸿 +10.7%
公用事业,5日趋势,1,九丰能源,605090,5.918546733079388,九丰能源 +5.9%
公用事业,5日趋势,2,成都燃气,603053,3.1914893617021267,成都燃气 +3.2%
公用事业,5日趋势,3,佛燃能源,002911,2.95918367346939,佛燃能源 +3.0%
公用事业,核心中军,1,胜通能源,001331,1211092212.0,胜通能源 12.1亿
公用事业,核心中军,2,中泰股份,300435,685513143.0,中泰股份 6.9亿
公用事业,核心中军,3,九丰能源,605090,561262810.0,九丰能源 5.6亿
其他专业工程,1日先锋,1,时空科技,605178,7.651,时空科技 +7.7%
其他专业工程,1日先锋,2,*ST天龙,300029,6.667,*ST天龙 +6.7%
其他专业工程,1日先锋,3,*ST中岩,002542,5.042,*ST中岩 +5.0%
其他专业工程,3日动能,1,时空科技,605178,15.336414997431946,时空科技 +15.3%
其他专业工程,3日动能,2,*ST中岩,002542,10.619469026548689,*ST中岩 +10.6%
其他专业工程,3日动能,3,中岩大地,003001,4.006163328197232,中岩大地 +4.0%
其他专业工程,5日趋势,1,时空科技,605178,29.998842190575424,时空科技 +30.0%
其他专业工程,5日趋势,2,*ST雅博,002323,11.99999999999999,*ST雅博 +12.0%
其他专业工程,5日趋势,3,柏诚股份,601133,9.05172413793105,柏诚股份 +9.1%
其他专业工程,核心中军,1,亚翔集成,603929,2077455177.0,亚翔集成 20.8亿
其他专业工程,核心中军,2,深桑达Ａ,000032,1550663394.0,深桑达Ａ 15.5亿
其他专业工程,核心中军,3,柏诚股份,601133,1367112335.0,柏诚股份 13.7亿
其他养殖,1日先锋,1,*ST天山,300313,3.841,*ST天山 +3.8%
其他养殖,1日先锋,2,福成股份,600965,2.612,福成股份 +2.6%
其他养殖,1日先锋,3,华英农业,002321,2.273,华英农业 +2.3%
其他养殖,3日动能,1,华英农业,002321,6.5088757396449815,华英农业 +6.5%
其他养殖,3日动能,2,福成股份,600965,6.1776061776061875,福成股份 +6.2%
其他养殖,3日动能,3,*ST天山,300313,0.0,*ST天山 +0.0%
其他养殖,5日趋势,1,华英农业,002321,7.14285714285714,华英农业 +7.1%
其他养殖,5日趋势,2,福成股份,600965,7.003891050583655,福成股份 +7.0%
其他养殖,5日趋势,3,*ST天山,300313,0.0,*ST天山 +0.0%
其他养殖,核心中军,1,华英农业,002321,81554679.0,华英农业 0.8亿
其他养殖,核心中军,2,*ST天山,300313,76974583.0,*ST天山 0.8亿
其他养殖,核心中军,3,福成股份,600965,18751378.0,福成股份 0.2亿
其他农产品加工,1日先锋,1,祖名股份,003030,10.0,祖名股份 +10.0%
其他农产品加工,1日先锋,2,双塔食品,002481,2.532,双塔食品 +2.5%
其他农产品加工,1日先锋,3,中粮科技,000930,2.059,中粮科技 +2.1%
其他农产品加工,3日动能,1,祖名股份,003030,8.826382153249268,祖名股份 +8.8%
其他农产品加工,3日动能,2,*ST广糖,000911,7.161803713527859,*ST广糖 +7.2%
其他农产品加工,3日动能,3,双塔食品,002481,6.578947368421062,双塔食品 +6.6%
其他农产品加工,5日趋势,1,*ST广糖,000911,10.684931506849328,*ST广糖 +10.7%
其他农产品加工,5日趋势,2,中粮糖业,600737,8.899082568807337,中粮糖业 +8.9%
其他农产品加工,5日趋势,3,双塔食品,002481,4.381443298969079,双塔食品 +4.4%
其他农产品加工,核心中军,1,中粮糖业,600737,793808432.0,中粮糖业 7.9亿
其他农产品加工,核心中军,2,中粮科技,000930,113968336.0,中粮科技 1.1亿
其他农产品加工,核心中军,3,双塔食品,002481,75814391.0,双塔食品 0.8亿
其他化学制品,1日先锋,1,先锋新材,300163,20.037,先锋新材 +20.0%
其他化学制品,1日先锋,2,和远气体,002971,10.0,和远气体 +10.0%
其他化学制品,1日先锋,3,隆华新材,301149,9.343,隆华新材 +9.3%
其他化学制品,3日动能,1,肯特催化,603120,24.4742268041237,肯特催化 +24.5%
其他化学制品,3日动能,2,兴欣新材,001358,20.73222647935291,兴欣新材 +20.7%
其他化学制品,3日动能,3,建业股份,603948,14.451114922813035,建业股份 +14.5%
其他化学制品,5日趋势,1,肯特催化,603120,20.450917797286515,肯特催化 +20.5%
其他化学制品,5日趋势,2,兴欣新材,001358,15.755102040816315,兴欣新材 +15.8%
其他化学制品,5日趋势,3,万盛股份,603010,14.74565357372828,万盛股份 +14.7%
其他化学制品,核心中军,1,凯美特气,002549,2147121287.0,凯美特气 21.5亿
其他化学制品,核心中军,2,元力股份,300174,1762737094.0,元力股份 17.6亿
其他化学制品,核心中军,3,和远气体,002971,1717412475.0,和远气体 17.2亿
其他化学原料,1日先锋,1,兴化股份,002109,5.138,兴化股份 +5.1%
其他化学原料,1日先锋,2,*ST柳化,600423,5.085,*ST柳化 +5.1%
其他化学原料,1日先锋,3,凯盛新材,301069,4.167,凯盛新材 +4.2%
其他化学原料,3日动能,1,*ST柳化,600423,11.711711711711704,*ST柳化 +11.7%
其他化学原料,3日动能,2,兴化股份,002109,11.297071129707103,兴化股份 +11.3%
其他化学原料,3日动能,3,华尔泰,001217,7.59345794392523,华尔泰 +7.6%
其他化学原料,5日趋势,1,*ST柳化,600423,11.711711711711704,*ST柳化 +11.7%
其他化学原料,5日趋势,2,兴化股份,002109,9.016393442622949,兴化股份 +9.0%
其他化学原料,5日趋势,3,华尔泰,001217,4.540295119182747,华尔泰 +4.5%
其他化学原料,核心中军,1,卫星化学,002648,2479336550.0,卫星化学 24.8亿
其他化学原料,核心中军,2,三孚股份,603938,2078527234.0,三孚股份 20.8亿
其他化学原料,核心中军,3,凯盛新材,301069,519477148.0,凯盛新材 5.2亿
其他医疗服务,1日先锋,1,*ST生物,000504,4.324,*ST生物 +4.3%
其他医疗服务,1日先锋,2,合富中国,603122,1.932,合富中国 +1.9%
其他医疗服务,1日先锋,3,润达医疗,603108,-0.853,润达医疗 -0.9%
其他医疗服务,3日动能,1,*ST生物,000504,4.183535762483115,*ST生物 +4.2%
其他医疗服务,3日动能,2,合富中国,603122,3.5682426404995304,合富中国 +3.6%
其他医疗服务,3日动能,3,润达医疗,603108,1.0869565217391353,润达医疗 +1.1%
其他医疗服务,5日趋势,1,*ST生物,000504,2.659574468085113,*ST生物 +2.7%
其他医疗服务,5日趋势,2,合富中国,603122,1.3973799126637543,合富中国 +1.4%
其他医疗服务,5日趋势,3,数字人,920670,0.0,数字人 +0.0%
其他医疗服务,核心中军,1,合富中国,603122,247382169.0,合富中国 2.5亿
其他医疗服务,核心中军,2,润达医疗,603108,202968914.0,润达医疗 2.0亿
其他医疗服务,核心中军,3,诺禾致源,688315,62507884.0,诺禾致源 0.6亿
其他家电Ⅱ,1日先锋,1,荣泰健康,603579,3.657,荣泰健康 +3.7%
其他家电Ⅱ,1日先锋,2,奥佳华,002614,0.22,奥佳华 +0.2%
其他家电Ⅱ,1日先锋,3,融捷健康,300247,-0.792,融捷健康 -0.8%
其他家电Ⅱ,3日动能,1,荣泰健康,603579,6.705882352941184,荣泰健康 +6.7%
其他家电Ⅱ,3日动能,2,奥佳华,002614,2.0134228187919323,奥佳华 +2.0%
其他家电Ⅱ,3日动能,3,融捷健康,300247,0.0,融捷健康 +0.0%
其他家电Ⅱ,5日趋势,1,荣泰健康,603579,4.192992533027007,荣泰健康 +4.2%
其他家电Ⅱ,5日趋势,2,奥佳华,002614,2.0134228187919323,奥佳华 +2.0%
其他家电Ⅱ,5日趋势,3,融捷健康,300247,0.0,融捷健康 +0.0%
其他家电Ⅱ,核心中军,1,荣泰健康,603579,78818802.0,荣泰健康 0.8亿
其他家电Ⅱ,核心中军,2,融捷健康,300247,45515199.0,融捷健康 0.5亿
其他家电Ⅱ,核心中军,3,奥佳华,002614,34429269.0,奥佳华 0.3亿
