行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分,主线家族,题材层级,个体活跃分,家族强度,家族共振度,家族排名,家族内排名,题材地位
医疗服务,5.129274911512671,3.5270358171338376,-1.841022727272727,0.3127526472542774,2.0474860546114693,4.426781445284944,0.2727272727272727,0,31084572729.0,44,0.7037831635420342,领涨,左下退潮,71.4,医药医疗,细分题材,72.0,75.3,44.6,3,6,主线扩散
其他饰品,2.3870203412155333,5.9293678385773445,-0.912,7.763280420118401,9.457466824016825,0.9842722561656858,0.0,0,113473811.0,2,0.13990448771060593,领涨,右上加速,69.8,大消费,微型题材,70.1,80.4,48.9,1,14,轮动跟随
定制家居,0.7048128938084967,2.780637582386578,0.1155625,2.2707045595344866,1.9820131242789696,-0.18675836539512325,0.5625,0,1726854336.0,16,0.22081438559785838,领涨,右下降温,69.5,大消费,细分题材,69.7,80.4,48.9,1,15,轮动跟随
动物保健Ⅲ,5.419232111523435,1.105946318199346,-0.5850769230769232,2.463517363151335,1.91483937332948,3.257694310782755,0.5384615384615384,0,1497913916.0,13,0.026616767115853923,领涨,左下退潮,69.4,农业养殖,细分题材,67.4,77.2,54.9,2,5,主线扩散
非白酒,-2.1076656159918197,3.0118087614410634,1.033111111111111,2.4681794562636084,3.855165013897599,-3.5079102211358126,0.7777777777777778,0,908901572.0,9,0.03518310571851213,修复,右上加速,68.9,大消费,细分题材,68.8,80.4,48.9,1,16,修复观察
涤纶,2.0977054996377995,-0.0213307739610209,3.3342,4.574343054016272,3.5027258395176952,1.1049700462874457,0.9,2,1498521963.0,10,0.198214454961122,走弱,右下降温,68.7,资源化工,细分题材,73.4,69.8,33.2,5,3,高位降温
文化用品,0.5402025890330897,1.2692868473711647,0.3822,4.446308373028418,2.6270855519748393,-2.5454900527590807,0.6,0,507797895.0,5,0.3686658295232701,领涨,右上加速,68.6,大消费,微型题材,68.4,80.4,48.9,1,17,轮动跟随
农用机械,-0.16182940473863003,1.3878034455801778,1.4942,5.158815840613751,4.307485821565549,-0.7905556771649169,0.7,0,649031648.0,10,1.5332805850747562,修复,右上加速,68.2,高端制造军工,细分题材,73.6,70.2,25.5,4,1,修复观察
其他专业工程,7.957701193499958,6.888772315473184,-1.8304000000000002,0.5156634507369917,3.0478641763668435,1.2852854214996379,0.45,0,11729105323.0,20,0.05283389483520562,领涨,左下退潮,68.1,地产基建,细分题材,76.8,54.5,30.2,9,1,轮动跟随
宠物食品,0.9637373816330538,3.8114380369597396,-1.4889999999999999,0.42216703677673273,1.8585344143321914,-3.8359243588540926,0.25,0,401463485.0,4,0.8094652447087209,领涨,左上修复,68.1,大消费,微型题材,67.7,80.4,48.9,1,18,轮动跟随
医疗设备,0.21618530871725383,2.564147540097441,-0.7759069767441862,1.33887712544698,1.3647370334590292,-0.35597618455828206,0.3488372093023256,0,11472100978.0,43,3.1229595952367166,领涨,左下退潮,67.3,医药医疗,细分题材,66.4,75.3,44.6,3,7,主线扩散
印刷包装机械,4.658541680480254,2.439634592651592,-0.7609166666666667,4.51511955023014,6.1555784151785975,1.2572067986691415,0.16666666666666666,0,1848917978.0,12,0.522382296539599,领涨,右上加速,66.9,高端制造军工,细分题材,71.8,70.2,25.5,4,2,轮动跟随
创业板指数,4.05731768810876,2.1551001353738726,-1.2138946991404012,0.9321209242604489,0.9321209242604489,0.9321209242604489,0.32449856733524357,7,895077174866.0,1396,3.757756136695586,领涨,左下退潮,66.8,市场指数,指数参考,74.3,64.7,16.2,6,1,指数参考
白色家电,2.39100488281514,3.040231927853478,-0.4566666666666666,-2.038217467668335,1.20100370474161,-0.5143835066021785,0.3333333333333333,0,7234884218.0,3,0.20239252346000258,领涨,左下退潮,66.7,大消费,微型题材,65.8,80.4,48.9,1,19,轮动跟随
纺织服饰,-0.6181458772893408,-0.030348252470249453,1.1625245901639345,3.883104795469916,1.8177059574969734,-1.9950631925964357,0.6557377049180327,3,6874221445.0,61,0.2660251856121567,退潮,右上加速,66.3,大消费,宽基主线,65.2,80.4,48.9,1,20,退潮防守
通用设备,0.8089729882636417,0.6226238901198975,0.6566627218934911,4.44249219455517,1.6735316691681268,-2.3776965821259433,0.5088757396449705,7,88551631820.0,169,0.8869549127932121,领涨,右上加速,66.3,高端制造军工,宽基主线,71.0,70.2,25.5,4,3,轮动跟随
食用菌,-1.927664504575836,-0.3405287903118657,2.91425,5.329823757620256,2.8292958482108332,-2.0074846169459093,1.0,0,672801707.0,4,2.0311327899727996,退潮,右上加速,66.2,农业养殖,微型题材,62.9,77.2,54.9,2,6,主线扩散
纺织制造,1.743853975961222,0.14927556255922694,2.2348749999999997,5.593789869423982,2.699848450498199,1.3095245374420417,0.625,0,1727392589.0,8,0.12600594951924426,领涨,右下降温,66.2,大消费,细分题材,65.1,80.4,48.9,1,21,轮动跟随
印染,-0.8583807633749924,-0.23821769360653489,6.039,8.314669149908017,4.02669340512114,0.2658654390478521,0.75,2,559435008.0,4,0.8402306693280737,退潮,右上加速,66.1,资源化工,微型题材,69.8,69.8,33.2,5,4,退潮防守
其他运输设备,-0.5902467195457062,2.760666181827118,-0.3508571428571428,0.7393528496939528,2.077402753092028,-1.5197020418267426,0.5714285714285714,0,519285026.0,7,0.5703334777056073,修复,左上修复,65.4,高端制造军工,细分题材,69.8,70.2,25.5,4,4,修复观察
厨房小家电,-1.5300383268334645,1.3749792376084808,1.4238000000000002,4.022818287169194,2.683604339234935,-3.979668086964727,0.7,0,626553605.0,10,-0.0123647259394849,修复,右上加速,65.2,大消费,细分题材,63.6,80.4,48.9,1,22,修复观察
粮油加工,-1.5254952261572547,0.49667954916723533,1.0834285714285714,2.467099437181397,1.6105990118754798,-1.6248260976500117,0.8571428571428571,0,498048023.0,7,0.7094811763593256,修复,右上加速,64.8,大消费,细分题材,63.1,80.4,48.9,1,23,修复观察
电子,20.428745510926337,7.875418140250705,-5.461057142857142,-1.743614981885333,0.997879387570122,13.068715058539082,0.08,2,575997567672.0,175,1.1603623023860252,领涨,左下退潮,64.8,半导体电子,宽基主线,76.9,49.2,6.1,11,1,轮动跟随
人力资源服务,-2.385065730518613,1.8728141950069663,0.40700000000000003,1.3670228347165914,0.7950424293953651,-3.2365016365070054,1.0,0,164819621.0,3,0.43936928303346456,修复,右上加速,64.7,大消费,微型题材,63.0,80.4,48.9,1,24,修复观察
摩托车及其他,2.4009843966974027,3.7845730041404457,-0.014333333333333309,1.8449853502448432,2.611711251218418,0.7069874046776281,0.4444444444444444,0,1541144660.0,9,0.047652862776147664,领涨,左下退潮,64.2,汽车机器人,细分题材,70.9,55.0,32.8,8,1,轮动跟随
涂料,-3.3333944491547958,4.874497705620993,1.6644999999999999,3.541475285451501,1.4834611081385507,-3.2530590307829788,1.0,0,295120933.0,2,0.25552015736175004,修复,右上加速,64.1,资源化工,微型题材,66.9,69.8,33.2,5,6,修复观察
其他化学制品,6.216873596481037,-0.4306990757410025,0.3025949367088608,3.589934489668134,1.4317189399810637,2.404398914739203,0.46835443037974683,2,24415992849.0,79,0.5329406492068391,走弱,左下退潮,64.1,资源化工,细分题材,66.9,69.8,33.2,5,5,高位降温
自然景区,0.004710710821187458,1.3928464666403642,-0.01808333333333334,1.884721510101972,1.7622745993416622,-0.9565583362244556,0.5833333333333334,0,938072820.0,12,-0.04594356372070407,领涨,右上加速,64.0,大消费,细分题材,62.0,80.4,48.9,1,25,轮动跟随
跨境物流,-3.0961885816526595,1.6210252563830458,1.5313846153846156,4.774552727462145,2.4200606666050506,-4.458697692333679,0.7692307692307693,0,1143021377.0,13,0.3900347048462267,修复,右上加速,63.9,交通物流,细分题材,64.1,63.6,63.3,7,2,修复观察
清洁小家电,-0.2918249458239856,0.326922438436819,0.64,5.042489434409991,3.068437353839859,-4.1010937988482095,0.375,0,1468775341.0,8,0.8617434702798155,修复,右上加速,63.8,大消费,细分题材,61.7,80.4,48.9,1,26,修复观察
国防军工,3.988465292428438,2.1717085683555597,-2.186558333333333,2.731497014280948,0.6411150982161828,-2.5461707199201045,0.125,2,78221745660.0,120,0.5483407114684185,领涨,左上修复,63.7,高端制造军工,宽基主线,67.4,70.2,25.5,4,5,轮动跟随
零食,-2.700494477692876,1.7705052271617572,1.7466363636363638,2.26270166706235,0.529742812457501,-3.330179717653392,0.9090909090909091,0,1649055216.0,11,0.5900052559406848,修复,右下降温,63.6,大消费,细分题材,61.4,80.4,48.9,1,27,修复观察
化学原料,2.2054350031191015,-0.12310664872919148,0.21262499999999998,4.266732584770838,1.086061488951784,0.15330640517503547,0.6875,1,18670390871.0,32,0.06969975683525353,走弱,右下降温,62.4,资源化工,细分题材,64.6,69.8,33.2,5,7,高位降温
交通运输,-0.46329533191682426,1.03069036994359,0.6804153846153845,2.130672995872529,0.39527410292201637,-2.4044544619249764,0.6153846153846154,1,11252326742.0,65,0.10044760978818346,修复,右下降温,61.7,交通物流,宽基主线,61.0,63.6,63.3,7,3,修复观察
超市,-1.7034218527243035,0.6407739442639312,0.8471428571428571,4.210534653753162,1.6692172108930592,-2.7156729212112207,0.5714285714285714,0,2675142682.0,7,0.36676053871398206,修复,右上加速,61.5,大消费,细分题材,58.5,80.4,48.9,1,28,修复观察
综合电商,-0.7516864963579099,2.3697703908129015,0.3496666666666666,4.194172727780177,1.8145630567625304,-1.4453778017660124,0.3333333333333333,0,289039865.0,3,-0.03472451066111515,修复,右上加速,61.4,大消费,微型题材,58.4,80.4,48.9,1,29,修复观察
视频媒体,4.509123536704244,2.3219906697390402,-0.134,2.186885839999997,2.186885839999997,2.186885839999997,0.0,0,300763090.0,1,4.128433394058333,领涨,左下退潮,60.5,AI数字经济,微型题材,68.4,51.2,20.8,10,1,轮动跟随
血液制品,-5.652400352135857,1.0932706365140998,1.0715000000000001,2.274161456469548,1.2772849773371897,-7.367996262168952,1.0,0,877412830.0,6,0.1904883772535373,修复,右上加速,60.3,医药医疗,细分题材,56.7,75.3,44.6,3,8,主线扩散
专用设备,0.9154667749721842,1.9141248434790137,-1.3918021978021977,2.0338910698276536,0.5715165479821982,-3.544659450369303,0.3626373626373626,0,38110513649.0,91,0.8855825479189434,领涨,左上修复,60.0,高端制造军工,宽基主线,62.3,70.2,25.5,4,6,轮动跟随
工程机械,3.834250627194624,-2.9432056639871047,1.3952307692307693,6.458699133294332,2.905391191865525,-0.1859029112797228,0.46153846153846156,1,3878016031.0,13,0.8196604347656604,走弱,右上加速,59.9,高端制造军工,细分题材,62.1,70.2,25.5,4,7,高位降温
彩电,2.7172558708578194,3.720707889963062,-0.75025,1.3937505432312536,-0.9247925939016022,-2.400018868100229,0.25,0,2635562811.0,4,0.09288620759141564,领涨,左上修复,59.6,大消费,微型题材,55.9,80.4,48.9,1,30,轮动跟随
地面兵装Ⅱ,2.3655055228206803,0.30857419484261367,-0.12350000000000001,5.564822609876874,1.017855547614177,-0.820818305042248,0.4166666666666667,1,5206167749.0,12,-0.020255221328940087,领涨,右上加速,59.5,高端制造军工,细分题材,61.6,70.2,25.5,4,8,轮动跟随
其他小金属,9.667922692031242,1.5250290773932853,-1.8742666666666667,-0.08620021524714527,1.144784632694651,5.5517942111022345,0.2,0,25932211788.0,15,-0.15627173764684732,领涨,左下退潮,59.4,资源化工,细分题材,60.4,69.8,33.2,5,9,轮动跟随
石油石化,0.47383247242567633,1.0048353647962627,0.5192941176470588,3.128648312474702,0.7563013306820965,-0.4026551781736831,0.7647058823529411,0,8399711823.0,17,-0.05441611163992044,领涨,右下降温,59.4,资源化工,宽基主线,60.5,69.8,33.2,5,8,轮动跟随
其他农产品加工,-3.708560353469696,-0.7574599578062619,0.4291666666666667,4.3355177648841225,1.6592763579533543,-6.505346108596354,0.6666666666666666,1,1367485969.0,12,0.26681170341321825,退潮,右上加速,59.2,农业养殖,细分题材,53.2,77.2,54.9,2,7,主线扩散
工程机械整机,-1.5587869049702254,0.10183164045441188,1.5935454545454546,1.471539094496488,0.8426193097700097,-3.893892839707147,0.6363636363636364,3,8623241302.0,22,0.29401094925104054,修复,左上修复,59.1,高端制造军工,细分题材,61.0,70.2,25.5,4,9,修复观察
家居用品,-3.921121017546966,-0.29056063187400466,1.4722777777777778,4.464187938791708,1.0117081629569702,-5.606839597670776,0.6944444444444444,1,3826069514.0,36,0.48374627035992757,退潮,右上加速,59.0,大消费,细分题材,55.0,80.4,48.9,1,31,退潮防守
教育出版,-1.8889421629730885,-0.019546096392454526,0.9756,1.2305648326888852,0.458343697387642,-3.7526389952386996,0.8,0,656391050.0,10,0.5262438708896422,退潮,左上修复,58.7,大消费,细分题材,54.7,80.4,48.9,1,32,退潮防守
诊断服务,0.40007784281961306,0.22619993989850948,-0.8093999999999999,3.5876508287126407,1.1310569998224995,-1.3990242551120802,0.2,0,1471074437.0,5,1.9629923802339464,领涨,右上加速,58.5,医药医疗,微型题材,56.2,75.3,44.6,3,9,轮动跟随
仪器仪表,1.5841289425319853,2.011202004988721,-2.6383125,3.3785964805650215,0.14511353564996554,-2.412964351251101,0.203125,0,25669555317.0,64,2.9197043307820656,领涨,右上加速,58.0,高端制造军工,细分题材,59.4,70.2,25.5,4,10,轮动跟随
建筑装饰,0.2070004379758202,1.3597804214710276,-0.3458846153846154,2.1919310124431712,0.4965688067695595,-2.379926984107694,0.4230769230769231,1,20651875621.0,78,0.22711928218754363,领涨,右下降温,57.3,地产基建,宽基主线,61.8,54.5,30.2,9,2,轮动跟随
基础化工,3.459553423524819,-2.1586550554515,0.33114569536423843,4.080392745340222,0.5927925446755689,-1.1996754160884304,0.46357615894039733,9,111837257556.0,151,0.5290008351337261,走弱,右下降温,57.2,资源化工,宽基主线,57.4,69.8,33.2,5,10,高位降温
食品饮料,-1.9869299904954596,1.197444837472414,0.31074358974358973,1.0317907756589362,0.4475468503489122,-2.9850580552153616,0.5641025641025641,0,5807143746.0,39,0.03474863129274497,修复,右下降温,57.2,大消费,宽基主线,52.5,80.4,48.9,1,33,修复观察
科创板指数,3.1396385405381593,1.7668241284059467,-2.5492734761120266,-1.1791885063705654,-1.1791885063705654,-1.1791885063705654,0.23887973640856672,1,575071958655.0,607,3.8109001277547145,领涨,左下退潮,56.8,市场指数,指数参考,60.5,64.7,16.2,6,2,指数参考
大宗用纸,-3.959616190162507,0.9698035285068097,1.3976363636363638,2.0913770947749155,0.3831069550199073,-5.410213336450731,0.9090909090909091,0,1285171935.0,11,0.05745770892715418,修复,右上加速,56.4,大消费,细分题材,51.5,80.4,48.9,1,34,修复观察
游戏Ⅱ,3.123548633149587,4.439835238503112,-0.6762400000000001,0.8127198932990742,0.09991902072108427,2.5520097682318,0.28,0,16695128094.0,25,0.4772031567222006,领涨,左下退潮,56.4,AI数字经济,细分题材,62.6,51.2,20.8,10,2,轮动跟随
烘焙食品,-2.329094478793129,-0.07240935627947802,1.2389999999999999,2.1441342548670805,0.4025696316921845,-4.4578553363236235,0.7777777777777778,0,644690149.0,9,0.32347074228082073,退潮,右上加速,56.3,大消费,细分题材,51.3,80.4,48.9,1,35,退潮防守
粮食种植,-7.364840420533451,-1.0705222976237356,1.7145000000000001,3.0006171353392785,4.573437589002083,-11.62686171719416,1.0,0,434263885.0,2,-0.13548402210124466,退潮,右上加速,56.2,农业养殖,微型题材,49.0,77.2,54.9,2,8,主线扩散
产业地产,-1.0835730499644296,1.2415403203234718,0.45119999999999993,3.296475666959142,2.1798584906745466,-2.8812313047422378,0.5,0,2157220331.0,10,0.034393119034013875,修复,右上加速,56.0,地产基建,细分题材,59.9,54.5,30.2,9,3,修复观察
面板,7.645618849856707,1.25112828100845,-2.802692307692308,2.195192411079372,0.46224404515564643,-1.4653897719308695,0.1794871794871795,1,96225912931.0,39,0.4445455957460176,领涨,左上修复,56.0,半导体电子,细分题材,64.6,49.2,6.1,11,2,轮动跟随
商贸零售,-1.232151728662212,0.8849221636083936,-0.3896976744186046,2.4793113677543444,0.5345703023494686,-3.387696881625013,0.27906976744186046,0,7087065682.0,43,0.23439212495349349,修复,右上加速,55.5,大消费,宽基主线,50.2,80.4,48.9,1,36,修复观察
洗护用品,-3.6070560487471255,-0.3180019872622264,1.00275,1.9089547974087129,1.5857085098249124,-6.033086929069409,1.0,0,160918836.0,4,-0.09594081047887193,退潮,右上加速,55.4,大消费,微型题材,50.0,80.4,48.9,1,37,退潮防守
社会服务,-3.418053188732665,1.4270550143974283,-0.9929555555555556,1.682601977126641,0.16657903037566868,-7.180176549180251,0.3333333333333333,0,8668729130.0,45,1.1274913100879003,修复,右上加速,55.1,大消费,宽基主线,49.6,80.4,48.9,1,38,修复观察
多业态零售,-2.3235893950186735,-0.5862863059493808,0.36000000000000004,2.6645431085137172,1.815644487710144,-4.639061946886591,0.6666666666666666,0,1378673739.0,15,-0.04477434949398362,退潮,右上加速,55.0,大消费,细分题材,49.5,80.4,48.9,1,39,退潮防守
其他家电Ⅱ,-2.452595906764824,-2.1409609036488995,1.0283333333333333,3.4971500359441965,2.2750344714040027,-6.6233695777188295,0.6666666666666666,0,158763270.0,3,0.25269679518501187,退潮,右上加速,54.6,大消费,微型题材,49.0,80.4,48.9,1,40,退潮防守
楼宇设备,1.1141917832580746,-1.1281691728563266,1.6103999999999998,4.664068945181321,0.9786644863957417,-0.6050966849596051,0.4,2,1711023692.0,15,0.045202037810893936,走弱,右下降温,54.4,高端制造军工,细分题材,54.4,70.2,25.5,4,11,高位降温
民爆制品,-1.3370327630844627,0.9567712334303479,0.5874615384615384,5.2347755425466325,2.2054839312475982,-3.0666371334643006,0.5384615384615384,0,3063299434.0,13,0.010840109098537942,修复,右上加速,54.3,其他主题,细分题材,58.7,48.7,32.9,12,1,修复观察
医药流通,-1.804073992418657,-0.8926992103719847,1.1306363636363637,1.7949555754095181,0.7107182442215976,-3.361822622948041,0.8181818181818182,0,2277915106.0,22,0.09828121739790152,退潮,右下降温,54.1,医药医疗,细分题材,50.1,75.3,44.6,3,10,退潮防守
机场,-0.21029814223403331,2.1633453141685917,-0.12080000000000002,0.7714527127160142,-1.100673692579468,-3.7750202584525994,0.4,0,884299801.0,5,0.023680356932527014,修复,左下退潮,53.9,交通物流,微型题材,50.2,63.6,63.3,7,4,修复观察
医药商业,-2.4381353254757507,-0.5590313733745829,0.848625,1.8919769664940578,0.4455767663312127,-2.914346821449365,0.75,0,1081231110.0,8,0.6602407394432219,退潮,右下降温,53.8,医药医疗,细分题材,49.7,75.3,44.6,3,11,退潮防守
机械设备,5.354886113474449,-0.09875579416495957,-2.1384301075268817,2.210806190549941,-1.5538628802477583,-0.15750251510889823,0.3225806451612903,2,88752537559.0,93,0.6363946479059326,走弱,左下退潮,53.8,高端制造军工,宽基主线,53.6,70.2,25.5,4,12,高位降温
轨交设备Ⅱ,2.872040044652143,-0.3180347272629869,-0.67140625,2.0281946551371277,0.35894552069952734,-2.345799502216306,0.375,0,8234854225.0,32,0.7369143086237999,走弱,左上修复,53.7,高端制造军工,细分题材,53.5,70.2,25.5,4,13,高位降温
制冷空调设备,4.464913188270188,1.2019210598446093,-0.8341666666666667,1.6416689093948333,-1.2398075161450972,3.048905338526864,0.3333333333333333,0,8702376680.0,18,0.42954314639493907,领涨,左下退潮,53.6,高端制造军工,细分题材,53.4,70.2,25.5,4,14,轮动跟随
预加工食品,-2.0986342086488867,0.8566109175509271,0.12809090909090906,1.8803440252894266,0.8977549211836022,-3.0436453410643383,0.2727272727272727,0,948383816.0,11,-0.055867033457005166,修复,右上加速,53.3,大消费,细分题材,47.2,80.4,48.9,1,41,修复观察
房地产服务,-1.7812377552010112,2.443343664474566,-0.5959,2.4346656850986914,0.8946337589248232,-3.006989115027403,0.3,0,901340702.0,10,0.2437671511364745,修复,右上加速,53.1,地产基建,细分题材,55.9,54.5,30.2,9,4,修复观察
水泥制造,-0.6802622449432342,1.2240343510675513,0.5605714285714285,1.642164480213415,-0.8124668205093943,-3.6638695997965987,0.6428571428571429,1,2675700201.0,14,-0.02039909067057255,修复,右下降温,53.1,地产基建,细分题材,55.9,54.5,30.2,9,5,修复观察
环保,-0.6728172860537914,0.4196523574869659,-0.28517333333333333,2.793156675855646,0.7837485617532503,-2.807339247399765,0.4533333333333333,1,8015322970.0,75,0.5863806459929055,修复,右上加速,53.0,环保公用,宽基主线,60.6,39.6,22.5,14,1,修复观察
餐饮,-3.0604378064617914,-0.28047698220568335,1.2089999999999999,2.969011071975003,0.6522852921913458,-3.887349996646694,0.75,0,143558778.0,4,-0.11852966065583426,退潮,右下降温,52.9,大消费,微型题材,46.6,80.4,48.9,1,42,退潮防守
油服工程,-3.4601341642214507,1.1904011644939123,-0.000999999999999994,2.214737467403727,2.041798308787879,-5.5591010948568,0.625,0,1370960715.0,8,-0.019457582847839383,修复,右上加速,52.8,地产基建,细分题材,55.5,54.5,30.2,9,6,修复观察
光学光电子,4.530290097718289,2.541156787872081,-3.7081964285714286,1.5493742027982371,-0.05359389607354492,-5.089124641886523,0.125,0,58058209113.0,56,0.852333371437259,领涨,左上修复,52.8,半导体电子,细分题材,60.2,49.2,6.1,11,3,轮动跟随
