行业名称,相对强弱,动量,1日涨幅,3日涨幅,5日涨幅,10日涨幅,上涨占比,涨停数,成交额,成分数,成交额变化,阶段,方向,活跃分,主线家族,题材层级,个体活跃分,家族强度,家族共振度,家族排名,家族内排名,题材地位
农林牧渔,3.237691529562769,2.8435179389411385,2.570227272727273,0.6153600676600535,-0.45530599936873806,5.480988465662295,0.9772727272727273,1,10574932803.0,44,-0.028995332945981223,领涨,右下降温,77.2,农业养殖,宽基主线,74.8,72.7,87.7,3,4,主线扩散
房地产,1.309575301121546,3.5078191981318985,2.655777777777778,3.4141011136362254,0.5023270810376124,2.1774423574197233,0.8571428571428571,4,18313161312.0,63,0.27267335399926296,领涨,右上加速,77.1,地产基建,宽基主线,76.8,70.9,75.4,4,2,主线扩散
血液制品,1.0602947320300278,5.853964199565667,2.3601666666666667,1.5561574893187657,-1.1055753401336466,5.569356905596323,1.0,0,886384159.0,6,0.12863752806323792,领涨,右下降温,76.7,医药医疗,细分题材,73.5,74.8,88.0,2,3,主线扩散
医药生物,4.994040903242432,2.317161293945315,2.7006919642857143,1.5200213568115517,-1.6409367551115328,8.842952194345411,0.8839285714285714,9,72037158165.0,224,0.11223658955578042,领涨,右下降温,76.5,医药医疗,宽基主线,73.2,74.8,88.0,2,4,主线扩散
个护用品,6.900994653568785,3.228920825101188,0.7552222222222222,0.6435422475849606,0.2794296561107412,5.649785447922717,0.8888888888888888,0,896593272.0,9,0.223976776308078,领涨,左上修复,76.4,大消费,细分题材,77.7,68.1,81.6,6,4,轮动跟随
其他生物制品,5.409448364771663,1.669113896938527,3.2651052631578947,1.7264074563370757,-1.1615826436123688,9.751211611076638,0.9473684210526315,1,13140807610.0,38,0.13095215565944285,领涨,右下降温,76.3,医药医疗,细分题材,72.9,74.8,88.0,2,5,主线扩散
银行Ⅱ,3.7923439108722423,5.5108662055423805,0.525,0.3345154961775343,2.574699493284216,1.88085746583313,0.6956521739130435,0,16309688227.0,23,-0.0010156570820688549,领涨,右上加速,75.7,金融,宽基主线,75.0,69.3,77.7,5,2,主线扩散
游戏Ⅱ,5.09487319183836,1.7394806422413076,2.2522,1.5076269125237074,2.5508089773217613,3.9480186747416157,0.84,0,18984625553.0,25,0.26788350439096664,领涨,右上加速,75.7,AI数字经济,细分题材,73.8,76.5,73.1,1,5,主线扩散
零食,2.999766371667398,5.569070492486534,1.928909090909091,-0.13219974978850857,-0.5602597468555848,4.238071687753053,0.9090909090909091,0,1281696276.0,11,0.04699824546563525,领涨,左下退潮,75.4,大消费,细分题材,76.3,68.1,81.6,6,5,轮动跟随
诊断服务,1.9977107236220928,0.41248509499031255,6.2589999999999995,5.305028430090686,-0.4222359252671226,8.026176186874178,1.0,1,2365573242.0,5,1.0169063023289837,领涨,右下降温,75.0,医药医疗,微型题材,71.1,74.8,88.0,2,6,主线扩散
旅游及景区,0.9490128031136099,5.110827384083884,2.2464166666666667,2.762551112929046,-0.6838385712207073,2.752976538263452,1.0,0,1829806062.0,12,0.5424171407182414,领涨,右上加速,74.9,大消费,细分题材,75.7,68.1,81.6,6,6,轮动跟随
非白酒,2.8750763797454,4.324410345440116,3.211777777777778,2.1134657542575708,-0.7447474012992616,5.669169779995031,1.0,0,799125061.0,9,0.051910277125138515,领涨,右下降温,74.8,大消费,细分题材,75.6,68.1,81.6,6,7,轮动跟随
汽车服务,2.7113505230421,5.087646005017566,3.1072,2.3103448645954705,0.2788643149504111,3.7495627182053015,1.0,0,172542004.0,5,0.16648460055122993,领涨,右上加速,74.7,汽车机器人,微型题材,79.4,64.4,79.0,8,1,独立异动
金融控股,4.347799031763352,2.744944301546553,1.0154444444444444,0.8633878601114198,0.041366374574947073,4.18782085813072,0.8888888888888888,0,2306950590.0,9,0.1411562444375276,领涨,左下退潮,74.4,金融,细分题材,73.2,69.3,77.7,5,3,主线扩散
产业地产,2.8372169576536876,3.2339699240186857,2.1276,2.51739650405689,-0.508074566208172,3.524631812330292,0.9,0,2385670579.0,10,0.15828596526438599,领涨,右上加速,74.1,地产基建,细分题材,72.6,70.9,75.4,4,3,主线扩散
航运港口,3.2404686336262145,5.290366462561052,0.8974375,0.7781007086072211,-0.05377082932321864,2.723867147084147,0.8125,0,1772655707.0,16,-0.01940267165874554,领涨,右上加速,73.9,交通物流,细分题材,73.7,65.0,91.8,7,1,轮动跟随
商业地产,1.891455023830554,4.843538471923012,2.3023,3.839249696483793,1.3809871943376129,2.302729482448651,0.7,0,1570916546.0,10,0.24591573093199015,领涨,右上加速,73.6,地产基建,细分题材,72.0,70.9,75.4,4,4,主线扩散
肉制品,4.293149992896464,3.606018624766895,1.672857142857143,0.6438881139084529,0.6893996537283176,2.890348827523792,0.8571428571428571,0,1401841927.0,7,-0.047503152065697996,领涨,左下退潮,73.3,大消费,细分题材,73.5,68.1,81.6,6,8,轮动跟随
医药商业,3.4356736055999093,5.406530290722416,1.34275,-0.1646962023722498,-1.4040369492401727,5.6312534639910705,0.75,0,840720529.0,8,-0.031938318382083164,领涨,左下退潮,73.3,医药医疗,细分题材,68.8,74.8,88.0,2,7,主线扩散
辅料,19.37629201357017,4.372432063510543,-1.6564999999999999,1.6948902422962098,3.937204222153201,9.1831933511076,0.25,0,1178195190.0,4,0.01595774755157553,领涨,左上修复,72.8,大消费,微型题材,72.8,68.1,81.6,6,9,轮动跟随
粮食种植,2.2948132695107613,7.940328762063262,0.6124999999999999,4.005171167554988,2.4322373648258733,7.230826147017999,0.5,0,370534834.0,2,-0.10529027221222986,领涨,右上加速,72.8,农业养殖,微型题材,68.7,72.7,87.7,3,5,主线扩散
多业态零售,2.120779053652385,3.660640964174766,1.6531333333333333,2.206625550398833,-1.070899335253539,3.9184209072800735,0.9333333333333333,0,1734324636.0,15,0.34678106665130737,领涨,右上加速,72.7,大消费,细分题材,72.6,68.1,81.6,6,10,轮动跟随
电动乘用车,-0.07331051614081947,5.1905396168430835,3.091666666666667,3.3116391507304943,-0.735335813503335,4.226322256082349,1.0,0,8847378565.0,3,0.32541144813243394,修复,右上加速,71.5,汽车机器人,微型题材,72.2,64.4,79.0,8,2,修复观察
生物制品,1.1222417669764246,1.1661545241988565,4.069857142857143,2.445898140566438,-1.3531266568827083,3.3561733750030243,0.9285714285714286,1,4053733685.0,14,0.5129927421961678,领涨,右下降温,71.2,医药医疗,细分题材,65.9,74.8,88.0,2,8,主线扩散
摩托车及其他,8.262719854502791,5.88038021824801,-1.3175555555555556,-0.4339343112721439,0.5382002590421209,4.984322220531823,0.4444444444444444,0,1786015895.0,9,-0.05629886898835468,领涨,左上修复,70.9,汽车机器人,细分题材,71.4,64.4,79.0,8,3,轮动跟随
文字媒体,0.9644159506593746,0.041034621887681,2.0275,9.229286965055184,3.265149451842908,1.4178871914534596,1.0,0,2416388991.0,2,0.8359960643535489,领涨,右上加速,70.7,AI数字经济,微型题材,66.8,76.5,73.1,1,6,主线扩散
快递,8.056185547659995,2.6719288016710485,0.548,-2.692423220275686,-1.5524054206603743,9.926013161428692,1.0,0,1971500283.0,4,-0.1622744110194646,领涨,左下退潮,70.6,交通物流,微型题材,69.0,65.0,91.8,7,2,轮动跟随
钢结构,0.7623174415119838,3.181793182037692,3.518,2.553646232175777,-1.3958350057130753,1.6049360173633342,1.0,0,996599759.0,10,0.24467245299349982,领涨,右上加速,70.5,地产基建,细分题材,67.7,70.9,75.4,4,5,主线扩散
动物保健Ⅲ,7.866379405413763,3.0234244990740087,1.5963076923076922,-1.006169282403857,-0.9981807103523699,5.814979559533984,0.6923076923076923,0,1437977135.0,13,-0.20509634196025117,领涨,左下退潮,69.7,农业养殖,细分题材,64.3,72.7,87.7,3,6,主线扩散
涂料,5.790241382916565,7.526843613772205,-0.4925,3.200631609247906,0.7040866648155619,3.8400056230118107,0.5,0,346700298.0,2,0.33457144400458017,领涨,右上加速,69.6,资源化工,微型题材,76.8,52.8,47.6,11,1,轮动跟随
信托,1.6099321845462515,2.243211750687729,0.8743333333333333,1.2681529243507406,-0.8994887665602858,0.48278698015908894,1.0,0,407266021.0,3,0.09918122685801456,领涨,右上加速,69.3,金融,微型题材,66.0,69.3,77.7,5,4,主线扩散
商用载货车,1.9395750514597039,4.683960852069608,1.43175,0.09504691799080422,-1.4272680227517487,3.8707467129453166,0.875,0,3526107046.0,8,0.07444172776485725,领涨,左下退潮,69.2,汽车机器人,细分题材,69.0,64.4,79.0,8,4,轮动跟随
交通运输,3.80805675703683,4.01338877169418,0.7429384615384614,0.3739694041651198,-0.8985157866012061,2.485233966314393,0.7230769230769231,0,9108749878.0,65,-0.07257357004208653,领涨,左上修复,69.0,交通物流,宽基主线,66.9,65.0,91.8,7,3,轮动跟随
大宗用纸,2.1943179981440015,5.501771347836975,1.2629090909090908,0.43537875330594833,-2.474669367543103,4.044292200147104,0.8181818181818182,0,1431919305.0,11,0.1372949157413208,领涨,右下降温,69.0,大消费,细分题材,67.5,68.1,81.6,6,11,轮动跟随
机场,2.5394388840199587,2.569663048149446,1.3714,0.33963711255768914,-0.7153973783400103,0.812590057725382,0.8,0,870339215.0,5,0.1623359560738078,领涨,右上加速,68.9,交通物流,微型题材,66.7,65.0,91.8,7,4,轮动跟随
人力资源服务,2.5506094278841283,4.342889450424342,0.981,0.8987350788465909,-1.0101972801141779,3.486902293581995,0.6666666666666666,0,152288177.0,3,0.1239916755452295,领涨,右上加速,68.4,大消费,微型题材,66.6,68.1,81.6,6,12,轮动跟随
食品饮料,2.347189636012644,4.048400672543074,1.2005897435897437,0.008635065715822954,-1.7746317302331116,1.727525420974052,0.8205128205128205,0,6044783726.0,39,0.0871192832106844,领涨,右上加速,68.4,大消费,宽基主线,66.6,68.1,81.6,6,13,轮动跟随
基建市政工程,2.097686935739085,2.8123206048852496,1.7205555555555554,0.9808877851884334,-1.564475730826842,2.6052771755572968,0.8888888888888888,0,4458709272.0,27,-0.020363537001659493,领涨,右上加速,67.8,地产基建,细分题材,63.9,70.9,75.4,4,6,主线扩散
综合电商,3.7209899435364755,3.619860868014081,2.0896666666666666,2.968585168285731,-3.122087170428367,3.7735504330109304,1.0,0,244285783.0,3,-0.12336828352262852,领涨,右下降温,67.0,大消费,微型题材,64.7,68.1,81.6,6,14,退潮防守
其他农产品加工,0.47128647859950484,3.683332289120697,2.1595,1.1686220046033258,-2.0890675010153736,4.324110603686981,0.9166666666666666,0,1011622096.0,12,-0.05306589495875047,领涨,右下降温,66.8,农业养殖,细分题材,60.4,72.7,87.7,3,7,主线扩散
彩电,4.948594284884515,2.7090353659972757,-1.7249999999999999,-1.1554697596731223,-0.49729627032853996,3.259211658295369,0.25,0,3197751538.0,4,0.18061321867128766,领涨,左上修复,66.7,大消费,微型题材,64.3,68.1,81.6,6,15,轮动跟随
焦炭Ⅱ,0.040612229795685316,6.592449668006135,2.702142857142857,1.5233313207687837,-0.4094932216417324,2.560071573023337,0.8571428571428571,0,921212204.0,7,0.3935052421650491,领涨,右上加速,66.3,资源化工,细分题材,72.3,52.8,47.6,11,2,轮动跟随
油气开采Ⅱ,2.3280277061685335,10.692609731545224,0.2898,2.66019773941637,1.864252546883094,3.9273485061250613,0.6,0,2781428256.0,5,0.026910064432362768,领涨,右上加速,66.2,资源化工,微型题材,72.2,52.8,47.6,11,3,轮动跟随
农商行Ⅲ,3.448562414968707,5.946123156516346,-0.030599999999999995,-0.5395113651552541,0.9519219893872499,1.5580454499283247,0.4,0,1309248170.0,10,-0.08629520632759846,领涨,左上修复,66.2,其他主题,细分题材,68.6,52.9,73.3,10,1,轮动跟随
油气及炼化工程,3.419752935295136,0.44026601595955545,-0.5663333333333334,5.082400693389477,0.22434633848740226,1.5913040843721138,0.6666666666666666,0,3001203826.0,6,0.9957219642885116,领涨,右上加速,66.2,地产基建,细分题材,61.7,70.9,75.4,4,7,主线扩散
自然景区,2.2934635260728844,2.3156222666671624,1.72975,0.30952222219160497,-2.583445240554272,2.3340600168408443,1.0,0,1242877954.0,12,0.15630575915302547,领涨,右上加速,66.1,大消费,细分题材,63.4,68.1,81.6,6,16,轮动跟随
厨房电器,-1.003394118183169,3.009313191957902,2.740166666666667,6.414119789072625,0.7444132187929497,-0.5955613404906246,0.5,1,700231108.0,6,0.3692470548189668,修复,右上加速,66.0,大消费,细分题材,63.3,68.1,81.6,6,17,修复观察
文化用品,4.321296271810304,3.738268061015075,0.739,0.18578819922112633,-1.5227035741699368,7.186345099935942,0.6,0,408082788.0,5,-0.031015670775135673,领涨,左下退潮,65.8,大消费,微型题材,63.0,68.1,81.6,6,18,轮动跟随
板材,1.325420327638797,2.4826116080136393,2.3529411764705883,0.9479339203337878,-0.9475937921060718,2.432001133198325,1.0,0,4396266354.0,17,0.22516995183050148,领涨,右上加速,65.7,其他主题,细分题材,67.8,52.9,73.3,10,2,轮动跟随
计算机,2.026950316984729,0.0751894272706437,0.9387000000000001,2.9112941462132724,-1.6771610330370557,1.769856491134858,0.7368421052631579,2,119348046893.0,190,0.5004429656798091,领涨,右上加速,65.7,AI数字经济,宽基主线,59.9,76.5,73.1,1,7,主线扩散
其他家电Ⅱ,1.1872937054162886,3.7225767883907213,1.3133333333333332,-1.0580364003288656,-3.390082123968463,3.622410030964729,1.0,0,140945152.0,3,0.12285836151133056,领涨,左下退潮,65.7,大消费,微型题材,62.9,68.1,81.6,6,19,退潮防守
商贸零售,0.9472552497544529,1.68962602877822,2.6141162790697674,1.766120417714423,-1.9974169599663139,2.191902800737533,0.9069767441860465,1,5861460411.0,43,0.11876020755647954,领涨,右下降温,65.0,大消费,宽基主线,61.9,68.1,81.6,6,20,轮动跟随
白酒Ⅱ,0.43961401629435715,1.3273510985987453,3.7716315789473684,1.9233981157603441,-1.2517226894525946,1.2488345406555856,1.0,0,17382125049.0,19,0.3609668272278874,领涨,右上加速,64.8,大消费,细分题材,61.6,68.1,81.6,6,22,轮动跟随
啤酒,-0.8024504456689674,5.216779679886498,1.0818571428571429,0.39232763743672905,-1.516774480609806,1.0962687202648702,0.8571428571428571,0,1012913616.0,7,-0.046086600648959086,修复,右上加速,64.8,大消费,细分题材,61.6,68.1,81.6,6,21,修复观察
IT服务Ⅱ,-1.1344011191870824,1.4537166729407491,1.814285714285714,4.0656872145676815,-1.5697135962443154,0.13583973040953712,0.7894736842105263,2,76578176553.0,133,0.6230093832578776,修复,右上加速,64.8,AI数字经济,宽基主线,58.6,76.5,73.1,1,8,主线扩散
预加工食品,0.9690080967230008,3.0142819472150335,2.2202727272727274,-0.14575895394061122,-1.8435709932018152,0.9456224897426591,0.9090909090909091,0,910602379.0,11,-0.02116774877301908,领涨,右下降温,64.8,大消费,细分题材,61.6,68.1,81.6,6,23,轮动跟随
餐饮,1.4422862871484716,4.191113595035353,1.12375,0.2546175825541175,-2.9476337987431878,1.4715713362820404,0.75,0,167341901.0,4,0.2897669730551895,领涨,右下降温,64.8,大消费,微型题材,61.6,68.1,81.6,6,24,轮动跟随
水泥制造,2.466815358995141,2.92541045704287,0.6338571428571429,0.1299236831664441,-3.029780015432826,0.7916296587707539,0.7857142857142857,0,2653907330.0,14,0.09541882893086329,领涨,左下退潮,64.7,地产基建,细分题材,59.6,70.9,75.4,4,8,主线扩散
美容护理,5.832000609879695,2.2465739849865995,1.6289333333333333,0.08419403912478529,-2.592654844902953,9.012408376785718,0.8666666666666667,0,1727166210.0,15,-0.05966058858743306,领涨,左下退潮,64.6,大消费,细分题材,61.4,68.1,81.6,6,25,轮动跟随
洗护用品,0.5762792275876252,4.031180120223178,1.6837499999999999,-0.5441547037877692,-2.6019702002752054,3.1826168249297515,1.0,0,137786822.0,4,-0.050033862154727826,领涨,左下退潮,64.6,大消费,微型题材,61.3,68.1,81.6,6,26,轮动跟随
成品家居,4.464870934099841,2.5485925050502205,0.9640000000000001,1.1311317505503737,-0.9679891521767958,1.8409082398259669,0.6470588235294118,0,1676064501.0,17,-0.04594653981448649,领涨,右上加速,64.5,大消费,细分题材,61.2,68.1,81.6,6,27,轮动跟随
医疗设备,1.4513926176839516,0.8602659081520247,2.7129767441860464,1.1137631358369093,-3.122774565728781,2.947521167888567,0.8604651162790697,2,9570240279.0,43,0.22097660799240604,领涨,右下降温,63.9,医药医疗,细分题材,57.8,74.8,88.0,2,9,退潮防守
房地产综合服务,-0.4267677579851575,2.2187401699121554,4.068,4.068454839600832,-2.228228666707832,1.6528301664703537,1.0,0,73086289.0,1,0.3774929666828428,修复,右上加速,63.0,地产基建,微型题材,59.3,70.9,75.4,4,9,修复观察
乘用车,-0.7192181890312047,3.1466896412294996,2.2882000000000002,-0.07474379542929954,-2.355088639845393,1.6778734206999824,1.0,0,2230359188.0,5,0.10185435689265909,修复,右下降温,63.0,汽车机器人,微型题材,60.4,64.4,79.0,8,5,修复观察
消费电子,4.010060291656448,2.954469679356521,0.6071818181818182,2.887497979256981,0.8130971278172527,3.6214033722482997,0.7272727272727273,0,6597430399.0,11,0.8771031710574873,领涨,右上加速,62.9,半导体电子,细分题材,74.1,41.5,20.4,15,1,轮动跟随
烘焙食品,0.8083773434360734,2.744146730824108,2.3322222222222226,0.9539890142973739,-2.6098222671927296,1.5631058280469068,1.0,0,482263567.0,9,-0.02244143173656099,领涨,右下降温,62.8,大消费,细分题材,58.8,68.1,81.6,6,28,轮动跟随
建筑装饰,1.6624439653634433,1.0317418054259613,2.1024415584415586,1.8641384168949449,-2.497410093855801,0.7680374008987911,0.7532467532467533,3,22505228913.0,77,0.16013788809072338,领涨,右上加速,62.2,地产基建,宽基主线,58.2,70.9,75.4,4,10,轮动跟随
厨卫电器,2.3650939307693424,2.596322649502207,1.875,-1.121408754041675,-3.08950365926145,5.740671453955515,1.0,0,157167104.0,3,-0.3501979952947708,领涨,左下退潮,62.2,大消费,微型题材,58.1,68.1,81.6,6,29,退潮防守
纺织鞋类制造,4.922138334534364,0.7263818479599401,0.066,-3.215376660170788,-4.200250018784013,1.177196354101251,1.0,0,82853968.0,1,0.40598645008925893,领涨,左下退潮,62.2,大消费,微型题材,58.1,68.1,81.6,6,30,退潮防守
其他饰品,4.55906314951362,1.6757183906924131,1.581,3.1395256405185146,-3.8302747758850786,8.65660249076674,1.0,0,89296640.0,2,-0.07124508052874401,领涨,右下降温,61.7,大消费,微型题材,57.3,68.1,81.6,6,31,退潮防守
跨境物流,1.8013315173440363,4.837783861337766,1.318,-0.5123046595550962,-3.403867112674841,3.2547040868855293,0.7692307692307693,0,684831764.0,13,-0.18736081417180483,领涨,左下退潮,61.5,交通物流,细分题材,56.4,65.0,91.8,7,5,退潮防守
厨房小家电,2.3721611757856254,4.249846754211401,1.1137000000000001,-1.4088693028486476,-3.481633891380853,3.793640374407503,0.8,0,438133753.0,10,-0.2451699064411097,领涨,左下退潮,61.5,大消费,细分题材,57.0,68.1,81.6,6,32,退潮防守
水泥,-0.9524435717646905,3.5192348705910543,2.1975555555555553,-0.9462518881729776,-2.3878258276338493,-1.797446873729569,0.8888888888888888,0,729453949.0,9,-0.014694963270917016,修复,右上加速,61.4,地产基建,细分题材,57.1,70.9,75.4,4,11,修复观察
医疗器械,3.2455303938255207,0.8295000745065951,1.5844787234042554,0.2803713181863676,-3.2894403159332564,4.306745517259447,0.8404255319148937,0,12302034205.0,94,0.132926780519931,领涨,左下退潮,61.4,医药医疗,宽基主线,54.4,74.8,88.0,2,10,退潮防守
保险Ⅱ,4.682751713857769,0.9049957736507935,0.2904,0.1369411049735314,-0.8695513680598288,5.101769115190047,0.6,0,9045617283.0,5,-0.13239097674249545,领涨,左下退潮,61.2,金融,微型题材,54.8,69.3,77.7,5,5,主线扩散
商用车,0.8658330176971889,4.189708603134892,1.5542,-1.2164542110757681,-3.4290107395777536,2.0584163431401237,1.0,0,782709756.0,5,-0.19703851327682853,领涨,左下退潮,61.0,汽车机器人,微型题材,57.7,64.4,79.0,8,6,退潮防守
家居用品,0.172944527093107,4.058104149719614,1.474638888888889,-0.7951061947928606,-3.7374022805162443,1.7822716268317773,0.7222222222222222,1,3367842417.0,36,0.09558517505482689,领涨,左下退潮,61.0,大消费,细分题材,56.3,68.1,81.6,6,33,退潮防守
酒店餐饮,-0.15657840441342108,2.606360418403091,1.8228000000000002,-0.42713770691746866,-2.5179824653668414,-0.33270419852269306,1.0,0,572650325.0,5,-0.035087113244890555,修复,右上加速,60.9,大消费,微型题材,56.2,68.1,81.6,6,34,修复观察
其他医疗服务,-1.7286951403300872,2.8970519764740725,2.7565999999999997,2.5238768486207874,-2.673292387313231,2.1462856982353617,0.8,0,564881991.0,5,0.2765434170074208,修复,右下降温,60.9,医药医疗,微型题材,53.7,74.8,88.0,2,11,修复观察
门户网站,1.5001122408123828,-1.8587057910907998,1.5582222222222222,4.667969668548788,0.572715532408874,-2.802922824353571,0.6666666666666666,0,9989855632.0,9,0.6919189268551624,走弱,右上加速,60.5,AI数字经济,细分题材,54.7,76.5,73.1,1,9,高位降温
房地产服务,0.7560616632259413,1.98024927346399,1.8549999999999998,1.627582470577793,-2.991863147788898,0.9613397222357101,0.9,0,910741496.0,10,0.2751624034584721,领涨,右下降温,60.5,地产基建,细分题材,55.8,70.9,75.4,4,12,轮动跟随
定制家居,1.9580226280419302,1.0043895268990866,1.9613124999999998,0.8790889020768189,-2.7055227773347457,1.9654768469985484,0.875,1,1199010359.0,16,-0.1021722905971475,领涨,右下降温,60.4,大消费,细分题材,55.6,68.1,81.6,6,35,轮动跟随
宠物食品,0.8712103002314656,0.306564438879701,2.8165,-0.7257311739971795,-2.9232147065452185,2.6635415454117073,1.0,0,532851301.0,4,0.518607286255454,领涨,左下退潮,60.2,大消费,微型题材,55.3,68.1,81.6,6,36,轮动跟随
纺织制造,3.9467483636286644,3.005978556226996,0.352625,-1.7825330573983278,-3.4236677667308535,3.393762396444866,0.75,0,750396314.0,8,-0.315357745966509,领涨,左下退潮,60.1,大消费,细分题材,55.1,68.1,81.6,6,37,退潮防守
公交,-0.44641704436733437,2.4382620276566356,2.3705,1.8585528226430892,-2.416797252660885,-0.07757452660530628,0.8333333333333334,0,376409713.0,6,0.21388098408999356,修复,右上加速,60.0,交通物流,细分题材,54.4,65.0,91.8,7,6,修复观察
航运,0.7956508203701566,1.613467807196806,1.6247894736842106,-0.3152793703750656,-2.0531781277902006,-1.4592994007844196,0.7894736842105263,2,5744887605.0,19,-0.25258251893060124,领涨,左上修复,59.9,交通物流,细分题材,54.2,65.0,91.8,7,7,轮动跟随
贵金属,3.1854080194783223,7.218727971246939,1.7852000000000001,4.044145372941466,-3.8110241764147013,9.072244646538508,0.8,0,13126444465.0,10,0.005044521002034674,领涨,右下降温,59.9,资源化工,细分题材,63.4,52.8,47.6,11,4,退潮防守
氮肥,1.0448867770755859,2.74599557684685,1.8978333333333335,2.08519546004593,0.1397653985299785,2.4236536167508094,0.8333333333333334,0,1859097707.0,6,-0.034701610687288276,领涨,右上加速,59.8,资源化工,细分题材,63.3,52.8,47.6,11,5,轮动跟随
煤炭,2.398984912601612,9.101718351217462,-0.3567333333333334,-1.971085810345441,-1.2329608323372487,2.685471139988027,0.4666666666666667,0,6670428433.0,15,-0.147516621527776,领涨,左上修复,59.6,资源化工,宽基主线,62.9,52.8,47.6,11,6,轮动跟随
环保,1.4458169456427417,2.249817795282045,1.0534729729729728,-0.5030441270189256,-2.454313478173331,1.4408978271090556,0.7162162162162162,1,7775927212.0,74,0.09683349892807525,领涨,左下退潮,59.2,环保公用,宽基主线,58.4,47.7,85.6,13,1,轮动跟随
专业连锁Ⅲ,-1.7356745902587623,2.265635519664485,2.5995714285714286,2.067884576227952,-2.331116077328166,2.354900509478708,0.8571428571428571,0,921682430.0,7,0.3422693165916708,修复,右下降温,59.1,大消费,细分题材,53.7,68.1,81.6,6,38,修复观察
